['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 00:15:35', "(H9,212.505,(r)) (Sun,152.449,(d)) (sextile,3')", "(Moon,15.601,(r)) (H5,60.563,(c)) (45-semisquare,2')", "(Venus,80.942,(r)) (H10,260.877,(d)) (opposition,4')\n(H5,80.455,(r)) (Mars,200.502,(d)) (trine,3')\n(H7,127.545,(r)) (Mercury,97.454,(c)) (30-semisextile,5')", "(Venus,80.942,(r)) (H10,261.046,(d)) (opposition,6')", "(H10,238.913,(r)) (Venus,59.001,(c)) (opposition,5')", "(H8,175.185,(r)) (Mars,205.242,(d)) (30-semisextile,3')\n(H1,307.545,(r)) (Pluto,82.622,(c)) (135-sesquisquare,5')", "(Saturn,264.689,(r)) (H10,264.771,(d)) (conjunction,5')\n(Mean_Node,47.251,(r)) (H8,137.315,(c)) (square,4')", "(Mercury,120.798,(r)) (H4,30.887,(c)) (square,5')", '8', '9', "(H4,58.913,(r)) (Sun,88.950,(c)) (30-semisextile,2')", "(H8,175.185,(r)) (Sun,175.251,(d)) (conjunction,4')\n(H4,58.913,(r)) (Sun,88.945,(c)) (30-semisextile,2')", "(H5,80.455,(r)) (Mean_Node,80.415,(d)) (conjunction,2')\n(Saturn,264.689,(r)) (H4,24.679,(c)) (trine,1')\n(Saturn,264.689,(r)) (H8,129.720,(c)) (135-sesquisquare,2')", '13', '14', "(Sun,124.433,(r)) (H10,274.373,(d)) (150-quincunx,4')\n(H10,238.913,(r)) (Uranus,58.822,(d)) (opposition,5')\n(Mercury,120.798,(r)) (H9,165.868,(c)) (45-semisquare,4')", "(H10,238.913,(r)) (Uranus,59.061,(d)) (opposition,9')\n(Sun,124.433,(r)) (H8,124.488,(c)) (conjunction,3')", "(Moon,15.601,(r)) (H5,45.577,(c)) (30-semisextile,1')", "(Saturn,264.689,(r)) (H5,39.761,(c)) (135-sesquisquare,4')\n(H7,127.545,(r)) (Neptune,97.485,(c)) (30-semisextile,4')", '19', 346]
['1929-07-28 08:28:47', "(H1,109.276,(r)) (Uranus,349.292,(c)) (trine,1')", "(H10,0.353,(r)) (Venus,60.376,(c)) (sextile,1')\n(H10,0.353,(r)) (Jupiter,45.418,(c)) (45-semisquare,4')", "(Moon,20.088,(r)) (H10,335.107,(c)) (45-semisquare,1')\n(H7,289.276,(r)) (Mean_Node,19.227,(c)) (square,3')", '3', "(Sun,124.760,(r)) (H10,334.687,(c)) (150-quincunx,4')", "(H1,109.276,(r)) (Saturn,289.226,(d)) (opposition,3')", "(H1,109.276,(r)) (Moon,349.210,(c)) (trine,4')", "(H5,216.713,(r)) (Jupiter,96.654,(d)) (trine,4')", "(Sun,124.760,(r)) (H3,124.847,(c)) (conjunction,5')", "(Jupiter,69.496,(r)) (H5,249.534,(d)) (opposition,2')\n(H4,180.353,(r)) (Uranus,45.304,(d)) (135-sesquisquare,3')", "(H4,180.353,(r)) (Pluto,135.325,(d)) (45-semisquare,2')\n(H5,216.713,(r)) (Mean_Node,81.639,(d)) (135-sesquisquare,4')", "(H4,180.353,(r)) (Pluto,135.329,(d)) (45-semisquare,1')\n(H5,216.713,(r)) (Mean_Node,81.644,(d)) (135-sesquisquare,4')", "(H7,289.276,(r)) (Mars,199.319,(d)) (square,3')\n(H7,289.276,(r)) (Saturn,229.313,(c)) (sextile,2')", "(Pluto,108.367,(r)) (H1,78.451,(c)) (30-semisextile,5')\n(H9,331.502,(r)) (Mercury,91.423,(c)) (trine,5')", '14', "(H10,0.353,(r)) (Mean_Node,0.364,(c)) (conjunction,1')", "(Uranus,11.333,(r)) (H8,341.414,(d)) (30-semisextile,5')", "(H7,289.276,(r)) (Pluto,139.334,(d)) (150-quincunx,3')", "(Mean_Node,47.233,(r)) (H8,347.201,(d)) (sextile,2')\n(H7,289.276,(r)) (Neptune,109.241,(c)) (opposition,2')", "(H1,109.276,(r)) (Mean_Node,109.176,(d)) (conjunction,6')\n(H8,308.754,(r)) (Moon,308.874,(c)) (conjunction,7')", 387]
['1929-07-28 07:40:00', '0', "(H7,279.014,(r)) (Sun,143.938,(d)) (135-sesquisquare,5')\n(H10,347.053,(r)) (Moon,47.048,(d)) (sextile,0')\n(Pluto,108.366,(r)) (H7,258.440,(c)) (150-quincunx,4')", "(Mean_Node,47.235,(r)) (H7,257.194,(c)) (150-quincunx,2')", "(H7,279.014,(r)) (Uranus,38.960,(d)) (trine,3')", "(Moon,19.642,(r)) (H5,229.587,(d)) (150-quincunx,3')", '5', "(Neptune,150.124,(r)) (H12,90.187,(d)) (sextile,4')\n(H1,99.014,(r)) (Uranus,338.940,(c)) (trine,4')", "(H4,167.053,(r)) (Moon,347.069,(c)) (opposition,1')", '8', '9', "(Venus,81.278,(r)) (H1,126.293,(d)) (45-semisquare,1')\n(H5,202.298,(r)) (Mean_Node,82.337,(d)) (trine,2')", "(H5,202.298,(r)) (Mean_Node,82.343,(d)) (trine,3')\n(H8,298.428,(r)) (Neptune,118.350,(c)) (opposition,5')", "(Neptune,150.124,(r)) (H5,240.188,(d)) (square,4')", "(Uranus,11.333,(r)) (H10,311.248,(c)) (sextile,5')", "(Mercury,121.449,(r)) (H9,346.453,(d)) (135-sesquisquare,0')\n(H10,347.053,(r)) (Moon,347.109,(c)) (conjunction,3')", '15', "(Saturn,264.674,(r)) (H8,264.689,(c)) (conjunction,1')\n(H8,298.428,(r)) (Pluto,73.501,(c)) (135-sesquisquare,4')", "(Sun,124.727,(r)) (H5,154.714,(c)) (30-semisextile,1')\n(Moon,19.642,(r)) (H5,154.714,(c)) (135-sesquisquare,4')\n(H5,202.298,(r)) (Jupiter,22.394,(c)) (opposition,6')", "(Uranus,11.333,(r)) (H5,251.361,(d)) (trine,2')", "(Neptune,150.124,(r)) (H1,150.004,(d)) (conjunction,7')\n(H1,99.014,(r)) (Mean_Node,323.944,(c)) (135-sesquisquare,4')", 337]
['1929-07-28 05:39:51', '0', '1', "(H7,250.051,(r)) (Uranus,340.070,(c)) (square,1')", "(Mean_Node,47.239,(r)) (H5,137.321,(c)) (square,5')", "(Mars,164.495,(r)) (H5,194.580,(d)) (30-semisextile,5')", "(H1,70.051,(r)) (Sun,100.022,(c)) (30-semisextile,2')", "(Mars,164.495,(r)) (H10,344.355,(d)) (opposition,8')\n(H8,272.258,(r)) (Neptune,182.282,(d)) (square,1')", "(Moon,18.547,(r)) (H4,108.508,(c)) (square,2')\n(Pluto,108.364,(r)) (H4,108.508,(c)) (conjunction,9')", '8', "(H1,70.051,(r)) (Jupiter,100.003,(d)) (30-semisextile,3')", '10', "(Mercury,121.273,(r)) (H8,301.326,(d)) (opposition,3')\n(H7,250.051,(r)) (Saturn,294.988,(d)) (45-semisquare,4')\n(Saturn,264.678,(r)) (H7,204.614,(c)) (sextile,4')", "(H7,250.051,(r)) (Neptune,115.071,(c)) (135-sesquisquare,1')", '13', "(Moon,18.547,(r)) (H10,288.539,(c)) (square,1')", "(H9,292.704,(r)) (Moon,67.771,(d)) (135-sesquisquare,4')", "(Uranus,11.334,(r)) (H12,71.413,(d)) (sextile,5')", '17', "(Saturn,264.678,(r)) (H5,219.707,(d)) (45-semisquare,2')\n(Saturn,264.678,(r)) (H5,114.647,(c)) (150-quincunx,2')\n(H7,250.051,(r)) (Mean_Node,340.073,(c)) (square,1')", '19', 259]
['1929-07-28 19:53:59', '0', "(Mean_Node,47.208,(r)) (H7,47.102,(c)) (conjunction,6')\n(H5,21.296,(r)) (Jupiter,51.273,(c)) (30-semisextile,1')\n(H10,171.392,(r)) (Mars,141.453,(c)) (30-semisextile,4')", "(H7,64.580,(r)) (Uranus,34.590,(d)) (30-semisextile,1')", "(Moon,26.379,(r)) (H10,146.287,(c)) (trine,6')\n(Uranus,11.328,(r)) (H10,146.287,(c)) (135-sesquisquare,3')", "(Mean_Node,47.208,(r)) (H10,197.220,(d)) (150-quincunx,1')", '5', '6', "(Venus,81.834,(r)) (H4,321.793,(c)) (trine,2')", '8', "(H1,244.580,(r)) (Mars,199.527,(d)) (45-semisquare,3')\n(H4,351.392,(r)) (H5,351.495,(c)) (conjunction,6')\n(H5,21.296,(r)) (Mean_Node,21.134,(c)) (conjunction,10')", '10', '11', '12', "(H9,134.748,(r)) (Mercury,89.787,(c)) (45-semisquare,2')", "(Mercury,122.525,(r)) (H9,167.567,(d)) (45-semisquare,3')\n(Venus,81.834,(r)) (H10,141.826,(c)) (sextile,0')", '15', "(Uranus,11.328,(r)) (H10,131.336,(c)) (trine,0')", "(H10,171.392,(r)) (Sun,171.408,(d)) (conjunction,1')", '18', '19', 218]
['1929-07-28 09:45:20', '0', "(H5,237.697,(r)) (Moon,357.756,(c)) (trine,4')", "(Moon,20.787,(r)) (H5,260.787,(d)) (trine,0')\n(H10,21.117,(r)) (Mean_Node,21.067,(c)) (conjunction,3')", "(Mercury,121.633,(r)) (H5,211.635,(c)) (square,0')", "(H5,237.697,(r)) (Pluto,87.700,(c)) (150-quincunx,0')", "(H8,325.002,(r)) (Mars,189.920,(d)) (135-sesquisquare,5')\n(H8,325.002,(r)) (Pluto,84.972,(c)) (trine,2')", '6', "(Moon,20.787,(r)) (H4,170.836,(c)) (150-quincunx,3')", "(Moon,20.787,(r)) (H10,50.798,(d)) (30-semisextile,1')\n(Sun,124.811,(r)) (H10,349.835,(c)) (135-sesquisquare,1')\n(H3,169.849,(r)) (H10,349.835,(c)) (opposition,1')", "(Jupiter,69.506,(r)) (H1,99.476,(c)) (30-semisextile,2')", "(Mars,164.600,(r)) (H4,164.765,(c)) (conjunction,10')", "(Mars,164.600,(r)) (H4,164.759,(c)) (conjunction,10')", "(Mars,164.600,(r)) (H4,164.454,(c)) (conjunction,9')\n(Neptune,150.127,(r)) (H12,60.109,(c)) (square,1')\n(H4,201.117,(r)) (Uranus,336.175,(c)) (135-sesquisquare,3')", '13', "(Moon,20.787,(r)) (H10,350.871,(c)) (30-semisextile,5')", "(H1,124.628,(r)) (Sun,154.611,(d)) (30-semisextile,1')", "(H8,325.002,(r)) (Mean_Node,85.015,(d)) (trine,1')", "(Sun,124.811,(r)) (H5,274.899,(d)) (150-quincunx,5')\n(Sun,124.811,(r)) (H7,334.869,(d)) (150-quincunx,4')\n(H10,21.117,(r)) (Mars,201.200,(d)) (opposition,5')", "(H8,325.002,(r)) (Neptune,189.927,(d)) (135-sesquisquare,4')\n(Mean_Node,47.230,(r)) (H12,47.139,(c)) (conjunction,5')\n(H8,325.002,(r)) (Uranus,324.850,(c)) (conjunction,9')", "(H8,325.002,(r)) (Sun,174.989,(d)) (150-quincunx,1')\n(Neptune,150.127,(r)) (H8,270.116,(c)) (trine,1')\n(H1,124.628,(r)) (Neptune,94.682,(c)) (30-semisextile,3')", 375]
['1929-07-28 15:05:11', "(Mean_Node,47.218,(r)) (H9,47.334,(c)) (conjunction,7')", "(Mars,164.738,(r)) (H10,119.686,(d)) (45-semisquare,3')", '2', "(H7,7.680,(r)) (Mean_Node,67.726,(d)) (sextile,3')\n(Mean_Node,47.218,(r)) (H10,77.235,(c)) (30-semisextile,1')", "(Mercury,122.102,(r)) (H10,77.038,(c)) (45-semisquare,4')", "(H1,187.680,(r)) (Mars,187.648,(d)) (conjunction,2')\n(Uranus,11.330,(r)) (H8,11.332,(c)) (conjunction,0')", "(Sun,125.023,(r)) (H10,124.959,(d)) (conjunction,4')", "(Mars,164.738,(r)) (H1,209.679,(d)) (45-semisquare,3')\n(Mean_Node,47.218,(r)) (H5,287.141,(c)) (trine,5')", "(H10,98.908,(r)) (Sun,98.812,(c)) (conjunction,6')", "(Uranus,11.330,(r)) (H5,341.256,(d)) (30-semisextile,4')\n(H1,187.680,(r)) (Jupiter,97.589,(d)) (square,5')\n(H5,312.327,(r)) (Moon,357.417,(c)) (45-semisquare,5')", '10', '11', "(H8,34.320,(r)) (H7,34.294,(d)) (conjunction,2')\n(Sun,125.023,(r)) (H8,5.115,(c)) (trine,6')\n(H8,34.320,(r)) (Sun,94.289,(c)) (sextile,2')", "(H1,187.680,(r)) (Saturn,232.768,(c)) (45-semisquare,5')", '14', '15', "(Saturn,264.660,(r)) (H12,129.659,(c)) (135-sesquisquare,0')\n(Pluto,108.374,(r)) (H10,63.423,(c)) (45-semisquare,3')", '17', '18', '19', 272]
['1929-07-27 22:07:44', "(H10,206.556,(r)) (Jupiter,86.493,(d)) (trine,4')\n(H9,173.318,(r)) (Moon,353.492,(c)) (opposition,10')", "(H10,206.556,(r)) (Pluto,86.487,(c)) (trine,4')", '2', "(H7,92.383,(r)) (Mercury,152.466,(d)) (sextile,5')", "(Venus,80.845,(r)) (H10,230.850,(d)) (150-quincunx,0')", "(H10,206.556,(r)) (Mean_Node,71.628,(d)) (135-sesquisquare,4')", "(Saturn,264.693,(r)) (H10,234.611,(d)) (30-semisextile,5')", '7', "(H1,272.383,(r)) (Mercury,92.544,(c)) (opposition,10')", "(Sun,124.348,(r)) (H5,79.399,(d)) (45-semisquare,3')\n(H1,272.383,(r)) (Sun,92.415,(c)) (opposition,2')", '10', '11', '12', "(H1,272.383,(r)) (Uranus,332.302,(c)) (sextile,5')", '14', "(Jupiter,69.419,(r)) (H9,219.435,(d)) (150-quincunx,1')\n(H9,173.318,(r)) (Uranus,53.326,(d)) (trine,0')\n(H10,206.556,(r)) (Moon,56.492,(d)) (150-quincunx,4')\n(H1,272.383,(r)) (Venus,47.422,(c)) (135-sesquisquare,2')", "(Sun,124.348,(r)) (H8,184.262,(d)) (sextile,5')", "(H7,92.383,(r)) (Moon,332.303,(c)) (trine,5')", "(Saturn,264.693,(r)) (H12,294.753,(d)) (30-semisextile,4')\n(Mean_Node,47.256,(r)) (H5,92.225,(d)) (45-semisquare,2')\n(H7,92.383,(r)) (H5,92.225,(d)) (conjunction,10')\n(Sun,124.348,(r)) (H12,214.287,(c)) (square,4')\n(Saturn,264.693,(r)) (H7,54.717,(c)) (150-quincunx,1')", "(Saturn,264.693,(r)) (H8,219.630,(d)) (45-semisquare,4')\n(Pluto,108.356,(r)) (H10,138.312,(c)) (30-semisextile,3')", 306]
['1929-07-27 21:14:47', "(Venus,80.805,(r)) (H10,170.855,(c)) (square,3')", "(Venus,80.805,(r)) (H10,215.835,(d)) (135-sesquisquare,2')", "(H5,39.439,(r)) (Moon,39.421,(d)) (conjunction,1')", "(H5,39.439,(r)) (Moon,39.606,(d)) (conjunction,10')\n(Mean_Node,47.258,(r)) (H5,17.181,(c)) (30-semisextile,5')", '4', "(Moon,13.965,(r)) (H8,148.963,(d)) (135-sesquisquare,0')\n(Neptune,150.110,(r)) (H8,90.164,(c)) (sextile,3')", "(Uranus,11.337,(r)) (H10,221.413,(d)) (150-quincunx,5')\n(Neptune,150.110,(r)) (H8,150.214,(d)) (conjunction,6')\n(H1,260.515,(r)) (Saturn,290.561,(d)) (30-semisextile,3')\n(H8,116.643,(r)) (Mean_Node,71.641,(d)) (45-semisquare,0')\n(H8,116.643,(r)) (Uranus,341.583,(c)) (135-sesquisquare,4')", "(H1,260.515,(r)) (Pluto,140.543,(d)) (trine,2')", "(Sun,124.313,(r)) (H3,304.418,(c)) (opposition,6')", '9', "(Mean_Node,47.258,(r)) (H4,47.369,(d)) (conjunction,7')", "(Mean_Node,47.258,(r)) (H4,47.375,(d)) (conjunction,7')", '12', '13', "(Uranus,11.337,(r)) (H9,191.504,(d)) (opposition,10')\n(H9,157.043,(r)) (Mean_Node,22.008,(c)) (135-sesquisquare,2')", "(H1,260.515,(r)) (Mercury,170.596,(d)) (square,5')", "(H10,192.356,(r)) (Mean_Node,12.386,(c)) (opposition,2')", '17', "(Saturn,264.695,(r)) (H8,174.682,(d)) (square,1')\n(Mars,164.278,(r)) (H7,44.333,(c)) (trine,3')\n(H4,12.356,(r)) (Neptune,102.311,(c)) (square,3')", '19', 345]
['1929-07-28 19:28:23', '0', "(Mercury,122.487,(r)) (H7,77.510,(d)) (45-semisquare,1')\n(H5,15.147,(r)) (Sun,150.137,(d)) (135-sesquisquare,1')", '2', "(H7,59.466,(r)) (Jupiter,89.458,(d)) (30-semisextile,0')", "(H5,15.147,(r)) (Venus,60.103,(c)) (45-semisquare,3')", "(H8,91.082,(r)) (Saturn,241.067,(c)) (150-quincunx,1')", "(H10,164.446,(r)) (Uranus,344.348,(c)) (opposition,6')", "(Mars,164.851,(r)) (H4,14.776,(d)) (150-quincunx,4')", "(Venus,81.814,(r)) (H1,216.874,(c)) (135-sesquisquare,4')", "(Sun,125.198,(r)) (H1,215.289,(c)) (square,5')", "(H5,15.147,(r)) (Mean_Node,75.054,(d)) (sextile,6')", "(H5,15.147,(r)) (Mean_Node,75.059,(d)) (sextile,5')\n(Saturn,264.651,(r)) (H4,309.689,(c)) (45-semisquare,2')", "(H4,344.446,(r)) (Sun,164.304,(d)) (opposition,9')", "(Mercury,122.487,(r)) (H1,212.552,(c)) (square,4')\n(H9,127.773,(r)) (Uranus,337.774,(c)) (150-quincunx,0')", '14', "(Sun,125.198,(r)) (H10,125.241,(c)) (conjunction,3')", "(Sun,125.198,(r)) (H10,125.025,(c)) (conjunction,10')", "(Moon,26.142,(r)) (H10,206.250,(d)) (opposition,6')\n(H5,15.147,(r)) (Mean_Node,15.223,(c)) (conjunction,5')", '18', "(Mars,164.851,(r)) (H8,164.916,(d)) (conjunction,4')", 280]
['1929-07-28 05:15:12', "(H1,63.007,(r)) (Venus,62.896,(c)) (conjunction,7')", '1', "(Moon,18.323,(r)) (H10,333.242,(d)) (45-semisquare,5')", "(Pluto,108.364,(r)) (H10,333.436,(d)) (135-sesquisquare,4')", "(H10,309.352,(r)) (Mercury,99.412,(c)) (150-quincunx,4')", '5', '6', "(H1,63.007,(r)) (Uranus,332.957,(c)) (square,3')", '8', "(H1,63.007,(r)) (Mercury,92.915,(c)) (30-semisextile,6')", "(H1,63.007,(r)) (Moon,332.985,(c)) (square,1')", '11', "(Mars,164.484,(r)) (H4,164.386,(d)) (conjunction,6')\n(Neptune,150.121,(r)) (H12,60.039,(d)) (square,5')", "(Pluto,108.364,(r)) (H9,318.283,(d)) (150-quincunx,5')", "(H1,63.007,(r)) (Venus,108.096,(d)) (45-semisquare,5')\n(H1,63.007,(r)) (Uranus,333.001,(c)) (square,0')", '15', "(Neptune,150.121,(r)) (H8,300.119,(d)) (150-quincunx,0')\n(H8,266.568,(r)) (Moon,326.487,(c)) (sextile,5')", "(Sun,124.631,(r)) (H10,349.620,(d)) (135-sesquisquare,1')\n(H10,309.352,(r)) (Moon,69.316,(d)) (trine,2')", "(Mars,164.484,(r)) (H12,314.514,(c)) (150-quincunx,2')\n(Pluto,108.364,(r)) (H5,108.524,(c)) (conjunction,10')", "(Neptune,150.121,(r)) (H12,90.158,(d)) (sextile,2')\n(H8,266.568,(r)) (Uranus,86.484,(d)) (opposition,5')\n(Uranus,11.334,(r)) (H8,191.456,(c)) (opposition,7')\n(H10,309.352,(r)) (Saturn,189.272,(c)) (trine,5')", 279]
['1929-07-28 01:27:43', "(H10,255.975,(r)) (Moon,46.012,(d)) (150-quincunx,2')", '1', "(Mercury,120.904,(r)) (H7,120.819,(c)) (conjunction,5')", "(Mars,164.387,(r)) (H7,194.438,(d)) (30-semisextile,3')", "(H5,97.017,(r)) (Uranus,336.945,(c)) (trine,4')", '5', "(Uranus,11.335,(r)) (H8,236.396,(d)) (135-sesquisquare,4')\n(Uranus,11.335,(r)) (H10,281.390,(d)) (square,3')\n(H8,201.195,(r)) (H1,21.250,(d)) (opposition,3')\n(H10,255.975,(r)) (Mars,210.944,(d)) (45-semisquare,2')\n(H10,255.975,(r)) (Mean_Node,75.875,(d)) (opposition,6')", "(Sun,124.480,(r)) (H5,124.616,(d)) (conjunction,8')", '8', "(Mars,164.387,(r)) (H4,104.414,(d)) (sextile,2')\n(H5,97.017,(r)) (Pluto,142.049,(d)) (45-semisquare,2')\n(H5,97.017,(r)) (Venus,52.098,(c)) (45-semisquare,5')", "(Mercury,120.904,(r)) (H1,30.824,(d)) (square,5')", "(Mercury,120.904,(r)) (H7,210.833,(d)) (square,4')", "(Pluto,108.360,(r)) (H8,243.312,(d)) (135-sesquisquare,3')\n(Mean_Node,47.248,(r)) (H4,107.156,(d)) (sextile,6')", "(Mars,164.387,(r)) (H12,344.342,(d)) (opposition,3')\n(H9,232.702,(r)) (Saturn,232.785,(c)) (conjunction,5')\n(H10,255.975,(r)) (Pluto,76.147,(c)) (opposition,10')", "(H10,255.975,(r)) (Mean_Node,76.147,(d)) (opposition,10')", '15', '16', "(Moon,16.256,(r)) (H5,136.241,(d)) (trine,1')", "(Uranus,11.335,(r)) (H5,56.297,(c)) (45-semisquare,2')", "(Moon,16.256,(r)) (H10,316.192,(d)) (sextile,4')\n(H1,334.084,(r)) (Mean_Node,109.098,(d)) (135-sesquisquare,1')", 351]
['1929-07-28 07:37:03', "(Mercury,121.445,(r)) (H9,301.343,(c)) (opposition,6')", '1', "(Pluto,108.366,(r)) (H5,228.358,(d)) (trine,0')\n(Mercury,121.445,(r)) (H7,256.437,(c)) (135-sesquisquare,0')", '3', "(Venus,81.276,(r)) (H10,321.188,(c)) (trine,5')", "(Sun,124.726,(r)) (H8,274.690,(c)) (150-quincunx,2')", "(Mean_Node,47.235,(r)) (H10,317.290,(c)) (square,3')", "(Mercury,121.445,(r)) (H1,121.293,(d)) (conjunction,9')\n(H1,98.379,(r)) (Moon,53.337,(d)) (45-semisquare,3')\n(H1,98.379,(r)) (Venus,53.335,(c)) (45-semisquare,3')", '8', "(Moon,19.616,(r)) (H4,199.755,(d)) (opposition,8')\n(Uranus,11.333,(r)) (H5,236.365,(d)) (135-sesquisquare,2')", "(Uranus,11.333,(r)) (H4,131.357,(c)) (trine,1')\n(H4,166.258,(r)) (Venus,46.182,(c)) (trine,5')", "(Uranus,11.333,(r)) (H4,131.352,(c)) (trine,1')", "(H5,201.410,(r)) (Mars,201.359,(d)) (conjunction,3')", "(Pluto,108.366,(r)) (H9,288.220,(c)) (opposition,9')", "(Mercury,121.445,(r)) (H1,121.267,(d)) (conjunction,11')\n(H1,98.379,(r)) (Moon,53.302,(d)) (45-semisquare,5')\n(H1,98.379,(r)) (Venus,53.375,(c)) (45-semisquare,0')", '15', "(Neptune,150.124,(r)) (H8,330.251,(d)) (opposition,8')", "(H10,346.258,(r)) (Jupiter,106.247,(d)) (trine,1')\n(Venus,81.276,(r)) (H10,306.302,(c)) (135-sesquisquare,2')", "(Uranus,11.333,(r)) (H5,146.409,(c)) (135-sesquisquare,5')\n(Neptune,150.124,(r)) (H4,120.189,(c)) (30-semisextile,4')\n(H5,201.410,(r)) (Pluto,66.382,(c)) (135-sesquisquare,2')", '19', 332]
['1929-07-28 07:27:27', '0', '1', "(Moon,19.528,(r)) (H5,169.515,(c)) (150-quincunx,1')\n(H10,343.663,(r)) (Uranus,343.554,(c)) (conjunction,7')", "(H7,276.282,(r)) (Mercury,141.305,(d)) (135-sesquisquare,1')", "(Jupiter,69.489,(r)) (H10,9.502,(d)) (sextile,1')", "(Pluto,108.366,(r)) (H8,318.310,(d)) (150-quincunx,3')", "(Saturn,264.675,(r)) (H12,24.756,(c)) (trine,5')", "(H5,198.487,(r)) (Venus,108.427,(d)) (square,4')\n(Mars,164.541,(r)) (H4,134.553,(c)) (30-semisextile,1')", '8', "(Mean_Node,47.235,(r)) (H4,197.174,(d)) (150-quincunx,4')\n(H5,198.487,(r)) (Mars,198.595,(d)) (conjunction,6')", '10', '11', "(H5,198.487,(r)) (Saturn,228.398,(c)) (30-semisextile,5')", "(H9,317.151,(r)) (Pluto,137.020,(d)) (opposition,8')", "(H9,317.151,(r)) (Mean_Node,77.084,(d)) (trine,4')", '15', "(H10,343.663,(r)) (Saturn,298.734,(d)) (45-semisquare,4')", "(Uranus,11.333,(r)) (H7,236.272,(c)) (135-sesquisquare,4')\n(H5,198.487,(r)) (Moon,333.427,(c)) (135-sesquisquare,4')", "(H8,295.766,(r)) (Pluto,145.736,(d)) (150-quincunx,2')", "(H1,96.282,(r)) (Sun,66.236,(c)) (30-semisextile,3')\n(H10,343.663,(r)) (Uranus,298.669,(c)) (45-semisquare,0')", 200]
['1929-07-28 01:53:20', '0', '1', '2', "(H10,261.905,(r)) (Moon,51.937,(d)) (150-quincunx,2')\n(H7,164.751,(r)) (Moon,344.903,(c)) (opposition,9')", "(H5,103.085,(r)) (Venus,103.075,(d)) (conjunction,1')\n(H5,103.085,(r)) (Pluto,133.112,(d)) (30-semisextile,2')\n(Venus,81.016,(r)) (H5,81.104,(c)) (conjunction,5')\n(H7,164.751,(r)) (Moon,344.586,(c)) (opposition,10')", "(Moon,16.488,(r)) (H10,286.479,(d)) (square,1')\n(Neptune,150.116,(r)) (H1,30.136,(d)) (trine,1')\n(H8,210.011,(r)) (H1,30.136,(d)) (opposition,8')", '6', "(H4,81.905,(r)) (Pluto,82.007,(c)) (conjunction,6')", '8', "(H4,81.905,(r)) (Venus,51.913,(c)) (30-semisextile,1')", "(H4,81.905,(r)) (Mean_Node,82.043,(d)) (conjunction,8')", "(H4,81.905,(r)) (Mean_Node,82.049,(d)) (conjunction,9')", '12', "(H9,239.435,(r)) (Uranus,59.475,(d)) (opposition,2')", '14', "(H1,344.751,(r)) (Venus,44.740,(c)) (sextile,1')", "(Mean_Node,47.247,(r)) (H1,47.309,(d)) (conjunction,4')\n(H8,210.011,(r)) (Pluto,150.077,(d)) (sextile,4')\n(H10,261.905,(r)) (Mars,111.990,(c)) (150-quincunx,5')", '17', "(H4,81.905,(r)) (Saturn,306.998,(d)) (135-sesquisquare,6')\n(H4,81.905,(r)) (Uranus,306.971,(c)) (135-sesquisquare,4')\n(H7,164.751,(r)) (Mars,104.774,(c)) (sextile,1')", "(H8,210.011,(r)) (Sun,210.095,(d)) (conjunction,5')", 353]
['1929-07-28 05:21:28', '0', "(H10,310.906,(r)) (Mercury,100.937,(c)) (150-quincunx,2')", "(H5,159.460,(r)) (Pluto,129.482,(d)) (30-semisextile,1')\n(Moon,18.380,(r)) (H10,288.445,(c)) (square,4')\n(Pluto,108.364,(r)) (H10,288.445,(c)) (opposition,5')\n(H5,159.460,(r)) (Uranus,339.384,(c)) (opposition,5')", "(Pluto,108.364,(r)) (H10,288.273,(c)) (opposition,5')", "(H5,159.460,(r)) (Mercury,99.458,(c)) (sextile,0')", "(H1,64.845,(r)) (Uranus,334.906,(c)) (square,4')\n(H8,268.029,(r)) (Saturn,238.025,(c)) (30-semisextile,0')", "(Mars,164.487,(r)) (H10,284.504,(c)) (trine,1')\n(Neptune,150.121,(r)) (H8,240.181,(c)) (square,4')", '7', "(H1,64.845,(r)) (Mercury,94.824,(c)) (30-semisextile,1')", '9', '10', '11', '12', "(H1,64.845,(r)) (Mercury,154.890,(d)) (square,3')\n(Neptune,150.121,(r)) (H12,330.213,(c)) (opposition,6')", "(H9,288.571,(r)) (Uranus,48.592,(d)) (trine,1')", "(H10,310.906,(r)) (Venus,40.829,(c)) (square,5')", "(Sun,124.636,(r)) (H10,274.647,(c)) (150-quincunx,1')", "(H10,310.906,(r)) (Mercury,85.816,(c)) (135-sesquisquare,5')", '18', "(Saturn,264.679,(r)) (H12,294.616,(c)) (30-semisextile,4')", 254]
