['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 13:57:43', '0', '1', '2', '3', '4', "(Jupiter,33.181,(p)) (H1,243.177,(p)) (150-quincunx,0.22')\n(Sun,139.250,(c)) (H3,259.328,(c)) (trine,4.67')", '6', "(Sun,137.766,(c)) (H5,317.625,(c)) (opposition,8.46')\n(Uranus,317.724,(c)) (H5,317.625,(c)) (conjunction,5.98')", "(Jupiter,35.160,(r)) (H1,245.127,(p)) (150-quincunx,2.02')\n(Uranus,316.708,(r)) (H4,286.643,(c)) (30-semisextile,3.88')\n(Uranus,316.708,(r)) (H5,316.857,(c)) (conjunction,8.96')\n(Sun,136.978,(c)) (H5,316.857,(c)) (opposition,7.25')\n(Uranus,317.757,(c)) (H1,197.793,(c)) (trine,2.14')", "(Sun,133.335,(c)) (H5,313.303,(c)) (opposition,1.88')", '10', "(Sun,131.588,(c)) (H4,281.650,(c)) (150-quincunx,3.72')\n(Sun,131.588,(c)) (H5,311.597,(c)) (opposition,0.57')", "(Sun,129.307,(c)) (H5,309.368,(c)) (opposition,3.64')", "(Sun,127.640,(c)) (H5,307.737,(c)) (opposition,5.78')", "(Mean_Node,299.005,(c)) (H5,299.037,(c)) (conjunction,1.94')", "(Neptune,123.880,(r)) (H4,259.060,(c)) (135-sesquisquare,10.83')", "(Sun,104.090,(c)) (H8,14.172,(c)) (square,4.91')", 17]
['1916-09-07 02:58:56', "(Venus,118.313,(r)) (H4,148.304,(p)) (30-semisextile,0.52')", "(Uranus,317.077,(c)) (H10,317.097,(c)) (conjunction,1.20')", '2', "(Mercury,190.825,(r)) (H9,310.768,(p)) (trine,3.41')\n(Uranus,317.194,(c)) (H9,287.143,(c)) (30-semisextile,3.07')", "(Mercury,190.825,(r)) (H12,55.768,(p)) (135-sesquisquare,3.38')\n(Neptune,124.490,(p)) (H10,349.470,(p)) (135-sesquisquare,1.21')", '5', '6', "(Mercury,190.825,(r)) (H7,220.717,(c)) (30-semisextile,6.46')", "(Moon,279.673,(r)) (H1,39.856,(c)) (trine,10.93')", "(Venus,150.685,(p)) (H5,210.745,(p)) (sextile,3.58')\n(Venus,118.313,(r)) (H4,118.183,(c)) (conjunction,7.78')\n(H4,147.150,(r)) (H5,147.086,(c)) (conjunction,3.85')\n(Venus,95.857,(c)) (H1,35.807,(c)) (sextile,2.99')\n(Mean_Node,298.170,(c)) (H4,118.183,(c)) (opposition,0.78')", "(Venus,118.313,(r)) (H10,358.423,(p)) (trine,6.60')\n(H10,327.150,(r)) (H9,327.334,(p)) (conjunction,10.99')\n(Jupiter,34.780,(c)) (H1,34.790,(c)) (conjunction,0.65')", "(H5,179.278,(r)) (H4,179.308,(p)) (conjunction,1.82')\n(Venus,152.714,(p)) (H5,212.541,(p)) (sextile,10.35')\n(Mean_Node,296.506,(r)) (H4,116.513,(c)) (opposition,0.38')", "(Jupiter,31.858,(p)) (H4,181.700,(p)) (150-quincunx,9.47')", '13', "(Uranus,318.475,(c)) (H1,18.561,(c)) (sextile,5.17')", '15', "(Mars,208.929,(r)) (H4,208.966,(p)) (conjunction,2.18')", 22]
['1916-09-06 22:54:23', "(Venus,119.298,(p)) (H4,89.236,(p)) (30-semisextile,3.71')\n(Venus,117.027,(c)) (H4,87.200,(c)) (30-semisextile,10.39')", "(Moon,277.239,(r)) (H10,277.135,(p)) (conjunction,6.24')\n(Moon,135.896,(c)) (H1,345.801,(c)) (150-quincunx,5.70')", "(Moon,277.239,(r)) (H4,97.135,(p)) (opposition,6.24')", "(Uranus,316.695,(r)) (H10,256.599,(c)) (sextile,5.74')", "(Mercury,197.436,(p)) (H10,287.551,(p)) (square,6.90')", '5', "(Neptune,124.531,(p)) (H12,349.532,(p)) (135-sesquisquare,0.06')\n(Mean_Node,295.163,(p)) (H1,25.180,(p)) (square,1.00')\n(Sun,163.981,(r)) (H12,299.114,(c)) (135-sesquisquare,7.96')", "(Jupiter,35.145,(r)) (H10,245.306,(c)) (150-quincunx,9.67')", '8', "(H5,114.410,(r)) (H4,114.475,(p)) (conjunction,3.88')", "(Jupiter,32.294,(p)) (H1,32.364,(p)) (conjunction,4.17')", "(Mean_Node,294.755,(p)) (H5,144.713,(p)) (150-quincunx,2.51')", "(Venus,118.156,(r)) (H4,118.153,(p)) (conjunction,0.18')", "(Mars,208.817,(r)) (H5,148.781,(p)) (sextile,2.13')", "(Moon,277.239,(r)) (H1,307.204,(c)) (30-semisextile,2.05')", "(Pluto,94.272,(r)) (H4,139.117,(p)) (45-semisquare,9.27')\n(Pluto,94.253,(p)) (H4,139.117,(p)) (45-semisquare,8.16')", '16', 19]
['1916-09-06 23:50:39', '0', '1', '2', "(Neptune,123.449,(c)) (H9,243.281,(c)) (trine,10.06')", "(Neptune,123.892,(r)) (H1,348.828,(c)) (135-sesquisquare,3.83')", "(Uranus,316.694,(r)) (H1,346.642,(c)) (30-semisextile,3.08')", "(Moon,304.766,(c)) (H10,259.596,(c)) (45-semisquare,10.19')", '7', "(Pluto,94.272,(r)) (H5,154.373,(p)) (sextile,6.08')\n(Moon,283.048,(p)) (H1,43.288,(p)) (trine,14.41')\n(Pluto,94.420,(p)) (H5,154.373,(p)) (sextile,2.81')\n(Uranus,317.741,(c)) (H4,77.771,(c)) (trine,1.83')", "(Moon,219.915,(c)) (H1,339.653,(c)) (trine,15.74')\n(Moon,219.915,(c)) (H5,100.279,(c)) (trine,21.83')", '10', "(Jupiter,35.143,(r)) (POF,215.176,(p)) (opposition,1.97')\n(Mars,187.590,(c)) (H1,337.586,(c)) (150-quincunx,0.25')", '12', "(Jupiter,35.143,(r)) (H5,94.965,(c)) (sextile,10.70')", "(Mean_Node,294.043,(p)) (H5,174.008,(p)) (trine,2.11')\n(Mean_Node,296.513,(r)) (H5,86.574,(c)) (150-quincunx,3.66')", "(Pluto,94.272,(r)) (H4,49.247,(c)) (45-semisquare,1.51')\n(Mean_Node,299.582,(c)) (H8,164.627,(c)) (135-sesquisquare,2.71')", "(Moon,23.129,(p)) (H4,158.054,(p)) (135-sesquisquare,4.50')\n(Mean_Node,293.228,(p)) (H4,158.054,(p)) (135-sesquisquare,10.39')\n(Mars,170.531,(c)) (H1,305.656,(c)) (135-sesquisquare,7.50')", 20]
['1916-09-06 20:50:23', "(Venus,118.077,(r)) (H4,58.119,(c)) (sextile,2.55')", "(Venus,128.519,(p)) (H10,248.427,(p)) (trine,5.54')\n(Mercury,190.551,(r)) (H1,310.445,(c)) (trine,6.36')", '2', '3', "(Neptune,123.888,(r)) (H10,258.907,(p)) (135-sesquisquare,1.12')\n(Uranus,316.698,(r)) (H12,271.555,(c)) (45-semisquare,8.59')", "(Moon,276.006,(r)) (H10,216.070,(c)) (sextile,3.81')\n(Mercury,154.353,(c)) (H3,4.232,(c)) (150-quincunx,7.25')", "(Sun,188.856,(p)) (H3,53.839,(p)) (135-sesquisquare,1.01')\n(Mean_Node,296.520,(r)) (H1,296.349,(c)) (conjunction,10.28')\n(Pluto,93.901,(c)) (H3,3.932,(c)) (square,1.89')", '7', "(Moon,271.746,(c)) (H5,61.934,(c)) (150-quincunx,11.28')", '9', "(Mean_Node,296.520,(r)) (H9,176.599,(c)) (trine,4.75')", '11', "(Uranus,316.698,(r)) (H1,286.881,(c)) (30-semisextile,10.99')", "(Moon,56.807,(p)) (H5,117.037,(p)) (sextile,13.77')", '14', "(Uranus,316.698,(r)) (H5,136.729,(p)) (opposition,1.84')\n(Uranus,316.698,(r)) (H4,1.729,(c)) (45-semisquare,1.88')", '16', 16]
['1916-09-07 02:27:59', '0', "(Moon,279.365,(r)) (H10,309.355,(c)) (30-semisextile,0.58')", '2', '3', '4', '5', '6', "(Mercury,152.039,(c)) (H7,212.002,(c)) (sextile,2.25')", '8', '9', '10', "(Moon,197.350,(c)) (H5,137.069,(c)) (sextile,16.85')", "(Moon,167.365,(c)) (H4,107.045,(c)) (sextile,19.20')", '13', '14', '15', "(Pluto,94.273,(r)) (H8,319.149,(p)) (135-sesquisquare,7.43')\n(Pluto,94.204,(p)) (H8,319.149,(p)) (135-sesquisquare,3.30')", 6]
['1916-09-06 08:35:36', '0', "(Jupiter,34.554,(p)) (H10,64.459,(p)) (30-semisextile,5.68')", "(Venus,117.607,(r)) (H8,342.660,(c)) (135-sesquisquare,3.16')", '3', "(Saturn,118.906,(p)) (H1,163.952,(p)) (45-semisquare,2.80')\n(Neptune,123.873,(r)) (H1,123.737,(c)) (conjunction,8.14')", "(Uranus,316.715,(r)) (H10,76.637,(p)) (trine,4.71')\n(Moon,299.423,(c)) (H3,179.501,(c)) (trine,4.69')", "(Uranus,316.715,(r)) (H3,226.851,(p)) (square,8.12')\n(Mars,225.723,(p)) (H12,135.854,(p)) (square,7.85')\n(Uranus,316.016,(p)) (H12,135.854,(p)) (opposition,9.70')", "(Mercury,150.703,(c)) (H7,300.735,(c)) (150-quincunx,1.92')", '8', "(Venus,117.607,(r)) (H5,237.521,(c)) (trine,5.15')\n(Mean_Node,296.547,(r)) (H1,116.723,(c)) (opposition,10.54')", '10', '11', "(Mean_Node,294.660,(p)) (H5,294.758,(p)) (conjunction,5.89')", "(Mean_Node,296.547,(r)) (H1,176.602,(p)) (trine,3.32')", "(Jupiter,35.169,(r)) (H1,185.206,(p)) (150-quincunx,2.21')\n(Pluto,94.359,(p)) (H5,304.476,(p)) (150-quincunx,7.05')", "(Mean_Node,293.478,(p)) (POF,293.448,(p)) (conjunction,1.78')\n(Mars,208.422,(r)) (H8,298.537,(c)) (square,6.90')\n(Moon,221.633,(c)) (H4,177.081,(c)) (45-semisquare,26.83')", '16', 19]
['1916-09-06 14:42:16', '0', "(Moon,272.358,(r)) (H10,152.426,(p)) (trine,4.08')\n(Moon,131.797,(c)) (H9,101.941,(c)) (30-semisextile,8.64')", '2', "(Jupiter,35.159,(r)) (H10,155.322,(p)) (trine,9.78')", "(Saturn,116.846,(r)) (H1,251.697,(p)) (135-sesquisquare,8.93')\n(Mean_Node,296.533,(r)) (H1,251.697,(p)) (45-semisquare,9.84')", "(Sun,163.650,(r)) (H3,313.587,(p)) (150-quincunx,3.78')", "(Sun,163.650,(r)) (H1,253.508,(p)) (square,8.50')\n(Moon,272.358,(r)) (H12,227.385,(p)) (45-semisquare,1.64')\n(Mars,208.591,(r)) (H1,253.508,(p)) (45-semisquare,4.95')\n(Moon,299.022,(c)) (H10,119.047,(c)) (opposition,1.49')", "(Venus,117.841,(r)) (H10,117.901,(c)) (conjunction,3.62')\n(Mean_Node,297.953,(c)) (H10,117.901,(c)) (opposition,3.07')", "(Venus,117.841,(r)) (H5,328.001,(c)) (150-quincunx,9.59')\n(Moon,267.984,(c)) (H5,328.001,(c)) (sextile,1.05')\n(Mean_Node,297.996,(c)) (H5,328.001,(c)) (30-semisextile,0.30')", '9', '10', '11', "(Mean_Node,296.533,(r)) (H4,356.599,(p)) (sextile,3.92')", "(Mean_Node,296.533,(r)) (POF,116.549,(p)) (opposition,0.94')\n(Uranus,318.142,(c)) (H4,288.311,(c)) (30-semisextile,10.15')", '14', "(Pluto,94.268,(r)) (H5,49.189,(p)) (45-semisquare,4.73')\n(Pluto,94.257,(p)) (H5,49.189,(p)) (45-semisquare,4.06')\n(Mean_Node,296.533,(r)) (POF,296.460,(c)) (conjunction,4.43')\n(Mean_Node,299.602,(c)) (H8,29.552,(c)) (square,3.00')", "(Moon,272.358,(r)) (H8,137.243,(p)) (135-sesquisquare,6.92')", 23]
['1916-09-06 10:27:03', '0', '1', '2', '3', "(Mean_Node,296.543,(r)) (H12,161.378,(p)) (135-sesquisquare,9.92')", "(Moon,269.837,(r)) (H10,59.670,(c)) (150-quincunx,10.04')", "(Sun,163.478,(r)) (H12,163.400,(p)) (conjunction,4.69')\n(Mars,208.473,(r)) (H12,163.400,(p)) (45-semisquare,4.43')\n(Sun,163.478,(r)) (H3,208.361,(c)) (45-semisquare,6.98')\n(Sun,163.478,(r)) (H12,118.431,(c)) (45-semisquare,2.79')\n(Mars,208.473,(r)) (H3,208.361,(c)) (conjunction,6.71')\n(Mars,208.473,(r)) (H12,118.431,(c)) (square,2.53')", "(Sun,163.478,(r)) (H10,103.652,(p)) (sextile,10.43')\n(Mean_Node,297.962,(c)) (H5,268.116,(c)) (30-semisextile,9.23')", "(Venus,117.678,(r)) (H4,237.506,(c)) (trine,10.32')", '9', '10', '11', '12', "(Mars,234.070,(p)) (H1,204.091,(p)) (30-semisextile,1.24')", "(Mercury,190.081,(r)) (H5,250.131,(c)) (sextile,2.99')", "(Mars,208.473,(r)) (H5,343.361,(p)) (135-sesquisquare,6.73')\n(Mercury,190.081,(r)) (H8,325.083,(c)) (135-sesquisquare,0.09')", "(Saturn,120.583,(p)) (H8,75.700,(p)) (45-semisquare,7.06')", 16]
['1916-09-06 05:27:28', "(Moon,249.626,(c)) (H7,279.398,(c)) (30-semisextile,13.63')", "(Uranus,316.720,(r)) (H10,16.631,(p)) (sextile,5.31')", "(Mean_Node,297.127,(c)) (H8,297.117,(c)) (conjunction,0.56')", "(Mercury,171.720,(c)) (H9,321.738,(c)) (150-quincunx,1.05')", "(Mean_Node,297.789,(c)) (H10,342.837,(c)) (45-semisquare,2.91')", "(Sun,138.909,(c)) (H1,79.018,(c)) (sextile,6.53')", "(Neptune,123.869,(r)) (H1,78.766,(c)) (45-semisquare,6.18')", '7', "(Pluto,94.264,(r)) (H5,244.171,(p)) (150-quincunx,5.57')\n(Moon,272.316,(p)) (H4,212.671,(p)) (sextile,21.29')\n(Uranus,316.720,(r)) (H1,76.892,(c)) (trine,10.35')", "(Jupiter,34.782,(c)) (H4,154.623,(c)) (trine,9.57')", "(Jupiter,35.175,(r)) (H9,5.050,(p)) (30-semisextile,7.48')\n(Uranus,317.960,(c)) (POF,137.892,(c)) (opposition,4.06')", "(Jupiter,35.175,(r)) (H5,185.330,(c)) (150-quincunx,9.36')", '12', "(Mean_Node,298.533,(c)) (H4,148.573,(c)) (150-quincunx,2.45')", "(Mercury,110.527,(c)) (H5,170.505,(c)) (sextile,1.29')", "(Moon,316.193,(p)) (H5,270.892,(p)) (45-semisquare,18.05')\n(Uranus,315.804,(p)) (H5,270.892,(p)) (45-semisquare,5.27')\n(Uranus,316.720,(r)) (H7,226.669,(c)) (square,3.07')", '16', 19]
['1916-09-07 00:32:00', "(Moon,296.002,(p)) (H3,85.932,(p)) (150-quincunx,4.19')", "(Neptune,123.893,(r)) (H9,273.826,(p)) (150-quincunx,4.03')", '2', '3', '4', '5', '6', "(Sun,164.047,(r)) (H10,314.174,(p)) (150-quincunx,7.61')\n(Mean_Node,297.931,(c)) (H10,268.027,(c)) (30-semisextile,5.76')", "(Uranus,315.966,(p)) (H5,165.823,(p)) (150-quincunx,8.59')\n(Mean_Node,296.512,(r)) (H1,356.447,(c)) (sextile,3.86')", '9', "(Mean_Node,296.512,(r)) (H9,236.428,(c)) (sextile,5.01')", "(Mars,231.574,(p)) (H5,171.582,(p)) (sextile,0.53')", "(Jupiter,31.871,(p)) (H1,61.855,(p)) (30-semisextile,0.95')\n(Moon,166.371,(c)) (H5,106.176,(c)) (sextile,11.70')", '13', "(Moon,33.924,(c)) (H1,334.345,(c)) (sextile,25.26')", "(Moon,230.986,(c)) (H7,141.330,(c)) (square,20.61')", "(Mars,208.862,(r)) (POF,28.789,(c)) (opposition,4.34')", 13]
['1916-09-06 23:27:36', '0', "(Mercury,199.442,(p)) (H1,19.371,(p)) (opposition,4.25')", '2', '3', "(Mean_Node,295.279,(p)) (H10,295.380,(p)) (conjunction,6.05')\n(Saturn,116.883,(r)) (H1,341.906,(c)) (135-sesquisquare,1.38')", '5', "(Mars,226.152,(p)) (H3,91.182,(p)) (135-sesquisquare,1.76')\n(Uranus,316.004,(p)) (H3,91.182,(p)) (135-sesquisquare,10.65')\n(Uranus,316.694,(r)) (H3,46.720,(c)) (square,1.54')", "(Venus,97.945,(c)) (H7,158.023,(c)) (sextile,4.68')", "(Venus,118.177,(r)) (H5,148.113,(p)) (30-semisextile,3.87')", "(H5,122.512,(r)) (H4,122.438,(p)) (conjunction,4.46')\n(Jupiter,34.828,(c)) (H5,94.929,(c)) (sextile,6.05')", '10', "(Mars,208.832,(r)) (POF,208.713,(p)) (conjunction,7.14')\n(Jupiter,34.713,(c)) (POF,34.611,(c)) (conjunction,6.15')", "(Venus,118.177,(r)) (H1,328.204,(c)) (150-quincunx,1.59')\n(Jupiter,35.144,(r)) (H4,65.181,(c)) (30-semisextile,2.21')", '13', '14', "(Neptune,123.892,(r)) (H7,123.993,(c)) (conjunction,6.08')", "(Mean_Node,299.799,(c)) (H1,299.711,(c)) (conjunction,5.29')", 16]
['1916-09-06 05:56:32', "(Sun,163.295,(r)) (H3,163.206,(p)) (conjunction,5.36')", '1', "(Neptune,123.870,(r)) (H8,303.879,(c)) (opposition,0.59')", "(Moon,267.173,(r)) (H10,27.315,(p)) (trine,8.50')\n(Jupiter,35.402,(c)) (H1,95.558,(c)) (sextile,9.37')", '4', "(Sun,187.969,(p)) (H10,37.975,(p)) (150-quincunx,0.34')", "(Mercury,189.876,(r)) (H12,54.812,(c)) (135-sesquisquare,3.83')", "(Sun,189.492,(p)) (H10,39.409,(p)) (150-quincunx,5.00')", '8', '9', '10', "(Sun,195.851,(p)) (H5,255.966,(p)) (sextile,6.88')\n(Uranus,315.891,(p)) (H5,255.966,(p)) (sextile,4.50')", '12', '13', "(Venus,117.506,(r)) (H4,237.654,(p)) (trine,8.87')\n(Venus,117.506,(r)) (H5,267.540,(p)) (150-quincunx,2.01')\n(Mean_Node,296.553,(r)) (H4,146.631,(c)) (150-quincunx,4.69')", '15', "(Saturn,116.809,(r)) (H4,251.884,(p)) (135-sesquisquare,4.55')\n(Mars,251.746,(p)) (H4,251.884,(p)) (conjunction,8.30')", 14]
['1916-09-07 03:08:00', "(Moon,279.764,(r)) (H7,249.798,(p)) (30-semisextile,2.08')\n(Venus,118.319,(r)) (H4,148.361,(c)) (30-semisextile,2.57')", "(Moon,279.764,(r)) (H10,339.793,(p)) (sextile,1.75')\n(Moon,70.303,(p)) (H9,310.314,(p)) (trine,0.64')", "(Moon,70.303,(p)) (H4,159.793,(p)) (square,30.62')\n(Pluto,94.273,(r)) (H4,139.401,(c)) (45-semisquare,7.66')", "(Mercury,200.537,(p)) (H1,80.641,(p)) (trine,6.27')\n(Uranus,316.689,(r)) (H10,316.562,(c)) (conjunction,7.59')\n(Venus,106.508,(c)) (H10,316.562,(c)) (150-quincunx,3.29')", "(Uranus,316.689,(r)) (H1,46.774,(c)) (square,5.09')", "(Venus,143.925,(p)) (H10,353.840,(p)) (150-quincunx,5.06')", "(Mercury,195.051,(p)) (H12,60.067,(p)) (135-sesquisquare,0.98')", '7', '8', "(Jupiter,35.138,(r)) (H1,95.287,(p)) (sextile,8.96')\n(H4,149.520,(r)) (H5,149.527,(c)) (conjunction,0.47')", "(H10,329.520,(r)) (H9,329.636,(p)) (conjunction,6.98')", "(Jupiter,35.138,(r)) (H5,214.968,(p)) (opposition,10.19')\n(H5,181.842,(r)) (H4,181.785,(p)) (conjunction,3.38')\n(Moon,4.841,(p)) (H5,214.968,(p)) (150-quincunx,7.62')", "(Moon,37.472,(p)) (H5,217.294,(p)) (opposition,10.70')\n(Mean_Node,296.506,(r)) (H4,116.487,(c)) (opposition,1.15')", '13', "(Venus,167.976,(p)) (H1,108.132,(p)) (sextile,9.38')\n(Venus,167.976,(p)) (H5,228.008,(p)) (sextile,1.91')", "(Moon,279.764,(r)) (H8,324.944,(p)) (45-semisquare,10.80')\n(Moon,328.815,(p)) (H5,238.976,(p)) (square,9.67')\n(Moon,232.530,(c)) (H7,187.605,(c)) (45-semisquare,4.50')", '16', 25]
['1916-09-06 13:42:47', '0', "(Uranus,316.367,(p)) (H9,106.270,(p)) (150-quincunx,5.82')\n(Venus,117.803,(r)) (H10,117.873,(c)) (conjunction,4.17')", "(Venus,117.803,(r)) (H4,297.873,(c)) (opposition,4.17')", "(Mercury,200.414,(p)) (H1,230.360,(p)) (30-semisextile,3.22')", "(Mars,208.563,(r)) (POF,28.606,(c)) (opposition,2.54')\n(Neptune,123.106,(c)) (H12,168.146,(c)) (45-semisquare,2.41')", '5', "(Saturn,119.082,(p)) (H3,298.950,(p)) (opposition,7.93')", "(Moon,271.770,(r)) (H10,151.894,(p)) (trine,7.45')", "(Moon,271.770,(r)) (H1,241.729,(p)) (30-semisextile,2.47')", '9', '10', "(Mercury,190.229,(r)) (H5,10.294,(p)) (opposition,3.90')", "(Mars,185.869,(c)) (H5,305.771,(c)) (trine,5.92')", "(Pluto,94.267,(r)) (H5,304.154,(c)) (150-quincunx,6.80')\n(Mars,184.807,(c)) (H1,184.872,(c)) (conjunction,3.93')\n(Jupiter,34.383,(c)) (H4,274.520,(c)) (trine,8.21')", '14', "(Venus,117.803,(r)) (H8,117.785,(p)) (conjunction,1.07')\n(Mean_Node,299.604,(c)) (H7,344.564,(c)) (45-semisquare,2.40')", "(Saturn,116.842,(r)) (H4,251.697,(c)) (135-sesquisquare,8.70')\n(Mean_Node,296.536,(r)) (H4,251.697,(c)) (45-semisquare,9.68')", 18]
['1916-09-06 21:21:20', '0', "(Mercury,177.089,(c)) (H10,237.202,(c)) (sextile,6.77')\n(Venus,108.721,(c)) (H1,318.845,(c)) (150-quincunx,7.44')", '2', "(Moon,104.011,(p)) (H1,344.526,(p)) (trine,30.92')", '4', "(Sun,163.919,(r)) (H10,223.969,(c)) (sextile,3.03')\n(Mercury,154.391,(c)) (H1,304.511,(c)) (150-quincunx,7.22')", '6', "(Mars,208.774,(r)) (H7,178.599,(p)) (30-semisextile,10.52')\n(Mars,208.774,(r)) (H10,268.940,(p)) (sextile,9.97')\n(Venus,145.345,(p)) (H5,115.167,(p)) (30-semisextile,10.72')\n(Mean_Node,295.099,(p)) (H5,115.167,(p)) (opposition,4.04')", "(Moon,272.063,(c)) (H1,302.201,(c)) (30-semisextile,8.27')", "(Moon,218.518,(c)) (H4,38.011,(c)) (opposition,30.45')\n(Venus,95.762,(c)) (H5,65.801,(c)) (30-semisextile,2.33')", '10', "(Pluto,94.271,(r)) (H5,64.164,(c)) (30-semisextile,6.41')", "(Moon,276.314,(r)) (H4,96.357,(p)) (opposition,2.61')", '13', "(Uranus,315.779,(p)) (H4,105.895,(p)) (150-quincunx,7.00')", "(Neptune,123.889,(r)) (H8,123.893,(c)) (conjunction,0.26')\n(Pluto,93.208,(c)) (H7,93.240,(c)) (conjunction,1.90')", "(Mean_Node,299.804,(c)) (H8,119.697,(c)) (opposition,6.43')", 18]
['1916-09-06 09:59:04', "(Moon,287.225,(p)) (POF,287.574,(p)) (conjunction,20.94')", "(Moon,61.485,(p)) (POF,60.987,(p)) (conjunction,29.89')\n(Jupiter,35.167,(r)) (H9,35.111,(c)) (conjunction,3.39')", "(Moon,61.485,(p)) (POF,60.987,(p)) (conjunction,29.89')\n(Pluto,94.132,(c)) (H8,3.954,(c)) (square,10.70')", "(Sun,176.964,(p)) (H9,56.869,(p)) (trine,5.72')\n(Moon,93.352,(c)) (H10,63.109,(c)) (30-semisextile,14.61')", "(Pluto,94.266,(r)) (H10,94.274,(p)) (conjunction,0.50')\n(Pluto,94.415,(p)) (H10,94.274,(p)) (conjunction,8.43')", '5', "(Moon,245.927,(p)) (H12,156.345,(p)) (square,25.09')", '7', '8', "(Jupiter,35.167,(r)) (POF,214.987,(c)) (opposition,10.81')", "(Moon,342.253,(p)) (H1,192.721,(p)) (150-quincunx,28.05')\n(Moon,342.253,(p)) (H10,101.847,(p)) (trine,24.37')", "(Sun,163.459,(r)) (H1,193.518,(p)) (30-semisextile,3.55')", '12', '13', "(Venus,93.476,(c)) (H5,243.404,(c)) (150-quincunx,4.32')\n(Jupiter,33.507,(c)) (H5,243.404,(c)) (150-quincunx,6.17')\n(Pluto,93.459,(c)) (H5,243.404,(c)) (150-quincunx,3.28')", "(Neptune,124.887,(p)) (H4,304.788,(p)) (opposition,5.94')\n(Pluto,93.197,(c)) (H8,318.269,(c)) (135-sesquisquare,4.35')", '16', 19]
['1916-09-06 14:54:32', "(Mean_Node,296.533,(r)) (H4,326.646,(p)) (30-semisextile,6.78')\n(Mean_Node,296.533,(r)) (H7,56.466,(p)) (trine,4.02')\n(Mean_Node,296.468,(p)) (H4,326.646,(p)) (30-semisextile,10.69')\n(Mean_Node,296.468,(p)) (H7,56.466,(p)) (trine,0.11')", "(Moon,64.034,(p)) (H1,244.302,(p)) (opposition,16.10')\n(Moon,64.034,(p)) (H9,123.594,(p)) (sextile,26.37')", "(Moon,64.034,(p)) (H1,244.302,(p)) (opposition,16.10')", '3', "(Neptune,123.881,(r)) (H10,124.026,(c)) (conjunction,8.73')", "(Uranus,316.706,(r)) (H3,316.754,(p)) (conjunction,2.86')\n(Mercury,195.892,(p)) (H1,256.055,(p)) (sextile,9.73')\n(Uranus,316.016,(p)) (H1,256.055,(p)) (sextile,2.30')\n(Moon,272.479,(r)) (H3,272.381,(c)) (conjunction,5.90')", "(Pluto,94.268,(r)) (H12,184.353,(c)) (square,5.11')", "(Moon,272.479,(r)) (H7,32.336,(c)) (trine,8.58')", '8', "(Mean_Node,296.533,(r)) (H4,296.632,(c)) (conjunction,5.93')", '10', "(H5,357.642,(r)) (H4,357.561,(p)) (conjunction,4.91')\n(H4,325.495,(r)) (H5,325.675,(c)) (conjunction,10.74')", "(Moon,30.658,(p)) (H5,31.156,(p)) (conjunction,29.85')\n(Mean_Node,294.646,(p)) (H1,264.640,(p)) (30-semisextile,0.37')", "(Jupiter,31.697,(p)) (H4,1.705,(p)) (30-semisextile,0.49')\n(Jupiter,35.159,(r)) (POF,215.250,(c)) (opposition,5.49')", "(Mercury,191.600,(p)) (H5,41.482,(p)) (150-quincunx,7.08')", "(Moon,321.704,(p)) (H5,52.157,(p)) (square,27.20')\n(Moon,272.479,(r)) (H7,2.322,(c)) (square,9.45')\n(Neptune,121.836,(c)) (H5,301.705,(c)) (opposition,7.87')\n(Mean_Node,299.602,(c)) (POF,299.615,(c)) (conjunction,0.80')", "(Moon,18.123,(p)) (H1,288.276,(p)) (square,9.20')\n(Venus,185.484,(p)) (H8,140.540,(p)) (45-semisquare,3.39')\n(Mars,208.596,(r)) (H8,28.455,(c)) (opposition,8.45')", 29]
