['Time', '0: 1956-07-15', '1: 1962-08-23', '2: 1963-04-18', '3: 1964-02-06', '4: 1965-06-12', '5: 1967-08-26', '6: 1968-11-28', '7: 1969-03-20', '8: 1970-04-15', '9: 1972-03-06', '10: 1974-07-18', '11: 1975-10-09', '12: 1975-01-15', '13: 1976-07-27', '14: 1980-12-08', 'Count']
['23:05:20', "(Venus,152.347,(r)) (ASC,107.340,(c)) (45-semisquare,0')", "(Jupiter,43.773,(r)) (ASC,133.712,(d)) (square,4')", '', "(Uranus,55.574,(r)) (MC,25.639,(d)) (30-semisextile,4')", "(Sun,195.510,(r)) (ASC,135.602,(d)) (sextile,6')", "(ASC,118.728,(r)) (Neptune,148.751,(c)) (30-semisextile,1')", '', '', '', '', '', '', "(MC,0.841,(r)) (Jupiter,0.674,(c)) (conjunction,10')", '', "(Neptune,176.003,(r)) (ASC,146.006,(d)) (30-semisextile,0')\n(ASC,118.728,(r)) (Pluto,88.671,(c)) (30-semisextile,3')", 8]
['23:05:28', "(Venus,152.347,(r)) (ASC,107.365,(c)) (45-semisquare,1')", "(Jupiter,43.773,(r)) (ASC,133.735,(d)) (square,2')", '', '', "(Uranus,55.574,(r)) (ASC,100.486,(c)) (45-semisquare,5')", "(ASC,118.752,(r)) (Neptune,148.756,(c)) (30-semisextile,0')", '', '', "(Mars,182.168,(r)) (MC,32.076,(d)) (150-quincunx,6')\n(MC,0.878,(r)) (Mars,150.968,(c)) (150-quincunx,5')", '', '', '', '', '', "(Neptune,176.003,(r)) (ASC,146.028,(d)) (30-semisextile,2')\n(ASC,118.752,(r)) (Pluto,88.672,(c)) (30-semisextile,5')", 8]
['23:05:36', "(Venus,152.347,(r)) (ASC,107.391,(c)) (45-semisquare,3')", "(Jupiter,43.773,(r)) (ASC,133.758,(d)) (square,1')", '', '', "(Uranus,55.574,(r)) (ASC,100.513,(c)) (45-semisquare,4')", "(ASC,118.776,(r)) (Neptune,148.761,(c)) (30-semisextile,1')", '', '', "(Mars,182.168,(r)) (MC,32.111,(d)) (150-quincunx,3')\n(MC,0.914,(r)) (Mars,150.974,(c)) (150-quincunx,4')", '', '', '', '', '', "(Neptune,176.003,(r)) (ASC,146.051,(d)) (30-semisextile,3')", 7]
['23:05:43', "(Venus,152.347,(r)) (ASC,107.416,(c)) (45-semisquare,4')", "(Jupiter,43.773,(r)) (ASC,133.781,(d)) (square,0')", '', '', "(Uranus,55.574,(r)) (ASC,100.540,(c)) (45-semisquare,2')", "(ASC,118.800,(r)) (Neptune,148.766,(c)) (30-semisextile,2')", '', '', "(Mars,182.168,(r)) (MC,32.146,(d)) (150-quincunx,1')\n(MC,0.950,(r)) (Mars,150.980,(c)) (150-quincunx,2')", '', '', '', '', '', "(Neptune,176.003,(r)) (ASC,146.074,(d)) (30-semisextile,4')", 7]
['23:05:51', '0', "(Jupiter,43.773,(r)) (ASC,133.804,(d)) (square,2')", '', '', "(Uranus,55.574,(r)) (ASC,100.567,(c)) (45-semisquare,0')", "(ASC,118.823,(r)) (Neptune,148.771,(c)) (30-semisextile,3')", '', '', "(Mars,182.168,(r)) (MC,32.181,(d)) (150-quincunx,1')\n(MC,0.987,(r)) (Mars,150.986,(c)) (150-quincunx,0')", '', '', '', '', '', '', 5]
['23:06:00', '0', "(Jupiter,43.773,(r)) (ASC,133.827,(d)) (square,3')", '', '', "(Uranus,55.574,(r)) (ASC,100.594,(c)) (45-semisquare,1')", "(ASC,118.847,(r)) (Neptune,148.776,(c)) (30-semisextile,4')", '', '', "(Mars,182.168,(r)) (MC,32.215,(d)) (150-quincunx,3')\n(MC,1.023,(r)) (Mars,150.992,(c)) (150-quincunx,2')", "(ASC,118.847,(r)) (Neptune,208.911,(d)) (square,4')", '', '', '', '', '', 6]
['23:06:08', '0', "(Jupiter,43.773,(r)) (ASC,133.849,(d)) (square,5')", '', '', "(Uranus,55.574,(r)) (ASC,100.621,(c)) (45-semisquare,3')", "(ASC,118.871,(r)) (Neptune,148.781,(c)) (30-semisextile,5')", '', '', "(Mars,182.168,(r)) (MC,32.250,(d)) (150-quincunx,5')\n(MC,1.060,(r)) (Mars,150.998,(c)) (150-quincunx,4')", "(ASC,118.871,(r)) (Neptune,208.904,(d)) (square,2')", '', '', '', '', '', 6]
['23:06:16', '0', '1', '2', '3', "(Uranus,55.574,(r)) (ASC,100.648,(c)) (45-semisquare,4')", '', '', '', "(MC,1.096,(r)) (Mars,151.004,(c)) (150-quincunx,6')", "(ASC,118.895,(r)) (Neptune,208.896,(d)) (square,0')", '', '', '', '', '', 3]
['23:06:24', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(ASC,118.918,(r)) (Neptune,208.889,(d)) (square,2')", "(Uranus,55.574,(r)) (MC,325.482,(c)) (square,6')", '', '', '', '', 2]
['23:06:32', '0', '1', '2', '3', "(MC,1.169,(r)) (Moon,316.243,(d)) (45-semisquare,4')", '', '', '', '', "(ASC,118.942,(r)) (Neptune,208.881,(d)) (square,4')", "(MC,1.169,(r)) (Neptune,211.261,(d)) (150-quincunx,6')\n(Uranus,55.574,(r)) (MC,325.517,(c)) (square,3')", "(Mars,182.168,(r)) (ASC,92.087,(c)) (square,5')", '', '', "(Saturn,43.266,(r)) (MC,43.116,(d)) (conjunction,9')", 6]
['23:06:40', '0', '1', '2', '3', "(MC,1.205,(r)) (Moon,316.243,(d)) (45-semisquare,2')", '', '', '', '', "(ASC,118.966,(r)) (Neptune,208.874,(d)) (square,6')\n(ASC,118.966,(r)) (Mars,149.056,(c)) (30-semisextile,5')", "(MC,1.205,(r)) (Neptune,211.253,(d)) (150-quincunx,3')\n(Uranus,55.574,(r)) (MC,325.552,(c)) (square,1')", "(Mars,182.168,(r)) (ASC,92.117,(c)) (square,3')", '', '', "(Saturn,43.266,(r)) (MC,43.150,(d)) (conjunction,7')", 7]
['23:06:48', '0', '1', '2', '3', "(MC,1.242,(r)) (Moon,316.244,(d)) (45-semisquare,0')", '', '', '', '', "(ASC,118.990,(r)) (Mars,149.062,(c)) (30-semisextile,4')", "(MC,1.242,(r)) (Neptune,211.245,(d)) (150-quincunx,0')\n(Uranus,55.574,(r)) (MC,325.586,(c)) (square,1')", "(Mars,182.168,(r)) (ASC,92.146,(c)) (square,1')", '', '', "(Saturn,43.266,(r)) (MC,43.184,(d)) (conjunction,5')", 6]
['23:06:56', '0', '1', '2', '3', "(MC,1.278,(r)) (Moon,316.245,(d)) (45-semisquare,2')", '', '', '', '', "(ASC,119.013,(r)) (Mars,149.068,(c)) (30-semisextile,3')", "(MC,1.278,(r)) (Neptune,211.238,(d)) (150-quincunx,2')\n(Uranus,55.574,(r)) (MC,325.621,(c)) (square,3')", "(Mars,182.169,(r)) (ASC,92.176,(c)) (square,0')", '', '', "(Saturn,43.266,(r)) (MC,43.217,(d)) (conjunction,3')", 6]
['23:07:04', '0', '1', '2', '3', "(MC,1.315,(r)) (Moon,316.246,(d)) (45-semisquare,4')", '', '', '', '', "(ASC,119.037,(r)) (Mars,149.075,(c)) (30-semisextile,2')", "(MC,1.315,(r)) (Neptune,211.230,(d)) (150-quincunx,5')\n(Uranus,55.574,(r)) (MC,325.655,(c)) (square,5')", "(Mars,182.169,(r)) (ASC,92.206,(c)) (square,2')\n(MC,1.315,(r)) (Mean_Node,151.393,(c)) (150-quincunx,5')", '', '', "(Saturn,43.266,(r)) (MC,43.251,(d)) (conjunction,1')", 7]
