['Time, Count, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 0, empty: 13']
['05:14:08, 183, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 2, empty: 6']
['05:14:15, 143, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 1, empty: 7']
['05:14:23, 205, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 1, empty: 5']
['05:14:31, 163, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 4, empty: 6']
['05:14:39, 163, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 4, empty: 6']
['05:14:47, 194, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 4, empty: 5']
['05:14:56, 156, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 6, empty: 5']
['05:15:04, 144, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 4, empty: 6']
['05:15:12, 136, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 3, empty: 6']
['05:15:20, 142, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 3, empty: 6']
['05:15:28, 130, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 4, empty: 6']
['05:15:36, 130, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 4, empty: 6']
['05:15:44, 126, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 5']
['05:15:51, 86, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 8']
['05:15:59, 110, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 7']
['05:16:07, 126, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 6']
['05:16:15, 138, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 5']
['05:16:23, 152, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 5']
['05:16:31, 146, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['05:16:39, 140, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 3']
['05:16:47, 135, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 4']
['05:16:56, 111, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 5']
['05:17:04, 89, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 7']
['05:17:12, 83, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 3, empty: 8']
['05:17:20, 65, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 3, empty: 9']
['05:17:28, 59, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 2, empty: 10']
['05:17:36, 87, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 3, empty: 8']
['05:17:44, 111, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 6']
['05:17:52, 147, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 5']
['05:18:00, 185, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 7, empty: 5']
['05:18:08, 237, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 9, empty: 4']
['05:18:16, 231, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 9, empty: 4']
['05:18:24, 206, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 9, empty: 4']
['05:18:32, 198, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 8, empty: 4']
['05:18:40, 116, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 6']
['05:18:48, 118, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 7']
['05:18:56, 156, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 6']
['05:19:04, 170, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 6']
['05:19:12, 200, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 4, empty: 5']
['05:19:20, 200, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 4, empty: 5']
['05:19:28, 108, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 2, empty: 7']
['05:19:36, 72, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 7']
['05:19:44, 164, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 3']
['05:19:52, 165, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 3, empty: 4']
['05:20:00, 205, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 4, empty: 3']
['05:20:08, 217, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 4, empty: 4']
['05:20:16, 183, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 6']
['05:20:24, 193, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 5']
['05:20:32, 151, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 5']
['05:20:40, 151, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 5']
['05:20:48, 83, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 9']
['05:20:56, 92, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 2, empty: 7']
['05:21:04, 116, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 3, empty: 5']
['05:21:12, 108, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 2, empty: 7']
['05:21:20, 116, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 6']
['05:21:28, 118, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 6']
['05:21:36, 102, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 6']
['05:21:44, 106, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 6']
['05:21:52, 118, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 5']
['05:22:00, 90, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 7']
['05:22:08, 130, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 8, empty: 6']
['05:22:16, 154, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 9, empty: 4']
['05:22:24, 94, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 6, empty: 5']
['05:22:32, 80, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 4, empty: 6']
['05:22:39, 92, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 6']
['05:22:47, 92, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 6']
['05:22:56, 52, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 9']
['05:23:04, 84, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 6, empty: 6']
['05:23:12, 100, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 8, empty: 6']
['05:23:20, 140, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 8, empty: 6']
['05:23:28, 122, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 8']
['05:23:36, 122, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 7']
['05:23:44, 150, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 6']
['05:23:52, 140, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 7']
['05:24:00, 134, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 4, empty: 8']
['05:24:08, 130, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 4, empty: 7']
['05:24:16, 112, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 8']
['05:24:23, 56, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 3, empty: 9']
['05:24:31, 48, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 2, empty: 10']
['05:24:39, 90, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 8']
['05:24:47, 74, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 3, empty: 8']
['05:24:56, 99, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 7']
['05:25:04, 135, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 4, empty: 5']
['05:25:12, 199, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 2, empty: 6']
['05:25:20, 199, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 2, empty: 6']
['05:25:28, 211, opp-conj: 2, sqr-tri-sext: 9, major: 11, minor: 3, empty: 5']
['05:25:36, 247, opp-conj: 2, sqr-tri-sext: 11, major: 13, minor: 3, empty: 6']
['05:25:44, 257, opp-conj: 2, sqr-tri-sext: 11, major: 13, minor: 5, empty: 5']
['05:25:52, 243, opp-conj: 2, sqr-tri-sext: 9, major: 11, minor: 7, empty: 4']
['05:26:00, 231, opp-conj: 2, sqr-tri-sext: 9, major: 11, minor: 7, empty: 2']
['05:26:07, 186, opp-conj: 1, sqr-tri-sext: 7, major: 8, minor: 7, empty: 4']
['05:26:15, 227, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 7, empty: 4']
['05:26:23, 223, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 8, empty: 4']
['05:26:31, 203, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 8, empty: 4']
['05:26:39, 185, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 7, empty: 6']
['05:26:47, 193, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 9, empty: 5']
['05:26:56, 107, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 6, empty: 6']
['05:27:04, 129, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 4']
['05:27:12, 132, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 8, empty: 4']
['05:27:20, 112, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 4']
['05:27:28, 120, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 3']
['05:27:36, 114, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 4']
['05:27:44, 64, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 7']
['05:27:51, 84, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 6']
['05:27:59, 110, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 7']
['05:28:07, 112, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 7']
['05:28:15, 154, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 5, empty: 5']
['05:28:23, 208, opp-conj: 1, sqr-tri-sext: 10, major: 11, minor: 3, empty: 3']
['05:28:31, 200, opp-conj: 1, sqr-tri-sext: 10, major: 11, minor: 2, empty: 4']
['05:28:39, 188, opp-conj: 1, sqr-tri-sext: 9, major: 10, minor: 2, empty: 6']
['05:28:47, 168, opp-conj: 0, sqr-tri-sext: 9, major: 9, minor: 2, empty: 6']
['05:28:56, 158, opp-conj: 0, sqr-tri-sext: 8, major: 8, minor: 3, empty: 6']
['05:29:04, 146, opp-conj: 0, sqr-tri-sext: 8, major: 8, minor: 2, empty: 7']
['05:29:12, 96, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 6']
['05:29:20, 88, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 7']
['05:29:28, 86, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 2, empty: 7']
['05:29:36, 116, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 5']
['05:29:44, 120, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 6']
['05:29:52, 112, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 7']
['05:30:00, 112, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 7']
['05:30:08, 122, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 7']
['05:30:16, 133, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 7']
['05:30:24, 95, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 8']
['05:30:32, 121, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 7']
['05:30:40, 109, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 6']
['05:30:48, 91, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 2, empty: 7']
['05:30:56, 100, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 2, empty: 8']
['05:31:04, 110, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 1, empty: 9']
['05:31:12, 89, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 2, empty: 8']
['05:31:20, 103, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 9']
['05:31:28, 127, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 8']
['05:31:36, 127, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 8']
['05:31:44, 165, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 7']
['05:31:52, 209, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 7, empty: 6']
['05:32:00, 176, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 6, empty: 6']
['05:32:08, 176, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 6, empty: 6']
['05:32:16, 170, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 6']
['05:32:24, 138, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 7']
['05:32:32, 118, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 9']
['05:32:40, 66, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 8']
['05:32:48, 50, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 7']
['05:32:56, 90, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 6']
['05:33:04, 124, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 5, empty: 4']
['05:33:12, 154, opp-conj: 0, sqr-tri-sext: 6, major: 6, minor: 7, empty: 2']
['05:33:20, 172, opp-conj: 0, sqr-tri-sext: 7, major: 7, minor: 7, empty: 3']
['05:33:28, 145, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 7, empty: 6']
['05:33:36, 153, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 8, empty: 5']
['05:33:44, 127, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 5']
['05:33:52, 105, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 6']
['05:34:00, 97, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 7']
['05:34:08, 95, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 7']
['05:34:16, 153, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 9, empty: 2']
['05:34:24, 146, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 5']
['05:34:31, 121, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 5']
['05:34:39, 119, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 6']
['05:34:47, 91, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 8, empty: 6']
['05:34:56, 128, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 8, empty: 5']
['05:35:04, 154, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 5']
['05:35:12, 190, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 9, empty: 3']
['05:35:20, 198, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 8, empty: 3']
['05:35:28, 208, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 4']
['05:35:36, 163, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['05:35:44, 177, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 4']
['05:35:52, 164, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 8, empty: 3']
['05:36:00, 148, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 6, empty: 3']
['05:36:08, 154, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 8, empty: 3']
['05:36:15, 162, opp-conj: 0, sqr-tri-sext: 6, major: 6, minor: 7, empty: 3']
['05:36:23, 162, opp-conj: 0, sqr-tri-sext: 6, major: 6, minor: 7, empty: 3']
['05:36:31, 120, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 6, empty: 7']
['05:36:39, 138, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 6, empty: 6']
['05:36:47, 172, opp-conj: 0, sqr-tri-sext: 6, major: 6, minor: 8, empty: 5']
['05:36:56, 122, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 6, empty: 7']
['05:37:04, 116, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 8, empty: 5']
['05:37:12, 108, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 5']
['05:37:20, 72, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 7, empty: 6']
['05:37:28, 110, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 6']
['05:37:36, 120, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 9, empty: 3']
['05:37:44, 144, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 10, empty: 4']
['05:37:52, 153, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 8, empty: 6']
['05:37:59, 165, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 10, empty: 3']
['05:38:07, 155, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 11, empty: 4']
['05:38:15, 123, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 9, empty: 4']
['05:38:23, 105, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 9, empty: 5']
['05:38:31, 97, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 8, empty: 6']
['05:38:39, 129, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 6']
['05:38:47, 186, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 6, empty: 5']
['05:38:56, 196, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 5, empty: 5']
['05:39:04, 185, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 4']
['05:39:12, 199, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 4, empty: 4']
['05:39:20, 215, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 4, empty: 4']
['05:39:28, 205, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 4']
['05:39:36, 197, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 3, empty: 6']
['05:39:43, 188, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 3, empty: 6']
['05:39:51, 163, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 6']
['05:40:00, 124, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 5']
['05:40:08, 102, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 3, empty: 7']
['05:40:16, 104, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 7']
['05:40:24, 112, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 6']
['05:40:32, 120, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 5']
['05:40:40, 140, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 3, empty: 5']
['05:40:48, 120, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 3, empty: 5']
['05:40:56, 130, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 3, empty: 5']
['05:41:04, 96, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 1, empty: 7']
['05:41:12, 126, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 4, empty: 4']
['05:41:20, 92, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 4, empty: 5']
['05:41:28, 100, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 6, empty: 4']
['05:41:36, 116, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 5']
['05:41:44, 104, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 6']
['05:41:52, 116, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 6']
['05:42:00, 116, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 6']
['05:42:08, 132, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 6']
['05:42:16, 104, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 5']
['05:42:24, 118, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 5']
['05:42:32, 114, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 6']
['05:42:40, 150, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 4']
['05:42:48, 158, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 4']
['05:42:56, 206, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 7, empty: 4']
['05:43:04, 176, opp-conj: 1, sqr-tri-sext: 8, major: 9, minor: 5, empty: 6']
['05:43:12, 182, opp-conj: 1, sqr-tri-sext: 9, major: 10, minor: 3, empty: 5']
['05:43:20, 152, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 5, empty: 7']
['05:43:28, 138, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 7']
['05:43:36, 103, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 7']
['05:43:44, 99, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 7']
['05:43:52, 79, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 9']
['05:44:00, 79, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 9']
['05:44:08, 107, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 7']
['05:44:16, 103, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 6']
['05:44:24, 99, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 6']
['05:44:32, 105, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 6']
['05:44:40, 112, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 7, empty: 5']
['05:44:47, 123, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 4, empty: 6']
['05:44:56, 129, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 6']
['05:45:04, 117, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 6']
['05:45:12, 123, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 7']
['05:45:20, 170, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 5']
['05:45:28, 170, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 5']
['05:45:36, 184, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 9, empty: 5']
['05:45:44, 180, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 5']
['05:45:52, 171, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 6, empty: 5']
['05:46:00, 155, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 8, empty: 4']
['05:46:08, 79, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 8']
['05:46:16, 112, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['05:46:24, 158, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 7']
['05:46:31, 131, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 6']
['05:46:39, 115, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 6']
['05:46:47, 157, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 4']
['05:46:56, 133, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 6']
['05:47:04, 117, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 8']
['05:47:12, 137, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 3, empty: 7']
['05:47:20, 175, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 2, empty: 7']
['05:47:28, 144, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 1, empty: 6']
['05:47:36, 94, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 1, empty: 7']
['05:47:44, 146, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 1, empty: 7']
['05:47:52, 169, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 2, empty: 5']
['05:48:00, 159, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 2, empty: 7']
['05:48:07, 179, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 2, empty: 5']
['05:48:15, 209, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 2, empty: 4']
['05:48:23, 241, opp-conj: 3, sqr-tri-sext: 9, major: 12, minor: 4, empty: 2']
['05:48:31, 189, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 2, empty: 5']
['05:48:39, 203, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 3, empty: 5']
['05:48:47, 220, opp-conj: 6, sqr-tri-sext: 4, major: 10, minor: 4, empty: 4']
['05:48:56, 169, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 3, empty: 4']
['05:49:04, 169, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 3, empty: 4']
['05:49:12, 161, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 2, empty: 4']
['05:49:20, 183, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 2, empty: 4']
['05:49:28, 139, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 1, empty: 7']
['05:49:36, 167, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 3, empty: 6']
['05:49:44, 165, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 4, empty: 6']
['05:49:51, 140, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 4, empty: 7']
['05:49:59, 182, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 5, empty: 5']
['05:50:07, 136, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 6']
['05:50:15, 136, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 6']
['05:50:23, 136, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 6']
['05:50:31, 100, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 8']
['05:50:39, 108, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 6']
['05:50:47, 102, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 7, empty: 5']
['05:50:56, 102, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 7, empty: 5']
['05:51:04, 72, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 6']
['05:51:12, 94, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 5']
