Time,all-pd,mj1-pd,mj2-pd,mja-pd,min-pd,all-sc,mj1-sc,mj2-sc,mja-sc,min-sc
13:18:56,5,2,2,4,1,21,2,8,10,11
19:30:31,7,1,3,4,3,26,2,15,17,9
19:30:23,8,1,3,4,4,22,1,14,15,7
19:29:52,7,2,2,4,3,20,1,13,14,6
19:29:12,11,2,2,4,7,20,0,13,13,7
19:29:04,11,2,2,4,7,16,0,11,11,5
19:28:15,7,2,2,4,3,26,1,16,17,9
19:28:07,6,2,2,4,2,29,2,18,20,9
19:27:59,6,2,2,4,2,28,2,19,21,7
19:26:47,8,0,4,4,4,19,0,10,10,9
19:26:31,8,1,3,4,4,21,0,14,14,7
19:26:23,10,1,3,4,6,20,0,13,13,7
19:26:15,9,1,3,4,5,20,1,11,12,8
19:26:07,9,1,3,4,5,20,1,9,10,10
19:25:59,7,1,3,4,3,19,1,9,10,9
13:20:23,6,2,2,4,2,21,3,8,11,10
13:19:28,6,2,2,4,2,19,3,6,9,10
09:05:11,6,2,2,4,2,16,4,2,6,10
09:05:04,6,2,2,4,2,17,4,3,7,10
09:04:39,5,1,3,4,1,21,4,5,9,12
02:46:56,7,4,0,4,3,20,2,8,10,10
02:46:47,7,3,1,4,3,21,3,8,11,10
02:46:39,7,3,1,4,3,21,3,7,10,11
02:46:31,8,3,1,4,4,26,4,9,13,13
02:49:44,9,2,2,4,5,14,0,8,8,6
02:52:08,5,2,2,4,1,26,7,9,16,10
19:23:12,7,2,2,4,3,31,5,12,17,14
19:23:04,7,2,2,4,3,32,5,14,19,13
19:22:56,8,2,2,4,4,31,5,14,19,12
19:22:47,8,2,2,4,4,30,4,15,19,11
19:22:39,9,2,2,4,5,31,4,16,20,11
19:22:23,11,2,2,4,7,32,4,17,21,11
19:22:15,10,2,2,4,6,31,4,17,21,10
19:22:07,10,2,2,4,6,28,4,16,20,8
19:21:28,15,2,2,4,11,18,5,6,11,7
19:21:20,13,2,2,4,9,21,5,7,12,9
19:21:12,13,3,1,4,9,25,4,7,11,14
13:23:43,8,2,2,4,4,27,3,7,10,17
13:23:35,8,2,2,4,4,25,2,6,8,17
13:23:19,5,3,1,4,1,23,2,5,7,16
13:21:35,5,2,2,4,1,31,3,11,14,17
09:02:15,5,0,4,4,1,25,3,7,10,15
19:21:04,10,3,1,4,6,22,3,5,8,14
19:20:56,9,3,1,4,5,20,3,4,7,13
19:20:47,9,3,1,4,5,19,3,5,8,11
19:16:39,7,2,2,4,3,19,1,9,10,9
09:00:00,8,2,2,4,4,18,6,7,13,5
08:59:52,9,2,2,4,5,18,7,5,12,6
08:59:44,9,2,2,4,5,19,7,5,12,7
13:25:43,8,2,2,4,4,25,2,6,8,17
13:24:15,11,3,1,4,7,29,2,9,11,18
13:24:07,13,2,2,4,9,30,3,8,11,19
02:55:36,7,2,2,4,3,21,5,7,12,9
02:55:28,7,2,2,4,3,21,5,7,12,9
02:54:40,8,2,2,4,4,17,3,6,9,8
19:15:03,6,1,3,4,2,17,1,7,8,9
19:14:31,9,1,3,4,5,19,1,10,11,8
19:14:23,9,1,3,4,5,16,1,8,9,7
19:13:59,7,1,3,4,3,13,1,8,9,4
19:13:51,6,1,3,4,2,12,1,6,7,5
02:58:16,6,1,3,4,2,23,3,9,12,11
02:58:08,7,1,3,4,3,27,3,10,13,14
02:58:00,8,1,3,4,4,28,4,10,14,14
02:56:56,9,1,3,4,5,29,5,9,14,15
19:12:56,7,2,2,4,3,14,2,6,8,6
13:27:35,7,2,2,4,3,27,5,9,14,13
13:27:27,7,3,1,4,3,28,5,10,15,13
08:58:16,8,3,1,4,4,16,5,3,8,8
08:57:28,9,2,2,4,5,22,4,7,11,11
08:57:20,9,2,2,4,5,21,3,6,9,12
08:57:12,7,2,2,4,3,21,3,6,9,12
09:00:56,6,1,3,4,2,17,6,6,12,5
09:00:31,5,1,3,4,1,15,6,7,13,2
09:00:23,5,1,3,4,1,15,5,7,12,3
03:00:00,8,1,3,4,4,29,1,7,8,21
02:59:52,8,1,3,4,4,28,1,7,8,20
02:59:36,8,1,3,4,4,27,1,9,10,17
03:02:23,6,2,2,4,2,25,2,9,11,14
03:02:15,6,3,1,4,2,28,3,11,14,14
03:01:12,7,2,2,4,3,29,1,12,13,16
13:29:28,7,2,2,4,3,18,2,6,8,10
13:28:07,7,2,2,4,3,20,2,4,6,14
13:27:43,8,2,2,4,4,24,5,6,11,13
19:10:23,8,2,2,4,4,21,0,10,10,11
19:08:56,8,0,4,4,4,19,0,9,9,10
03:03:51,7,0,4,4,3,23,3,4,7,16
19:06:47,5,1,3,4,1,22,0,7,7,15
19:05:27,7,1,3,4,3,17,1,7,8,9
19:05:03,7,2,2,4,3,20,1,8,9,11
19:03:51,12,0,4,4,8,21,0,12,12,9
19:03:27,11,0,4,4,7,25,0,12,12,13
19:03:19,10,0,4,4,6,28,0,13,13,15
19:02:55,9,1,3,4,5,32,1,14,15,17
19:02:31,7,1,3,4,3,35,1,15,16,19
19:02:07,6,2,2,4,2,37,2,19,21,16
03:05:51,11,1,3,4,7,22,4,9,13,9
03:05:35,11,1,3,4,7,27,4,11,15,12
03:05:27,11,1,3,4,7,30,4,11,15,15
03:05:04,8,1,3,4,4,25,3,6,9,16
18:59:12,5,1,3,4,1,18,2,9,11,7
13:31:43,9,2,2,4,5,15,3,3,6,9
13:31:20,10,2,2,4,6,20,4,5,9,11
13:31:12,9,2,2,4,5,20,5,6,11,9
13:31:04,10,2,2,4,6,24,6,6,12,12
13:30:56,10,2,2,4,6,24,7,5,12,12
13:30:39,6,2,2,4,2,23,5,5,10,13
13:30:23,7,2,2,4,3,28,4,7,11,17
13:30:15,9,1,3,4,5,27,5,7,12,15
08:56:08,9,2,2,4,5,18,3,6,9,9
08:56:00,9,2,2,4,5,19,4,6,10,9
13:33:43,6,2,2,4,2,29,9,5,14,15
13:33:35,9,2,2,4,5,29,8,5,13,16
13:33:20,11,2,2,4,7,27,7,7,14,13
13:33:12,11,1,3,4,7,28,7,8,15,13
13:32:23,8,1,3,4,4,19,5,4,9,10
13:32:15,8,2,2,4,4,16,5,4,9,7
08:53:28,4,2,2,4,0,20,2,8,10,10
13:32:07,7,2,2,4,3,18,5,4,9,9
03:07:44,10,2,2,4,6,17,3,5,8,9
03:07:36,9,2,2,4,5,16,1,5,6,10
03:07:28,10,2,2,4,6,18,1,6,7,11
03:07:20,9,2,2,4,5,17,0,7,7,10
18:57:59,6,1,3,4,2,28,2,14,16,12
18:57:44,8,1,3,4,4,28,2,14,16,12
18:57:20,10,1,3,4,6,26,2,10,12,14
03:10:56,9,2,2,4,5,34,1,16,17,17
03:10:47,8,2,2,4,4,32,1,15,16,16
03:10:39,8,2,2,4,4,31,1,15,16,15
03:10:31,8,2,2,4,4,29,1,15,16,13
03:10:15,6,3,1,4,2,27,1,13,14,13
03:10:08,6,3,1,4,2,29,1,13,14,15
03:10:00,8,3,1,4,4,28,1,13,14,14
08:46:39,9,1,3,4,5,18,1,11,12,6
08:46:31,7,1,3,4,3,17,1,9,10,7
08:46:24,6,1,3,4,2,19,1,11,12,7
08:50:15,10,3,1,4,6,18,4,6,10,8
08:49:20,6,3,1,4,2,18,4,5,9,9
08:49:12,6,2,2,4,2,15,3,4,7,8
08:49:04,8,2,2,4,4,18,3,4,7,11
08:48:39,9,2,2,4,5,19,3,8,11,8
13:34:15,12,2,2,4,8,25,6,5,11,14
03:09:44,8,2,2,4,4,27,3,11,14,13
03:09:36,9,2,2,4,5,27,3,12,15,12
18:56:23,5,2,2,4,1,22,2,7,9,13
18:55:20,7,1,3,4,3,17,2,9,11,6
13:37:51,11,2,2,4,7,25,4,11,15,10
13:37:43,12,2,2,4,8,26,3,10,13,13
13:36:47,8,2,2,4,4,25,2,5,7,18
13:36:31,9,2,2,4,5,26,3,5,8,18
08:47:52,8,2,2,4,4,22,1,11,12,10
08:47:44,8,2,2,4,4,22,1,9,10,12
08:47:28,7,3,1,4,3,23,2,10,12,11
08:47:12,8,2,2,4,4,24,2,13,15,9
08:47:04,9,2,2,4,5,22,2,12,14,8
08:46:56,9,2,2,4,5,20,1,12,13,7
18:52:16,9,1,3,4,5,23,3,12,15,8
03:13:04,9,2,2,4,5,18,2,4,6,12
03:11:59,10,1,3,4,6,23,1,8,9,14
13:40:39,6,2,2,4,2,23,2,14,16,7
13:40:23,6,1,3,4,2,25,2,16,18,7
13:40:15,6,1,3,4,2,21,1,12,13,8
13:40:08,8,1,3,4,4,20,1,11,12,8
13:39:27,7,1,3,4,3,18,1,6,7,11
13:39:11,7,1,3,4,3,16,1,5,6,10
13:39:03,6,1,3,4,2,18,2,6,8,10
13:38:55,6,1,3,4,2,17,2,5,7,10
13:38:47,6,1,3,4,2,18,2,5,7,11
03:14:15,6,0,4,4,2,17,4,0,4,13
03:14:07,5,0,4,4,1,17,4,0,4,13
18:51:52,7,1,3,4,3,28,2,14,16,12
18:51:44,5,1,3,4,1,29,2,17,19,10
18:50:47,8,1,3,4,4,14,1,5,6,8
18:49:43,9,0,4,4,5,16,2,4,6,10
18:48:23,7,0,4,4,3,24,2,10,12,12
18:48:15,7,0,4,4,3,24,1,12,13,11
03:17:36,10,2,2,4,6,28,4,7,11,17
03:17:28,10,2,2,4,6,27,3,7,10,17
13:40:47,6,3,1,4,2,26,3,14,17,9
08:46:16,6,1,3,4,2,20,2,12,14,6
08:46:08,6,1,3,4,2,19,3,12,15,4
03:19:36,7,3,1,4,3,19,2,5,7,12
18:45:36,14,0,4,4,10,32,3,19,22,10
18:43:44,12,3,1,4,8,22,0,13,13,9
03:21:52,7,0,4,4,3,24,3,8,11,13
03:21:04,7,0,4,4,3,18,3,6,9,9
03:20:56,7,0,4,4,3,13,1,6,7,6
03:23:12,8,4,0,4,4,21,5,7,12,9
03:23:04,8,4,0,4,4,26,6,9,15,11
03:22:56,8,3,1,4,4,28,6,10,16,12
03:22:47,7,2,2,4,3,29,6,10,16,13
03:22:07,8,0,4,4,4,26,5,7,12,14
18:43:36,12,2,2,4,8,23,0,14,14,9
18:43:28,12,2,2,4,8,24,0,13,13,11
13:42:56,7,3,1,4,3,28,2,5,7,21
08:44:00,8,1,3,4,4,23,4,7,11,12
08:43:52,4,1,3,4,0,22,4,7,11,11
08:43:36,4,1,3,4,0,28,3,9,12,16
08:43:20,5,0,4,4,1,27,2,9,11,16
08:42:48,7,2,2,4,3,30,2,9,11,19
08:42:40,7,2,2,4,3,29,2,8,10,19
08:42:32,7,3,1,4,3,28,2,8,10,18
08:42:24,7,3,1,4,3,23,0,6,6,17
13:42:07,10,1,3,4,6,15,3,3,6,9
13:41:44,6,2,2,4,2,17,4,5,9,8
18:43:12,9,0,4,4,5,23,0,12,12,11
18:43:04,9,0,4,4,5,24,0,11,11,13
18:42:39,7,1,3,4,3,26,0,12,12,14
18:42:00,10,0,4,4,6,22,0,8,8,14
18:41:52,10,0,4,4,6,32,6,8,14,18
03:26:15,11,2,2,4,7,27,8,6,14,13
03:26:07,11,2,2,4,7,26,7,7,14,12
03:25:59,11,2,2,4,7,24,5,7,12,12
13:45:59,7,1,3,4,3,18,3,7,10,8
13:45:43,9,3,1,4,5,19,3,7,10,9
13:45:35,11,3,1,4,7,19,3,7,10,9
08:40:32,9,2,2,4,5,31,3,12,15,16
08:40:16,8,3,1,4,4,33,3,14,17,16
08:40:00,9,4,0,4,5,34,3,13,16,18
03:25:43,9,3,1,4,5,23,4,6,10,13
18:41:28,6,2,2,4,2,24,0,9,9,15
18:40:32,5,3,1,4,1,31,1,15,16,15
18:39:11,10,2,2,4,6,16,0,10,10,6
18:38:15,7,1,3,4,3,25,3,12,15,10
18:37:59,11,3,1,4,7,28,2,14,16,12
08:39:51,9,3,1,4,5,37,3,13,16,21
08:38:07,8,2,2,4,4,19,1,8,9,10
18:36:07,8,1,3,4,4,27,5,8,13,14
18:35:59,8,1,3,4,4,29,4,9,13,16
18:35:20,5,0,4,4,1,36,2,13,15,21
03:30:00,8,3,1,4,4,30,4,13,17,13
03:29:36,11,1,3,4,7,31,4,12,16,15
03:29:28,11,1,3,4,7,27,4,10,14,13
03:28:55,11,1,3,4,7,25,4,7,11,14
03:28:47,11,1,3,4,7,24,3,7,10,14
03:28:39,11,1,3,4,7,25,2,8,10,15
03:28:31,10,1,3,4,6,20,2,5,7,13
18:34:47,9,1,3,4,5,31,3,14,17,14
18:34:39,9,1,3,4,5,30,4,16,20,10
18:34:31,8,2,2,4,4,25,4,11,15,10
18:33:59,5,3,1,4,1,16,3,7,10,6
18:33:52,5,3,1,4,1,15,3,7,10,5
18:33:28,9,2,2,4,5,23,2,9,11,12
08:35:04,12,2,2,4,8,21,0,8,8,13
13:51:04,9,1,3,4,5,25,4,14,18,7
13:50:47,10,1,3,4,6,23,3,11,14,9
08:36:08,9,2,2,4,5,18,5,4,9,9
18:33:20,6,2,2,4,2,25,2,10,12,13
18:33:12,6,2,2,4,2,24,3,9,12,12
18:32:00,7,2,2,4,3,24,2,12,14,10
18:30:00,6,1,3,4,2,20,5,8,13,7
18:29:52,6,1,3,4,2,21,5,9,14,7
18:28:55,8,3,1,4,4,19,0,10,10,9
03:32:08,9,2,2,4,5,37,6,12,18,19
03:31:44,10,2,2,4,6,38,6,11,17,21
03:31:36,10,2,2,4,6,37,5,12,17,20
03:31:28,9,2,2,4,5,36,5,11,16,20
03:31:20,9,2,2,4,5,37,5,14,19,18
03:30:39,7,4,0,4,3,24,5,10,15,9
18:28:39,7,3,1,4,3,19,3,8,11,8
13:53:04,7,2,2,4,3,21,7,6,13,8
13:52:56,7,2,2,4,3,21,7,5,12,9
13:52:47,8,2,2,4,4,22,8,5,13,9
13:52:39,8,2,2,4,4,25,7,7,14,11
13:51:44,11,1,3,4,7,32,10,15,25,7
13:51:36,10,1,3,4,6,28,10,13,23,5
08:35:12,11,2,2,4,7,21,1,6,7,14
18:27:51,6,2,2,4,2,16,0,8,8,8
18:27:35,5,3,1,4,1,15,0,7,7,8
03:34:15,11,2,2,4,7,21,2,8,10,11
03:33:04,10,3,1,4,6,26,3,11,14,12
13:54:47,7,2,2,4,3,23,2,8,10,13
08:33:04,8,4,0,4,4,29,5,15,20,9
08:32:56,10,4,0,4,6,28,4,15,19,9
08:32:48,10,4,0,4,6,28,4,16,20,8
08:32:16,7,2,2,4,3,23,2,15,17,6
03:35:28,6,2,2,4,2,24,5,3,8,16
03:35:12,6,2,2,4,2,20,4,3,7,13
03:35:04,6,2,2,4,2,23,4,5,9,14
03:34:56,6,3,1,4,2,22,4,6,10,12
18:23:36,8,2,2,4,4,22,2,13,15,7
18:23:04,8,2,2,4,4,23,3,8,11,12
03:37:12,7,1,3,4,3,38,4,14,18,20
03:40:56,5,2,2,4,1,15,1,5,6,9
03:40:00,11,1,3,4,7,24,3,9,12,12
03:39:51,11,1,3,4,7,26,3,10,13,13
03:39:35,12,1,3,4,8,26,4,9,13,13
18:22:07,10,2,2,4,6,19,2,9,11,8
18:22:00,9,2,2,4,5,20,2,9,11,9
08:30:08,7,2,2,4,3,20,1,10,11,9
13:57:43,6,4,0,4,2,16,1,7,8,8
13:57:35,5,3,1,4,1,18,1,10,11,7
13:57:19,8,3,1,4,4,22,2,12,14,8
13:55:51,12,0,4,4,8,18,3,8,11,7
18:21:52,10,2,2,4,6,19,2,9,11,8
18:21:36,10,2,2,4,6,20,1,9,10,10
18:21:20,8,1,3,4,4,19,1,8,9,10
18:21:04,7,0,4,4,3,17,1,6,7,10
18:20:47,8,1,3,4,4,23,2,8,10,13
03:43:20,12,1,3,4,8,23,3,8,11,12
03:42:24,8,2,2,4,4,16,2,5,7,9
03:42:08,8,1,3,4,4,12,2,3,5,7
03:41:28,6,2,2,4,2,15,3,4,7,8
03:41:20,6,2,2,4,2,13,2,5,7,6
08:25:28,7,1,3,4,3,20,3,7,10,10
08:25:20,7,1,3,4,3,20,3,7,10,10
08:25:04,7,2,2,4,3,20,2,9,11,9
13:58:47,7,4,0,4,3,19,1,9,10,9
13:58:39,11,3,1,4,7,18,0,10,10,8
13:58:15,10,2,2,4,6,19,0,8,8,11
13:57:51,6,4,0,4,2,17,0,8,8,9
08:27:44,8,1,3,4,4,21,1,9,10,11
08:31:20,7,2,2,4,3,22,2,13,15,7
08:30:24,8,2,2,4,4,22,0,13,13,9
08:30:16,8,2,2,4,4,20,0,11,11,9
18:19:04,8,1,3,4,4,34,3,16,19,15
18:18:56,7,1,3,4,3,35,3,16,19,16
18:18:24,7,1,3,4,3,42,2,19,21,21
03:45:28,6,2,2,4,2,25,1,12,13,12
03:45:12,6,2,2,4,2,25,1,12,13,12
03:44:39,5,2,2,4,1,27,3,14,17,10
14:01:44,10,2,2,4,6,27,1,8,9,18
14:01:04,10,1,3,4,6,21,0,8,8,13
14:00:56,9,2,2,4,5,22,0,8,8,14
08:24:39,6,3,1,4,2,23,3,9,12,11
08:26:07,8,3,1,4,4,24,3,6,9,15
03:44:31,5,2,2,4,1,25,2,14,16,9
03:44:23,6,2,2,4,2,24,1,13,14,10
03:43:52,7,2,2,4,3,26,2,13,15,11
03:43:44,9,2,2,4,5,29,2,14,16,13
03:43:36,12,1,3,4,8,24,2,11,13,11
03:43:28,12,1,3,4,8,27,3,12,15,12
18:17:52,8,1,3,4,4,36,4,18,22,14
18:17:44,7,3,1,4,3,40,6,17,23,17
18:17:36,8,3,1,4,4,40,6,18,24,16
18:17:12,9,2,2,4,5,32,6,11,17,15
18:16:56,11,2,2,4,7,32,5,11,16,16
14:02:47,8,1,3,4,4,28,2,8,10,18
14:02:23,8,1,3,4,4,27,3,7,10,17
08:18:40,8,2,2,4,4,25,3,7,10,15
08:22:47,13,1,3,4,9,16,3,4,7,9
08:22:39,11,1,3,4,7,15,3,4,7,8
08:22:32,9,1,3,4,5,14,2,4,6,8
14:02:00,8,2,2,4,4,25,1,5,6,19
14:01:52,9,2,2,4,5,27,1,7,8,19
18:14:56,10,1,3,4,6,20,0,7,7,13
18:14:47,8,1,3,4,4,22,0,7,7,15
18:12:56,6,1,3,4,2,21,0,9,9,12
18:12:39,8,2,2,4,4,19,1,5,6,13
18:12:31,10,2,2,4,6,19,2,7,9,10
18:12:23,10,2,2,4,6,23,2,11,13,10
18:12:07,11,2,2,4,7,22,1,10,11,11
18:11:59,11,2,2,4,7,22,1,9,10,12
03:47:35,9,2,2,4,5,26,3,10,13,13
03:47:28,10,2,2,4,6,27,3,10,13,14
03:47:20,8,2,2,4,4,26,3,10,13,13
03:47:12,7,2,2,4,3,27,3,11,14,13
03:46:56,7,3,1,4,3,25,3,12,15,10
03:46:23,6,2,2,4,2,26,3,12,15,11
14:05:12,8,2,2,4,4,30,5,13,18,12
14:04:56,8,0,4,4,4,25,4,11,15,10
14:03:28,7,2,2,4,3,26,3,9,12,14
18:10:08,7,1,3,4,3,27,3,10,13,14
03:49:43,13,1,3,4,9,22,4,10,14,8
03:49:27,10,1,3,4,6,19,1,9,10,9
03:49:12,9,2,2,4,5,21,2,8,10,11
03:49:04,10,2,2,4,6,21,2,9,11,10
08:13:20,6,3,1,4,2,20,1,8,9,11
08:15:51,11,2,2,4,7,21,3,8,11,10
08:15:44,9,2,2,4,5,23,3,8,11,12
08:15:20,8,1,3,4,4,24,3,7,10,14
08:15:12,8,1,3,4,4,24,3,7,10,14
03:48:07,13,3,1,4,9,18,3,5,8,10
03:47:59,12,3,1,4,8,19,2,7,9,10
03:47:43,12,2,2,4,8,26,3,9,12,14
18:08:31,7,2,2,4,3,23,2,14,16,7
18:08:24,7,1,3,4,3,23,2,12,14,9
18:08:16,9,1,3,4,5,23,3,12,15,8
18:08:08,10,1,3,4,6,23,5,10,15,8
18:07:36,6,0,4,4,2,26,6,13,19,7
18:07:20,8,0,4,4,4,25,5,13,18,7
03:51:52,12,0,4,4,8,17,4,6,10,7
03:50:39,12,2,2,4,8,15,6,4,10,5
18:04:47,6,2,2,4,2,28,3,12,15,13
18:03:59,8,2,2,4,4,21,1,10,11,10
14:10:00,9,1,3,4,5,24,3,12,15,9
14:09:52,8,1,3,4,4,26,2,12,14,12
14:09:36,8,1,3,4,4,25,2,12,14,11
14:09:28,6,1,3,4,2,24,2,10,12,12
14:09:20,5,1,3,4,1,26,2,11,13,13
14:09:12,6,1,3,4,2,24,2,9,11,13
08:14:00,11,2,2,4,7,22,4,3,7,15
18:02:56,9,1,3,4,5,27,0,17,17,10
18:00:31,5,1,3,4,1,27,2,10,12,15
18:00:00,9,0,4,4,5,28,1,10,11,17
03:52:56,7,2,2,4,3,23,6,7,13,10
03:52:47,7,2,2,4,3,19,5,7,12,7
03:52:39,7,2,2,4,3,19,5,7,12,7
03:52:32,8,2,2,4,4,19,5,8,13,6
03:52:16,8,1,3,4,4,19,6,6,12,7
03:52:00,11,0,4,4,7,19,5,6,11,8
17:58:16,9,0,4,4,5,21,0,9,9,12
14:12:08,11,1,3,4,7,23,1,14,15,8
14:12:00,9,1,3,4,5,23,3,12,15,8
14:11:44,10,1,3,4,6,21,3,10,13,8
14:11:28,13,2,2,4,9,25,3,11,14,11
14:11:04,7,2,2,4,3,24,4,12,16,8
14:10:47,7,0,4,4,3,26,2,16,18,8
14:10:40,8,0,4,4,4,26,2,15,17,9
14:10:24,8,0,4,4,4,18,1,12,13,5
14:10:16,8,0,4,4,4,18,1,11,12,6
17:57:44,8,2,2,4,4,18,0,7,7,11
17:57:36,6,2,2,4,2,17,0,7,7,10
17:57:20,4,2,2,4,0,22,0,8,8,14
17:57:12,4,2,2,4,0,21,0,8,8,13
17:57:04,5,2,2,4,1,20,0,7,7,13
03:56:07,9,3,1,4,5,17,4,5,9,8
03:58:15,7,2,2,4,3,23,2,4,6,17
14:13:52,9,1,3,4,5,24,2,8,10,14
14:13:44,8,1,3,4,4,25,2,8,10,15
14:13:36,9,0,4,4,5,22,2,7,9,13
08:10:08,12,4,0,4,8,26,3,8,11,15
14:12:39,8,1,3,4,4,21,1,11,12,9
03:56:15,10,3,1,4,6,18,4,6,10,8
17:55:44,12,1,3,4,8,18,2,11,13,5
17:55:36,15,1,3,4,11,21,2,12,14,7
17:54:48,12,1,3,4,8,24,2,10,12,12
17:54:24,11,1,3,4,7,24,1,14,15,9
17:53:44,8,3,1,4,4,22,0,11,11,11
17:53:36,7,3,1,4,3,23,0,10,10,13
17:52:32,7,0,4,4,3,24,1,8,9,15
17:52:24,6,0,4,4,2,24,1,8,9,15
14:17:36,9,4,0,4,5,22,2,8,10,12
14:17:12,8,3,1,4,4,22,2,10,12,10
14:17:04,7,3,1,4,3,24,2,11,13,11
14:16:56,8,3,1,4,4,23,1,11,12,11
14:16:15,6,1,3,4,2,28,3,12,15,13
14:15:51,8,2,2,4,4,31,2,13,15,16
14:15:44,9,2,2,4,5,28,2,9,11,17
14:15:36,9,3,1,4,5,28,1,10,11,17
14:15:28,7,3,1,4,3,28,1,12,13,15
14:15:12,7,3,1,4,3,21,0,9,9,12
14:15:04,7,3,1,4,3,26,0,12,12,14
14:14:56,7,2,2,4,3,29,2,12,14,15
14:14:31,9,2,2,4,5,25,2,12,14,11
17:52:08,6,1,3,4,2,28,1,13,14,14
17:52:00,6,1,3,4,2,28,1,13,14,14
17:51:20,6,2,2,4,2,31,1,14,15,16
17:51:12,5,3,1,4,1,29,1,14,15,14
17:50:56,6,3,1,4,2,24,1,11,12,12
04:00:47,10,1,3,4,6,19,3,6,9,10
04:06:47,8,2,2,4,4,19,5,7,12,7
04:09:51,11,2,2,4,7,19,2,5,7,12
04:09:43,10,2,2,4,6,25,2,10,12,13
08:08:24,8,2,2,4,4,31,6,10,16,15
04:15:51,6,2,2,4,2,31,6,10,16,15
17:49:36,12,0,4,4,8,23,5,6,11,12
17:48:15,6,2,2,4,2,24,2,8,10,14
17:48:00,10,2,2,4,6,21,1,9,10,11
17:47:52,9,2,2,4,5,24,1,10,11,13
17:47:36,8,3,1,4,4,27,0,10,10,17
17:47:12,6,3,1,4,2,20,0,12,12,8
04:19:28,4,3,1,4,0,26,4,13,17,9
04:19:20,5,3,1,4,1,26,4,13,17,9
04:19:12,6,3,1,4,2,26,2,14,16,10
04:18:56,8,2,2,4,4,31,4,14,18,13
04:18:00,5,2,2,4,1,34,3,17,20,14
04:17:36,7,2,2,4,3,29,3,13,16,13
14:19:12,12,1,3,4,8,22,4,10,14,8
08:08:56,13,2,2,4,9,33,4,16,20,13
04:21:04,7,2,2,4,3,29,5,12,17,12
04:20:47,8,2,2,4,4,28,5,13,18,10
04:20:07,9,2,2,4,5,26,7,12,19,7
04:23:43,6,0,4,4,2,18,4,8,12,6
04:23:35,6,1,3,4,2,18,5,7,12,6
04:23:27,6,1,3,4,2,17,4,7,11,6
04:21:51,7,1,3,4,3,30,5,14,19,11
17:43:20,6,2,2,4,2,31,4,9,13,18
17:43:12,6,2,2,4,2,30,4,11,15,15
17:41:52,7,2,2,4,3,19,1,7,8,11
04:24:07,6,2,2,4,2,20,4,8,12,8
17:41:28,8,2,2,4,4,20,0,9,9,11
17:41:04,7,1,3,4,3,19,1,9,10,9
08:06:16,8,2,2,4,4,28,3,10,13,15
08:06:00,7,3,1,4,3,23,3,7,10,13
14:22:56,11,0,4,4,7,38,3,17,20,18
14:21:20,9,1,3,4,5,18,2,6,8,10
14:20:56,6,0,4,4,2,20,3,7,10,10
17:40:56,11,1,3,4,7,21,2,10,12,9
17:40:16,10,2,2,4,6,23,3,11,14,9
17:40:08,7,2,2,4,3,24,3,12,15,9
17:40:00,9,3,1,4,5,23,2,11,13,10
17:39:51,8,3,1,4,4,23,1,11,12,11
04:26:39,8,3,1,4,4,22,1,9,10,12
04:26:31,8,3,1,4,4,16,0,6,6,10
04:26:23,9,3,1,4,5,13,0,4,4,9
04:30:15,8,3,1,4,4,23,4,7,11,12
04:28:55,10,2,2,4,6,20,1,6,7,13
04:28:47,9,2,2,4,5,20,1,6,7,13
04:28:39,8,2,2,4,4,19,1,5,6,13
14:24:16,7,3,1,4,3,19,2,5,7,12
14:23:44,7,1,3,4,3,27,1,15,16,11
14:23:28,11,0,4,4,7,31,1,14,15,16
08:03:59,9,2,2,4,5,24,1,7,8,16
08:07:52,7,1,3,4,3,26,5,7,12,14
08:06:32,7,2,2,4,3,27,3,9,12,15
08:06:24,7,2,2,4,3,28,3,10,13,15
04:28:31,8,2,2,4,4,21,1,8,9,12
17:39:28,12,1,3,4,8,30,2,13,15,15
17:39:20,10,1,3,4,6,29,2,13,15,14
17:38:47,7,3,1,4,3,27,1,13,14,13
17:37:59,6,3,1,4,2,22,4,7,11,11
17:37:52,8,3,1,4,4,21,4,5,9,12
04:31:28,6,1,3,4,2,18,3,5,8,10
14:25:52,7,1,3,4,3,18,2,6,8,10
14:25:44,9,1,3,4,5,16,2,4,6,10
14:25:36,11,1,3,4,7,18,2,5,7,11
08:01:12,5,3,1,4,1,28,3,5,8,20
08:01:04,5,3,1,4,1,29,3,7,10,19
07:59:27,7,2,2,4,3,27,3,10,13,14
08:02:39,6,1,3,4,2,25,3,8,11,14
08:02:15,5,1,3,4,1,26,3,9,12,14
08:02:08,7,1,3,4,3,26,3,8,11,15
08:01:52,8,1,3,4,4,27,3,8,11,16
14:25:28,11,2,2,4,7,20,2,5,7,13
14:24:23,9,3,1,4,5,18,2,4,6,12
04:30:31,9,3,1,4,5,19,4,6,10,9
04:30:23,9,3,1,4,5,20,4,6,10,10
17:37:28,8,2,2,4,4,24,2,7,9,15
17:36:56,8,1,3,4,4,20,0,11,11,9
17:36:47,8,1,3,4,4,18,0,10,10,8
17:36:31,7,1,3,4,3,16,0,10,10,6
17:36:15,6,1,3,4,2,17,0,11,11,6
17:36:08,8,1,3,4,4,19,0,13,13,6
17:36:00,9,1,3,4,5,19,1,11,12,7
04:34:23,7,3,1,4,3,21,4,5,9,12
04:34:07,7,3,1,4,3,20,4,6,10,10
