['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['21:37:27', "(H1,265.474,(r)) (Mercury,85.429,(c)) (opposition,3')\n(H10,198.475,(r)) (Uranus,289.208,(c)) (square,44')", '1', "(H7,85.474,(r)) (Mean_Node,146.134,(c)) (sextile,40')", '3', "(H7,85.474,(r)) (Jupiter,84.777,(p)) (conjunction,42')", "(H10,198.475,(r)) (Pluto,78.657,(c)) (trine,11')", "(H10,198.475,(r)) (Pluto,78.095,(c)) (trine,23')", '7', "(H10,198.475,(r)) (Moon,257.862,(c)) (sextile,37')", "(H4,18.475,(r)) (Mars,108.493,(p)) (square,1')", "(H4,18.475,(r)) (Jupiter,19.475,(p)) (conjunction,60')\n(H4,18.475,(r)) (Mean_Node,109.114,(p)) (square,38')\n(H4,18.475,(r)) (Jupiter,109.492,(c)) (square,61')", "(H4,18.475,(r)) (Mean_Node,109.008,(p)) (square,32')", "(H4,18.475,(r)) (Mars,77.574,(c)) (sextile,54')", '13', '14', '15', "(H10,198.475,(r)) (Mean_Node,78.808,(c)) (trine,20')", "(H7,85.474,(r)) (Jupiter,175.134,(p)) (square,20')\n(H7,85.474,(r)) (Mean_Node,86.063,(c)) (conjunction,35')", '18', '19', 16]
['10:51:44', '0', '1', "(H10,38.536,(r)) (Mean_Node,308.387,(p)) (square,9')", "(H10,38.536,(r)) (Mars,97.551,(p)) (sextile,59')", "(H10,38.536,(r)) (Mars,218.489,(c)) (opposition,3')", "(H1,137.650,(r)) (Pluto,78.682,(c)) (sextile,62')\n(H10,38.536,(r)) (Sun,99.554,(c)) (sextile,61')", "(H1,137.650,(r)) (Pluto,78.115,(c)) (sextile,28')", "(H4,218.536,(r)) (Mean_Node,219.212,(p)) (conjunction,41')", '8', '9', '10', "(H7,317.650,(r)) (Neptune,76.916,(c)) (trine,44')", "(H7,317.650,(r)) (Saturn,317.300,(p)) (conjunction,21')\n(H7,317.650,(r)) (Mars,78.225,(c)) (trine,34')", '13', "(H1,137.650,(r)) (Moon,257.101,(c)) (trine,33')\n(H1,137.650,(r)) (Uranus,256.763,(c)) (trine,53')", '15', '16', '17', "(H4,218.536,(r)) (Mars,309.257,(p)) (square,43')\n(H7,317.650,(r)) (Sun,258.037,(c)) (sextile,23')", '19', 14]
['10:51:52', '0', '1', "(H10,38.571,(r)) (Mean_Node,308.387,(p)) (square,11')", "(H10,38.571,(r)) (Mars,97.551,(p)) (sextile,61')", "(H10,38.571,(r)) (Mars,218.489,(c)) (opposition,5')", "(H1,137.676,(r)) (Pluto,78.682,(c)) (sextile,60')\n(H10,38.571,(r)) (Sun,99.554,(c)) (sextile,59')", "(H1,137.676,(r)) (Pluto,78.115,(c)) (sextile,26')", "(H4,218.571,(r)) (Mean_Node,219.212,(p)) (conjunction,38')", '8', '9', '10', "(H7,317.676,(r)) (Neptune,76.916,(c)) (trine,46')", "(H7,317.676,(r)) (Saturn,317.300,(p)) (conjunction,23')\n(H7,317.676,(r)) (Mars,78.225,(c)) (trine,33')", '13', "(H1,137.676,(r)) (Moon,257.103,(c)) (trine,34')\n(H1,137.676,(r)) (Uranus,256.763,(c)) (trine,55')", '15', "(H1,137.676,(r)) (Mean_Node,78.750,(c)) (sextile,64')\n(H10,38.571,(r)) (Saturn,159.628,(c)) (trine,63')", '17', "(H4,218.571,(r)) (Mars,309.257,(p)) (square,41')\n(H7,317.676,(r)) (Sun,258.037,(c)) (sextile,22')", '19', 16]
['07:10:38', '0', "(H7,272.537,(r)) (Mean_Node,332.374,(p)) (sextile,10')\n(H7,272.537,(r)) (Jupiter,91.932,(c)) (opposition,36')", '2', "(H7,272.537,(r)) (Sun,93.616,(p)) (opposition,65')", "(H10,339.142,(r)) (Mars,218.511,(c)) (trine,38')", "(H1,92.537,(r)) (Neptune,91.499,(c)) (conjunction,62')\n(H10,339.142,(r)) (Sun,99.261,(c)) (trine,7')", '6', "(H4,159.142,(r)) (Mean_Node,219.212,(p)) (sextile,4')", "(H10,339.142,(r)) (Venus,219.802,(p)) (trine,40')\n(H1,92.537,(r)) (Mercury,2.425,(c)) (square,7')\n(H10,339.142,(r)) (Jupiter,250.042,(c)) (square,54')", '9', '10', '11', "(H4,159.142,(r)) (Pluto,70.054,(c)) (square,55')", '13', '14', "(H10,339.142,(r)) (Moon,218.695,(c)) (trine,27')", "(H10,339.142,(r)) (Saturn,159.590,(c)) (opposition,27')", '17', '18', '19', 13]
['17:14:22', "(H1,213.166,(r)) (Uranus,93.682,(p)) (trine,31')", "(H7,33.166,(r)) (Mean_Node,332.374,(p)) (sextile,48')\n(H10,129.637,(r)) (Jupiter,8.625,(p)) (trine,61')", '2', "(H7,33.166,(r)) (Sun,93.616,(p)) (sextile,27')", "(H7,33.166,(r)) (Mean_Node,153.832,(c)) (trine,40')", '5', '6', "(H4,309.637,(r)) (Mean_Node,219.212,(p)) (square,25')", "(H10,129.637,(r)) (Moon,130.376,(p)) (conjunction,44')\n(H10,129.637,(r)) (Venus,219.802,(p)) (square,10')\n(H10,129.637,(r)) (Jupiter,249.983,(c)) (trine,21')", "(H4,309.637,(r)) (Sun,9.256,(c)) (sextile,23')", '10', '11', "(H4,309.637,(r)) (Pluto,70.065,(c)) (trine,26')", "(H10,129.637,(r)) (Mercury,70.705,(p)) (sextile,64')", '14', "(H10,129.637,(r)) (Jupiter,309.969,(c)) (opposition,20')", '16', '17', "(H4,309.637,(r)) (Mars,309.257,(p)) (conjunction,23')", '19', 14]
['11:45:04', '0', "(H7,328.089,(r)) (Mars,238.294,(c)) (square,12')", "(H7,328.089,(r)) (Sun,28.152,(p)) (sextile,4')\n(H10,51.945,(r)) (Mars,51.027,(p)) (conjunction,55')\n(H10,51.945,(r)) (Mars,291.264,(c)) (trine,41')", '3', "(H7,328.089,(r)) (Mars,148.577,(p)) (opposition,29')\n(H10,51.945,(r)) (Jupiter,52.234,(c)) (conjunction,17')", "(H1,148.089,(r)) (Neptune,208.180,(p)) (sextile,5')\n(H1,148.089,(r)) (Pluto,148.362,(p)) (conjunction,16')", "(H1,148.089,(r)) (Mars,147.013,(p)) (conjunction,65')", "(H4,231.945,(r)) (Venus,291.829,(p)) (sextile,7')\n(H4,231.945,(r)) (Moon,112.755,(c)) (trine,49')", "(H1,148.089,(r)) (Mercury,239.131,(p)) (square,63')", '9', '10', "(H4,231.945,(r)) (Mars,142.111,(c)) (square,10')", "(H4,231.945,(r)) (Mean_Node,351.007,(c)) (trine,56')", "(H1,148.089,(r)) (Mars,58.577,(p)) (square,29')", "(H10,51.945,(r)) (Mercury,351.799,(c)) (sextile,9')", "(H1,148.089,(r)) (Mercury,327.583,(p)) (opposition,30')\n(H1,148.089,(r)) (Jupiter,147.923,(p)) (conjunction,10')", '16', "(H7,328.089,(r)) (Sun,207.158,(p)) (trine,56')", "(H4,231.945,(r)) (Mars,140.933,(c)) (square,61')", '19', 20]
['19:30:46', '0', "(H7,59.939,(r)) (Sun,300.397,(p)) (trine,27')", "(H10,165.090,(r)) (Sun,224.046,(c)) (sextile,63')", "(H7,59.939,(r)) (Mean_Node,149.639,(c)) (square,18')", "(H7,59.939,(r)) (Mean_Node,300.603,(p)) (trine,40')", "(H1,239.939,(r)) (Sun,150.311,(p)) (square,22')", "(H1,239.939,(r)) (Pluto,149.493,(p)) (square,27')\n(H10,165.090,(r)) (Mean_Node,225.355,(p)) (sextile,16')\n(H1,239.939,(r)) (Sun,119.548,(c)) (trine,23')", "(H1,239.939,(r)) (Venus,359.223,(c)) (trine,43')", "(H1,239.939,(r)) (Mercury,239.131,(p)) (conjunction,48')\n(H10,165.090,(r)) (Venus,75.854,(c)) (square,46')", '9', "(H4,345.090,(r)) (Mean_Node,345.307,(c)) (conjunction,13')", "(H4,345.090,(r)) (Mean_Node,345.413,(c)) (conjunction,19')", "(H4,345.090,(r)) (Neptune,225.913,(p)) (trine,49')\n(H4,345.090,(r)) (Pluto,164.063,(p)) (opposition,62')\n(H7,59.939,(r)) (Sun,239.460,(p)) (opposition,29')", "(H10,165.090,(r)) (Neptune,225.497,(p)) (sextile,24')\n(H10,165.090,(r)) (Neptune,75.789,(c)) (square,42')", "(H1,239.939,(r)) (Moon,150.522,(p)) (square,35')", '15', "(H10,165.090,(r)) (Sun,74.868,(p)) (square,13')", "(H10,165.090,(r)) (Sun,44.549,(c)) (trine,32')", "(H7,59.939,(r)) (Pluto,59.887,(c)) (conjunction,3')", "(H1,239.939,(r)) (Sun,59.246,(p)) (opposition,42')", 23]
['00:30:56', '0', "(H10,242.598,(r)) (Mean_Node,332.374,(p)) (square,13')\n(H10,242.598,(r)) (Mean_Node,122.132,(c)) (trine,28')", "(H7,132.713,(r)) (Sun,222.457,(c)) (square,15')", '3', '4', "(H10,242.598,(r)) (Mean_Node,243.625,(p)) (conjunction,62')", '6', '7', "(H1,312.713,(r)) (Jupiter,221.995,(p)) (square,43')\n(H1,312.713,(r)) (Uranus,252.035,(c)) (sextile,41')\n(H10,242.598,(r)) (Mercury,1.945,(c)) (trine,39')", "(H4,62.598,(r)) (Sun,243.232,(p)) (opposition,38')", '10', "(H7,132.713,(r)) (Neptune,222.947,(p)) (square,14')\n(H7,132.713,(r)) (Pluto,72.182,(c)) (sextile,32')", "(H7,132.713,(r)) (Neptune,73.412,(c)) (sextile,42')", "(H1,312.713,(r)) (Uranus,222.290,(c)) (square,25')\n(H1,312.713,(r)) (Pluto,71.777,(c)) (trine,56')", "(H1,312.713,(r)) (Uranus,131.666,(p)) (opposition,63')", '15', '16', "(H7,132.713,(r)) (Sun,43.017,(c)) (square,18')\n(H7,132.713,(r)) (Mars,252.592,(c)) (trine,7')", "(H7,132.713,(r)) (Neptune,251.796,(p)) (trine,55')", "(H1,312.713,(r)) (Pluto,42.849,(c)) (square,8')", 18]
['03:03:04', '0', "(H10,277.962,(r)) (Jupiter,8.625,(p)) (square,40')", '2', "(H10,277.962,(r)) (Mars,97.551,(p)) (opposition,25')", "(H10,277.962,(r)) (Mars,218.536,(c)) (sextile,34')", "(H10,277.962,(r)) (Sun,98.933,(c)) (opposition,58')", '6', "(H1,15.001,(r)) (Moon,315.294,(p)) (sextile,18')", "(H1,15.001,(r)) (Venus,74.446,(c)) (sextile,33')", "(H4,97.962,(r)) (Sun,8.088,(c)) (square,8')", "(H1,15.001,(r)) (Sun,134.265,(p)) (trine,44')\n(H4,97.962,(r)) (Mars,186.923,(p)) (square,62')", "(H4,97.962,(r)) (Mars,188.164,(p)) (square,12')", '12', "(H1,15.001,(r)) (Neptune,75.781,(c)) (sextile,47')", '14', '15', "(H1,15.001,(r)) (Sun,74.868,(p)) (sextile,8')\n(H1,15.001,(r)) (Mean_Node,15.706,(p)) (conjunction,42')", "(H10,277.962,(r)) (Mean_Node,8.452,(p)) (square,29')", "(H4,97.962,(r)) (Pluto,188.273,(p)) (square,19')", '19', 15]
['11:46:00', '0', "(H7,328.272,(r)) (Mars,238.295,(c)) (square,1')", "(H7,328.272,(r)) (Sun,28.152,(p)) (sextile,7')\n(H10,52.175,(r)) (Mars,291.265,(c)) (trine,55')", '3', "(H7,328.272,(r)) (Mars,148.577,(p)) (opposition,18')\n(H10,52.175,(r)) (Jupiter,52.235,(c)) (conjunction,4')", "(H1,148.272,(r)) (Neptune,208.180,(p)) (sextile,6')\n(H1,148.272,(r)) (Pluto,148.362,(p)) (conjunction,5')", '6', "(H4,232.175,(r)) (Venus,291.829,(p)) (sextile,21')\n(H4,232.175,(r)) (Moon,112.772,(c)) (trine,36')", "(H1,148.272,(r)) (Mercury,239.131,(p)) (square,52')", "(H4,232.175,(r)) (Mean_Node,293.185,(c)) (sextile,61')", '10', "(H4,232.175,(r)) (Mars,142.112,(c)) (square,4')", '12', "(H1,148.272,(r)) (Mars,58.577,(p)) (square,18')", "(H10,52.175,(r)) (Mercury,351.801,(c)) (sextile,22')", "(H1,148.272,(r)) (Mercury,327.583,(p)) (opposition,41')\n(H1,148.272,(r)) (Jupiter,147.923,(p)) (conjunction,21')", '16', '17', '18', "(H1,148.272,(r)) (Sun,59.246,(p)) (square,58')\n(H10,52.175,(r)) (Neptune,293.184,(p)) (trine,61')", 18]
['21:41:04', "(H1,266.281,(r)) (Mercury,85.434,(c)) (opposition,51')\n(H10,199.446,(r)) (Uranus,289.208,(c)) (square,14')", '1', "(H7,86.281,(r)) (Mean_Node,146.134,(c)) (sextile,9')\n(H10,199.446,(r)) (Mars,290.396,(c)) (square,57')", '3', "(H10,199.446,(r)) (Sun,79.681,(c)) (trine,14')", "(H10,199.446,(r)) (Pluto,78.658,(c)) (trine,47')", "(H1,266.281,(r)) (Mars,147.013,(p)) (trine,44')", "(H1,266.281,(r)) (Venus,356.966,(c)) (square,41')", '8', "(H4,19.446,(r)) (Mars,108.493,(p)) (square,57')", "(H4,19.446,(r)) (Jupiter,19.475,(p)) (conjunction,2')\n(H4,19.446,(r)) (Mean_Node,109.114,(p)) (square,20')\n(H4,19.446,(r)) (Jupiter,109.493,(c)) (square,3')", "(H4,19.446,(r)) (Saturn,320.039,(p)) (sextile,36')\n(H4,19.446,(r)) (Mean_Node,109.008,(p)) (square,26')", "(H4,19.446,(r)) (Mars,260.321,(p)) (trine,52')", '13', '14', "(H1,266.281,(r)) (Uranus,177.277,(p)) (square,60')", "(H10,199.446,(r)) (Mean_Node,78.808,(c)) (trine,38')", "(H7,86.281,(r)) (Sun,207.158,(p)) (trine,53')\n(H7,86.281,(r)) (Mean_Node,86.062,(c)) (conjunction,13')", '18', "(H10,199.446,(r)) (Saturn,199.710,(c)) (conjunction,16')", 20]
['11:26:46', '0', '1', "(H7,324.507,(r)) (Jupiter,55.163,(p)) (square,39')", '3', "(H7,324.507,(r)) (Jupiter,84.777,(p)) (trine,16')", '5', '6', "(H1,144.507,(r)) (Mean_Node,235.254,(c)) (square,45')", '8', '9', '10', '11', "(H4,227.409,(r)) (Saturn,317.300,(p)) (square,7')", '13', '14', '15', "(H1,144.507,(r)) (Neptune,234.622,(p)) (square,7')", "(H10,47.409,(r)) (Mars,167.890,(p)) (trine,29')", '18', "(H1,144.507,(r)) (Mean_Node,233.709,(p)) (square,48')", 7]
['18:29:52', "(H10,148.861,(r)) (Moon,27.957,(c)) (trine,54')", "(H10,148.861,(r)) (Mars,238.624,(c)) (square,14')", "(H10,148.861,(r)) (Sun,28.152,(p)) (trine,43')", "(H10,148.861,(r)) (Mean_Node,149.643,(c)) (conjunction,47')", "(H10,148.861,(r)) (Mars,148.577,(p)) (conjunction,17')", "(H10,148.861,(r)) (Neptune,208.180,(p)) (sextile,41')\n(H10,148.861,(r)) (Pluto,148.362,(p)) (conjunction,30')", "(H10,148.861,(r)) (Pluto,149.493,(p)) (conjunction,38')", '7', "(H10,148.861,(r)) (Mercury,239.131,(p)) (square,16')", "(H1,227.937,(r)) (Mars,108.493,(p)) (trine,33')", '10', "(H7,47.937,(r)) (Mean_Node,109.008,(p)) (sextile,64')", "(H4,328.861,(r)) (Sun,239.460,(p)) (square,36')\n(H7,47.937,(r)) (Saturn,317.300,(p)) (square,38')", "(H10,148.861,(r)) (Mars,58.577,(p)) (square,17')", '14', "(H10,148.861,(r)) (Jupiter,147.923,(p)) (conjunction,56')", '16', "(H7,47.937,(r)) (Mars,167.890,(p)) (trine,3')", "(H4,328.861,(r)) (Pluto,59.889,(c)) (square,62')\n(H4,328.861,(r)) (Mean_Node,209.731,(c)) (trine,52')\n(H7,47.937,(r)) (Neptune,48.911,(c)) (conjunction,58')", "(H10,148.861,(r)) (Sun,59.246,(p)) (square,23')", 20]
['23:57:52', "(H10,234.604,(r)) (Jupiter,294.144,(p)) (sextile,28')", "(H7,121.874,(r)) (Mean_Node,122.135,(c)) (conjunction,16')", "(H10,234.604,(r)) (Jupiter,55.163,(p)) (opposition,34')", '3', '4', "(H1,301.874,(r)) (Mean_Node,210.892,(c)) (square,59')\n(H10,234.604,(r)) (Saturn,295.685,(c)) (sextile,65')", '6', "(H4,54.604,(r)) (Mean_Node,235.305,(c)) (opposition,42')", "(H1,301.874,(r)) (Mercury,1.906,(c)) (sextile,2')", '9', "(H4,54.604,(r)) (Sun,114.603,(c)) (sextile,0')", '11', '12', '13', '14', "(H1,301.874,(r)) (Moon,210.889,(c)) (square,59')", "(H10,234.604,(r)) (Neptune,234.622,(p)) (conjunction,1')\n(H10,234.604,(r)) (Sun,174.520,(c)) (sextile,5')", "(H10,234.604,(r)) (Jupiter,175.134,(p)) (sextile,32')", "(H4,54.604,(r)) (Sun,354.281,(p)) (sextile,19')", "(H10,234.604,(r)) (Mean_Node,233.709,(p)) (conjunction,54')", 14]
['11:05:36', '0', "(H10,42.074,(r)) (Sun,312.432,(c)) (square,21')", "(H7,320.362,(r)) (Mars,51.027,(p)) (square,40')", '3', "(H7,320.362,(r)) (Sun,80.748,(c)) (trine,23')", '5', "(H10,42.074,(r)) (Saturn,281.900,(c)) (trine,10')", "(H4,222.074,(r)) (Jupiter,281.356,(c)) (sextile,43')", "(H10,42.074,(r)) (Sun,221.564,(p)) (opposition,31')\n(H10,42.074,(r)) (Jupiter,221.995,(p)) (opposition,5')", "(H4,222.074,(r)) (Mean_Node,161.276,(p)) (sextile,48')", "(H1,140.362,(r)) (Jupiter,19.475,(p)) (trine,53')", "(H4,222.074,(r)) (Neptune,222.947,(p)) (conjunction,52')\n(H4,222.074,(r)) (Pluto,160.998,(p)) (sextile,65')\n(H7,320.362,(r)) (Saturn,320.039,(p)) (conjunction,19')", "(H7,320.362,(r)) (Mars,260.321,(p)) (sextile,2')", "(H10,42.074,(r)) (Pluto,161.733,(p)) (trine,20')\n(H10,42.074,(r)) (Uranus,222.326,(c)) (opposition,15')", "(H1,140.362,(r)) (Jupiter,200.757,(p)) (sextile,24')\n(H10,42.074,(r)) (Uranus,131.666,(p)) (square,25')\n(H10,42.074,(r)) (Jupiter,282.345,(c)) (trine,16')", "(H10,42.074,(r)) (Moon,222.988,(c)) (opposition,55')", '16', "(H10,42.074,(r)) (Jupiter,311.074,(c)) (square,60')", "(H4,222.074,(r)) (Saturn,101.945,(p)) (trine,8')\n(H7,320.362,(r)) (Mars,140.925,(c)) (opposition,34')", "(H10,42.074,(r)) (Saturn,341.483,(p)) (sextile,36')\n(H1,140.362,(r)) (Saturn,199.845,(c)) (sextile,31')\n(H10,42.074,(r)) (Pluto,42.836,(c)) (conjunction,46')", 25]
['17:54:24', "(H1,220.998,(r)) (Mercury,160.520,(p)) (sextile,29')\n(H1,220.998,(r)) (Jupiter,161.078,(c)) (sextile,5')", '1', '2', '3', '4', "(H1,220.998,(r)) (Sun,100.114,(c)) (trine,53')\n(H10,139.695,(r)) (Pluto,78.695,(c)) (sextile,60')", "(H1,220.998,(r)) (Sun,130.868,(p)) (square,8')\n(H1,220.998,(r)) (Saturn,281.862,(c)) (sextile,52')\n(H10,139.695,(r)) (Mean_Node,229.083,(c)) (square,37')", "(H1,220.998,(r)) (Jupiter,281.412,(c)) (sextile,25')", "(H1,220.998,(r)) (Sun,221.564,(p)) (conjunction,34')\n(H1,220.998,(r)) (Moon,130.376,(p)) (square,37')\n(H1,220.998,(r)) (Jupiter,221.995,(p)) (conjunction,60')\n(H1,220.998,(r)) (Moon,280.042,(c)) (sextile,57')", "(H1,220.998,(r)) (Mean_Node,161.276,(p)) (sextile,17')", "(H4,319.695,(r)) (Jupiter,19.475,(p)) (sextile,13')", "(H4,319.695,(r)) (Saturn,320.039,(p)) (conjunction,21')\n(H7,40.998,(r)) (Pluto,160.998,(p)) (trine,0')", "(H4,319.695,(r)) (Mars,260.321,(p)) (sextile,38')", "(H1,220.998,(r)) (Pluto,161.733,(p)) (sextile,44')", "(H1,220.998,(r)) (Uranus,131.666,(p)) (square,40')\n(H10,139.695,(r)) (Jupiter,200.757,(p)) (sextile,64')", "(H1,220.998,(r)) (Jupiter,309.980,(c)) (square,61')\n(H10,139.695,(r)) (Moon,230.551,(c)) (square,51')", "(H10,139.695,(r)) (Mean_Node,78.719,(c)) (sextile,59')", "(H7,40.998,(r)) (Jupiter,311.119,(c)) (square,7')", "(H7,40.998,(r)) (Saturn,101.945,(p)) (sextile,57')\n(H4,319.695,(r)) (Sun,258.634,(c)) (sextile,64')\n(H4,319.695,(r)) (Neptune,48.912,(c)) (square,47')", "(H1,220.998,(r)) (Saturn,341.483,(p)) (trine,29')\n(H1,220.998,(r)) (Mean_Node,220.729,(c)) (conjunction,16')\n(H10,139.695,(r)) (Saturn,199.914,(c)) (sextile,13')", 30]
['18:20:08', "(H10,146.323,(r)) (Mercury,87.283,(c)) (sextile,58')", '1', "(H10,146.323,(r)) (Mean_Node,146.042,(c)) (conjunction,17')", '3', '4', "(H10,146.323,(r)) (Saturn,236.620,(p)) (square,18')", "(H1,226.031,(r)) (Mean_Node,225.355,(p)) (conjunction,41')\n(H10,146.323,(r)) (Mars,147.013,(p)) (conjunction,41')", "(H1,226.031,(r)) (Moon,315.294,(p)) (square,44')", "(H1,226.031,(r)) (Uranus,136.218,(p)) (square,11')", '9', "(H1,226.031,(r)) (Mean_Node,345.312,(c)) (trine,43')", "(H7,46.031,(r)) (Mean_Node,345.418,(c)) (sextile,37')", "(H7,46.031,(r)) (Neptune,225.913,(p)) (opposition,7')", "(H1,226.031,(r)) (Neptune,225.497,(p)) (conjunction,32')", '14', '15', '16', "(H10,146.323,(r)) (Sun,207.158,(p)) (sextile,50')\n(H10,146.323,(r)) (Mean_Node,85.971,(c)) (sextile,21')", '18', "(H10,146.323,(r)) (Pluto,236.620,(p)) (square,18')", 14]
['05:50:30', "(H1,72.945,(r)) (Moon,13.044,(c)) (sextile,6')", "(H7,252.945,(r)) (Sun,311.988,(c)) (sextile,57')", '2', '3', '4', "(H10,318.206,(r)) (Pluto,78.673,(c)) (trine,28')", "(H10,318.206,(r)) (Pluto,78.108,(c)) (trine,6')\n(H10,318.206,(r)) (Mean_Node,229.136,(c)) (square,56')", '7', "(H1,72.945,(r)) (Uranus,252.023,(c)) (opposition,55')", '9', '10', "(H7,252.945,(r)) (Pluto,72.190,(c)) (opposition,45')", "(H4,138.206,(r)) (Saturn,317.300,(p)) (opposition,54')\n(H4,138.206,(r)) (Mars,77.978,(c)) (sextile,14')\n(H7,252.945,(r)) (Sun,11.989,(c)) (trine,57')\n(H7,252.945,(r)) (Neptune,73.421,(c)) (opposition,29')", '13', "(H1,72.945,(r)) (Moon,252.049,(c)) (opposition,54')", '15', "(H10,318.206,(r)) (Mean_Node,78.772,(c)) (trine,34')", "(H7,252.945,(r)) (Mars,252.534,(c)) (conjunction,25')", "(H4,138.206,(r)) (Sun,257.612,(c)) (trine,36')\n(H4,138.206,(r)) (Neptune,48.936,(c)) (square,44')", '19', 16]
['13:33:04', "(H1,169.388,(r)) (Uranus,289.155,(c)) (trine,14')", '1', '2', '3', "(H7,349.388,(r)) (Sun,169.422,(p)) (opposition,2')", "(H1,169.388,(r)) (Pluto,78.687,(c)) (square,42')\n(H10,77.671,(r)) (Pluto,78.687,(c)) (conjunction,61')", "(H1,169.388,(r)) (Mean_Node,229.102,(c)) (sextile,17')\n(H10,77.671,(r)) (Pluto,78.120,(c)) (conjunction,27')", '7', '8', "(H1,169.388,(r)) (Mars,108.493,(p)) (sextile,54')", "(H1,169.388,(r)) (Mean_Node,109.114,(p)) (sextile,16')\n(H1,169.388,(r)) (Jupiter,109.789,(c)) (sextile,24')", "(H7,349.388,(r)) (Mean_Node,109.008,(p)) (trine,23')\n(H4,257.671,(r)) (Neptune,76.923,(c)) (opposition,45')", "(H4,257.671,(r)) (Saturn,317.300,(p)) (sextile,22')\n(H7,349.388,(r)) (Mars,260.321,(p)) (square,56')\n(H4,257.671,(r)) (Mars,78.357,(c)) (opposition,41')\n(H7,349.388,(r)) (Mars,78.357,(c)) (square,62')", '13', "(H1,169.388,(r)) (Moon,259.821,(c)) (square,26')\n(H10,77.671,(r)) (Uranus,256.760,(c)) (opposition,55')", '15', "(H1,169.388,(r)) (Pluto,170.179,(p)) (conjunction,47')\n(H1,169.388,(r)) (Mean_Node,78.738,(c)) (square,39')\n(H10,77.671,(r)) (Mean_Node,78.738,(c)) (conjunction,64')", "(H10,77.671,(r)) (Mars,167.890,(p)) (square,13')", "(H4,257.671,(r)) (Sun,258.265,(c)) (conjunction,36')\n(H7,349.388,(r)) (Neptune,48.921,(c)) (sextile,28')", '19', 23]
['07:29:44', "(H1,96.779,(r)) (Moon,36.262,(p)) (sextile,31')", '1', '2', "(H7,276.779,(r)) (Mars,97.551,(p)) (opposition,46')\n(H7,276.779,(r)) (Sun,156.058,(c)) (trine,43')", '4', '5', "(H10,344.275,(r)) (Mean_Node,225.355,(p)) (trine,65')", '7', "(H10,344.275,(r)) (Venus,74.827,(c)) (square,33')", "(H1,96.779,(r)) (Jupiter,275.880,(p)) (opposition,54')\n(H1,96.779,(r)) (Mars,336.151,(c)) (trine,38')", "(H1,96.779,(r)) (Mars,186.923,(p)) (square,9')", '11', "(H4,164.275,(r)) (Pluto,164.063,(p)) (conjunction,13')\n(H4,164.275,(r)) (Mean_Node,103.447,(p)) (sextile,50')\n(H4,164.275,(r)) (Neptune,73.424,(c)) (square,51')", "(H1,96.779,(r)) (Uranus,156.395,(p)) (sextile,23')", "(H10,344.275,(r)) (Moon,253.710,(c)) (square,34')", '15', "(H10,344.275,(r)) (Sun,74.868,(p)) (square,36')", "(H10,344.275,(r)) (Sun,43.580,(c)) (sextile,42')", '18', "(H1,96.779,(r)) (Neptune,6.811,(c)) (square,2')", 16]
['03:02:56', '0', "(H10,277.931,(r)) (Jupiter,8.625,(p)) (square,42')", '2', "(H10,277.931,(r)) (Mars,97.551,(p)) (opposition,23')", "(H10,277.931,(r)) (Mars,218.536,(c)) (sextile,36')", "(H10,277.931,(r)) (Sun,98.933,(c)) (opposition,60')", '6', "(H1,14.944,(r)) (Moon,315.294,(p)) (sextile,21')", "(H1,14.944,(r)) (Venus,74.446,(c)) (sextile,30')", "(H4,97.931,(r)) (Sun,8.088,(c)) (square,9')", "(H1,14.944,(r)) (Sun,134.265,(p)) (trine,41')\n(H4,97.931,(r)) (Mars,186.923,(p)) (square,60')", "(H4,97.931,(r)) (Mars,188.164,(p)) (square,14')", '12', "(H1,14.944,(r)) (Neptune,75.781,(c)) (sextile,50')", '14', '15', "(H1,14.944,(r)) (Sun,74.868,(p)) (sextile,5')\n(H1,14.944,(r)) (Mean_Node,15.706,(p)) (conjunction,46')", "(H10,277.931,(r)) (Mean_Node,8.452,(p)) (square,31')", "(H4,97.931,(r)) (Pluto,188.273,(p)) (square,21')", '19', 15]
