['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['08:51:28', "(H10,6.543,(r)) (Moon,126.317,(c)) (trine,14')", "(Mars,164.577,(r)) (H10,29.533,(p)) (135-sesquisquare,3')\n(H5,223.142,(r)) (Jupiter,73.051,(p)) (150-quincunx,5')\n(Sun,124.775,(r)) (H7,274.876,(c)) (150-quincunx,6')\n(H5,223.142,(r)) (Sun,103.319,(c)) (trine,11')", "(H5,223.142,(r)) (Jupiter,73.217,(p)) (150-quincunx,4')\n(Mars,150.135,(c)) (H5,194.974,(c)) (45-semisquare,10')", "(H5,223.142,(r)) (Jupiter,73.241,(p)) (150-quincunx,6')\n(Mars,164.577,(r)) (H5,194.738,(c)) (30-semisextile,10')\n(Mean_Node,48.498,(c)) (H7,273.568,(c)) (135-sesquisquare,4')", "(H5,223.142,(r)) (Jupiter,73.270,(p)) (150-quincunx,8')\n(Mars,164.577,(r)) (H5,194.464,(c)) (30-semisextile,7')\n(Mean_Node,48.509,(c)) (H7,273.369,(c)) (135-sesquisquare,8')", "(H1,113.892,(r)) (Saturn,263.910,(p)) (150-quincunx,1')", "(Sun,124.775,(r)) (H10,34.848,(p)) (square,4')\n(Neptune,150.126,(r)) (H12,105.167,(p)) (45-semisquare,2')\n(H1,113.892,(r)) (Saturn,263.904,(p)) (150-quincunx,1')", "(Moon,34.989,(p)) (H4,215.149,(p)) (opposition,10')\n(H4,186.543,(r)) (Moon,6.188,(c)) (opposition,21')", "(H1,113.892,(r)) (Moon,354.122,(c)) (trine,14')\n(H3,156.892,(r)) (Sun,96.847,(c)) (sextile,3')\n(Moon,354.122,(c)) (H3,129.266,(c)) (135-sesquisquare,9')", "(Mean_Node,47.232,(r)) (H1,137.217,(p)) (square,1')", "(H1,113.892,(r)) (Mars,144.013,(c)) (30-semisextile,7')\n(Mars,144.013,(c)) (H1,83.852,(c)) (sextile,10')", "(H7,293.892,(r)) (Saturn,263.897,(p)) (30-semisextile,0')\n(Pluto,109.132,(p)) (H7,319.137,(p)) (150-quincunx,0')\n(H7,293.892,(r)) (Mars,144.009,(c)) (150-quincunx,7')\n(Mars,144.009,(c)) (H7,263.847,(c)) (trine,10')\n(Neptune,149.133,(c)) (H4,149.277,(c)) (conjunction,9')\n(Neptune,149.133,(c)) (H8,284.153,(c)) (135-sesquisquare,1')", "(H7,293.892,(r)) (Saturn,263.899,(p)) (30-semisextile,0')\n(H7,293.892,(r)) (Mars,143.840,(c)) (150-quincunx,3')\n(Neptune,149.126,(c)) (H4,148.965,(c)) (conjunction,10')", "(Uranus,11.332,(r)) (H10,41.268,(p)) (30-semisextile,4')\n(H1,113.892,(r)) (Saturn,263.901,(p)) (150-quincunx,1')\n(H10,6.543,(r)) (Mars,186.647,(p)) (opposition,6')", "(H9,336.892,(r)) (Moon,6.617,(c)) (30-semisextile,17')\n(H10,6.543,(r)) (Moon,6.617,(c)) (conjunction,4')", "(Mercury,187.563,(p)) (H1,142.390,(p)) (45-semisquare,10')", "(H1,113.892,(r)) (Saturn,263.935,(p)) (150-quincunx,3')", "(Mean_Node,45.155,(p)) (H10,45.240,(p)) (conjunction,5')", "(H8,313.550,(r)) (Mars,193.650,(p)) (trine,6')\n(H12,81.082,(r)) (Sun,81.239,(c)) (conjunction,9')\n(Saturn,267.682,(c)) (H12,27.520,(c)) (trine,10')", "(Sun,187.504,(p)) (H10,67.570,(p)) (trine,4')", 46]
['23:02:30', "(Moon,14.940,(r)) (H10,239.771,(p)) (135-sesquisquare,10')\n(H1,286.003,(r)) (Moon,285.766,(p)) (conjunction,14')\n(Moon,120.127,(c)) (H9,165.362,(c)) (45-semisquare,14')", '1', "(H7,106.003,(r)) (Mean_Node,45.997,(p)) (sextile,0')", "(H7,106.003,(r)) (Mean_Node,45.988,(p)) (sextile,1')", "(H7,106.003,(r)) (Mean_Node,45.976,(p)) (sextile,2')", "(Pluto,108.987,(p)) (H12,288.959,(p)) (opposition,2')\n(Saturn,266.353,(c)) (H8,116.203,(c)) (150-quincunx,9')", "(Pluto,109.006,(p)) (H1,318.981,(p)) (150-quincunx,2')\n(Sun,124.384,(r)) (H1,259.329,(c)) (135-sesquisquare,3')\n(Neptune,150.112,(r)) (H12,239.938,(c)) (square,10')", '7', "(H10,220.790,(r)) (Uranus,10.772,(p)) (150-quincunx,1')\n(Jupiter,69.426,(r)) (H10,189.445,(c)) (trine,1')\n(H1,286.003,(r)) (Mercury,75.979,(c)) (150-quincunx,1')", "(H5,64.015,(r)) (Mars,184.090,(p)) (trine,4')\n(Mean_Node,45.595,(p)) (H5,90.734,(p)) (45-semisquare,8')", "(Mean_Node,49.055,(c)) (H4,4.076,(c)) (45-semisquare,1')", "(Neptune,150.112,(r)) (H8,195.098,(p)) (45-semisquare,1')\n(Saturn,264.691,(r)) (H12,234.669,(c)) (30-semisextile,1')\n(Mean_Node,49.056,(c)) (H4,4.070,(c)) (45-semisquare,1')", "(Mean_Node,45.436,(p)) (H8,195.470,(p)) (150-quincunx,2')\n(Pluto,108.357,(r)) (H8,108.290,(c)) (conjunction,4')", "(Saturn,266.920,(c)) (H9,146.956,(c)) (trine,2')", "(H10,220.790,(r)) (Uranus,10.800,(p)) (150-quincunx,1')", "(Mercury,120.691,(r)) (H10,255.840,(p)) (135-sesquisquare,9')\n(H10,220.790,(r)) (Moon,176.155,(p)) (45-semisquare,22')", "(Pluto,109.211,(p)) (H1,334.179,(p)) (135-sesquisquare,2')", '17', "(Mars,164.324,(r)) (H7,164.315,(p)) (conjunction,1')\n(Sun,124.384,(r)) (H7,64.254,(c)) (sextile,8')\n(Mars,164.324,(r)) (H12,224.499,(c)) (sextile,10')\n(Sun,80.847,(c)) (H4,350.948,(c)) (square,6')\n(Sun,80.847,(c)) (H5,20.906,(c)) (sextile,4')", "(Neptune,150.112,(r)) (H10,149.951,(c)) (conjunction,10')", 33]
['15:00:22', "(Mercury,160.660,(p)) (H10,115.687,(p)) (45-semisquare,2')", '1', "(Jupiter,69.545,(r)) (H7,24.548,(p)) (45-semisquare,0')", "(Jupiter,69.545,(r)) (H7,24.683,(p)) (45-semisquare,8')", '4', '5', "(Mean_Node,47.218,(r)) (H12,137.043,(c)) (square,11')", '7', "(Sun,97.092,(c)) (H3,217.092,(c)) (trine,0')", '9', "(H4,277.796,(r)) (Sun,157.726,(p)) (trine,4')\n(Jupiter,69.545,(r)) (H1,159.369,(c)) (square,11')", "(Saturn,266.809,(c)) (H12,131.768,(c)) (135-sesquisquare,2')", '12', "(H1,186.724,(r)) (Mars,186.812,(p)) (conjunction,5')\n(H9,64.125,(r)) (Pluto,109.152,(p)) (45-semisquare,2')\n(Saturn,263.903,(p)) (H10,128.866,(p)) (135-sesquisquare,2')\n(Uranus,11.159,(c)) (H12,131.021,(c)) (trine,8')", "(H10,97.796,(r)) (Moon,37.972,(p)) (sextile,11')\n(Uranus,11.330,(r)) (H10,71.387,(c)) (sextile,3')\n(Uranus,11.266,(c)) (H10,71.387,(c)) (sextile,7')", "(H10,97.796,(r)) (Mercury,187.878,(p)) (square,5')\n(Moon,185.375,(p)) (H1,215.208,(p)) (30-semisextile,10')\n(H9,64.125,(r)) (Moon,244.369,(c)) (opposition,15')", "(Sun,162.407,(p)) (H10,132.430,(p)) (30-semisextile,1')\n(Pluto,109.222,(p)) (H8,64.103,(p)) (45-semisquare,7')\n(Neptune,149.032,(c)) (H8,359.025,(c)) (150-quincunx,0')", "(Sun,162.771,(p)) (H10,132.767,(p)) (30-semisextile,0')\n(Sun,125.020,(r)) (H5,275.184,(c)) (150-quincunx,10')\n(Sun,125.020,(r)) (H7,335.115,(c)) (150-quincunx,6')", "(Pluto,108.374,(r)) (H12,198.255,(p)) (square,7')", "(H10,97.796,(r)) (Sun,187.756,(p)) (square,2')\n(H8,33.290,(r)) (Sun,63.112,(c)) (30-semisextile,11')", 27]
['17:14:15', '0', '1', '2', '3', '4', "(Saturn,263.908,(p)) (H8,83.868,(p)) (opposition,2')", "(Saturn,264.656,(r)) (H8,84.643,(p)) (opposition,1')\n(Saturn,263.902,(p)) (H1,233.876,(p)) (30-semisextile,2')\n(Mars,147.781,(c)) (H10,102.607,(c)) (45-semisquare,10')", "(H4,309.604,(r)) (Moon,39.660,(p)) (square,3')\n(Moon,10.776,(c)) (H1,190.589,(c)) (opposition,11')", "(Moon,24.906,(r)) (H1,234.779,(p)) (150-quincunx,8')\n(H1,213.140,(r)) (Sun,153.217,(p)) (sextile,5')\n(Venus,114.768,(p)) (H1,234.779,(p)) (trine,1')\n(Uranus,11.329,(r)) (H10,101.405,(c)) (square,5')\n(Uranus,11.254,(c)) (H10,101.405,(c)) (square,9')", "(Jupiter,69.561,(r)) (H4,279.435,(c)) (150-quincunx,8')", '10', '11', "(Sun,158.099,(p)) (H12,218.272,(p)) (sextile,10')", "(H1,213.140,(r)) (Mercury,183.197,(p)) (30-semisextile,3')\n(Mars,186.872,(p)) (H9,126.893,(p)) (sextile,1')\n(Mercury,122.291,(r)) (H9,62.408,(c)) (sextile,7')\n(Pluto,107.475,(c)) (H9,62.408,(c)) (45-semisquare,4')", "(H10,129.604,(r)) (Moon,39.218,(p)) (square,23')\n(Mercury,173.907,(p)) (H1,234.081,(p)) (sextile,10')", "(Mercury,122.291,(r)) (H10,167.218,(p)) (45-semisquare,4')\n(Uranus,10.453,(p)) (H9,130.537,(p)) (trine,5')\n(Mercury,122.291,(r)) (H1,182.123,(c)) (sextile,10')\n(Mercury,122.291,(r)) (H10,92.458,(c)) (30-semisextile,10')", "(Neptune,151.551,(p)) (H1,241.667,(p)) (square,7')\n(Mean_Node,47.213,(r)) (H10,92.244,(c)) (45-semisquare,2')\n(Sun,88.040,(c)) (H8,28.121,(c)) (sextile,5')", "(H10,129.604,(r)) (Mars,189.695,(p)) (sextile,5')\n(Jupiter,61.574,(c)) (H7,1.629,(c)) (sextile,3')", "(Saturn,264.059,(p)) (H4,354.057,(p)) (square,0')\n(Neptune,150.138,(r)) (H12,150.041,(c)) (conjunction,6')", "(Sun,125.109,(r)) (H8,5.008,(c)) (trine,6')\n(H1,213.140,(r)) (Sun,63.201,(c)) (150-quincunx,4')", 32]
['15:00:14', "(Mercury,160.660,(p)) (H10,115.655,(p)) (45-semisquare,0')", '1', "(Jupiter,69.545,(r)) (H7,24.522,(p)) (45-semisquare,1')", "(Jupiter,69.545,(r)) (H7,24.657,(p)) (45-semisquare,7')", '4', "(Pluto,107.672,(c)) (H12,137.842,(c)) (30-semisextile,10')", '6', '7', "(Sun,97.092,(c)) (H3,217.061,(c)) (trine,2')", '9', "(H4,277.765,(r)) (Sun,157.726,(p)) (trine,2')", "(Saturn,266.809,(c)) (H12,131.740,(c)) (135-sesquisquare,4')", '12', "(H1,186.698,(r)) (Mars,186.812,(p)) (conjunction,7')\n(Saturn,263.903,(p)) (H10,128.833,(p)) (135-sesquisquare,4')\n(Uranus,11.159,(c)) (H12,130.993,(c)) (trine,10')", "(H10,97.765,(r)) (Moon,37.971,(p)) (sextile,12')\n(Uranus,11.330,(r)) (H10,71.356,(c)) (sextile,2')\n(Uranus,11.266,(c)) (H10,71.356,(c)) (sextile,5')", "(H10,97.765,(r)) (Mercury,187.878,(p)) (square,7')\n(Moon,185.374,(p)) (H1,215.182,(p)) (30-semisextile,12')\n(H9,64.095,(r)) (Moon,244.368,(c)) (opposition,16')", "(Sun,162.407,(p)) (H10,132.396,(p)) (30-semisextile,1')\n(Pluto,109.222,(p)) (H8,64.074,(p)) (45-semisquare,9')\n(Neptune,149.032,(c)) (H8,358.996,(c)) (150-quincunx,2')", "(Sun,162.771,(p)) (H10,132.734,(p)) (30-semisextile,2')\n(Sun,125.020,(r)) (H5,275.154,(c)) (150-quincunx,8')\n(Sun,125.020,(r)) (H7,335.089,(c)) (150-quincunx,4')", "(Pluto,108.374,(r)) (H4,318.526,(p)) (150-quincunx,9')\n(Pluto,108.374,(r)) (H12,198.226,(p)) (square,9')", "(H10,97.765,(r)) (Sun,187.756,(p)) (square,1')\n(H8,33.262,(r)) (Sun,63.112,(c)) (30-semisextile,9')", 26]
['22:56:56', "(H10,219.365,(r)) (Mercury,159.530,(p)) (sextile,10')\n(H10,219.365,(r)) (Mercury,84.481,(c)) (135-sesquisquare,7')", "(Mars,150.631,(c)) (H10,195.521,(c)) (45-semisquare,7')", "(Mars,164.322,(r)) (H10,194.142,(c)) (30-semisextile,11')", '3', "(H7,104.534,(r)) (Mars,149.647,(c)) (45-semisquare,7')", "(Mean_Node,45.820,(p)) (H1,315.727,(p)) (square,6')\n(Saturn,264.692,(r)) (H8,114.696,(c)) (150-quincunx,0')", "(Pluto,108.357,(r)) (H12,288.414,(p)) (opposition,3')\n(Mars,181.960,(p)) (H1,316.963,(p)) (135-sesquisquare,0')", "(Mean_Node,47.254,(r)) (H1,317.380,(p)) (square,8')", "(H10,219.365,(r)) (Mercury,174.218,(p)) (45-semisquare,9')\n(Moon,42.037,(p)) (H3,41.687,(p)) (conjunction,21')", '9', "(H1,284.534,(r)) (Jupiter,74.408,(p)) (150-quincunx,8')\n(Jupiter,62.558,(c)) (H4,2.551,(c)) (sextile,0')", "(Mean_Node,47.254,(r)) (H8,107.167,(c)) (sextile,5')", "(Mean_Node,47.254,(r)) (H4,2.219,(c)) (45-semisquare,2')", "(Uranus,11.336,(r)) (H1,326.277,(p)) (45-semisquare,4')\n(Uranus,11.336,(r)) (H10,251.374,(p)) (trine,2')\n(H12,263.196,(r)) (Mars,143.264,(c)) (trine,4')", "(Uranus,10.800,(p)) (H9,220.687,(p)) (150-quincunx,7')", '15', "(Pluto,109.211,(p)) (H8,199.312,(p)) (square,6')\n(Saturn,267.213,(c)) (H10,177.079,(c)) (square,8')\n(Mean_Node,49.311,(c)) (H12,229.258,(c)) (opposition,3')", "(H10,219.365,(r)) (Mars,189.201,(p)) (30-semisextile,10')\n(Jupiter,74.934,(p)) (H10,255.045,(p)) (opposition,7')\n(Mean_Node,45.176,(p)) (H10,255.045,(p)) (150-quincunx,8')", "(Sun,124.380,(r)) (H4,349.430,(c)) (135-sesquisquare,3')\n(Mean_Node,49.670,(c)) (H5,19.568,(c)) (30-semisextile,6')", "(Neptune,148.644,(c)) (H10,148.488,(c)) (conjunction,9')", 29]
['18:29:44', "(Jupiter,72.772,(p)) (H9,132.602,(p)) (sextile,10')", "(H10,148.826,(r)) (Mars,178.943,(p)) (30-semisextile,7')\n(H5,0.938,(r)) (Mars,151.121,(c)) (150-quincunx,11')\n(H10,148.826,(r)) (Sun,103.703,(c)) (45-semisquare,7')", "(H5,0.938,(r)) (Mean_Node,45.955,(p)) (45-semisquare,1')", "(H5,0.938,(r)) (Mean_Node,45.945,(p)) (45-semisquare,0')", "(H5,0.938,(r)) (Mean_Node,45.933,(p)) (45-semisquare,0')", "(Saturn,264.653,(r)) (H8,54.558,(c)) (150-quincunx,6')", "(Mean_Node,47.211,(r)) (H12,182.289,(c)) (135-sesquisquare,5')", "(Moon,25.601,(r)) (H1,205.504,(c)) (opposition,6')", "(H3,292.617,(r)) (Moon,53.082,(p)) (trine,28')\n(Venus,114.828,(p)) (H1,249.889,(p)) (135-sesquisquare,4')\n(Jupiter,69.571,(r)) (H1,204.743,(c)) (135-sesquisquare,10')\n(H10,148.826,(r)) (Moon,359.276,(c)) (150-quincunx,27')\n(Moon,359.276,(c)) (H10,119.179,(c)) (trine,6')", "(Jupiter,74.199,(p)) (H5,29.309,(p)) (45-semisquare,7')\n(Mean_Node,45.552,(p)) (H4,0.583,(p)) (45-semisquare,2')", "(Jupiter,69.571,(r)) (H4,294.477,(c)) (135-sesquisquare,6')", "(Saturn,263.899,(p)) (H12,234.045,(p)) (30-semisextile,9')\n(Saturn,264.653,(r)) (H4,294.472,(c)) (30-semisextile,11')\n(Pluto,108.378,(r)) (H8,48.471,(c)) (sextile,6')\n(H12,206.853,(r)) (Saturn,266.798,(c)) (sextile,3')\n(Saturn,266.798,(c)) (H12,176.850,(c)) (square,3')", "(Pluto,108.378,(r)) (H8,48.219,(c)) (sextile,10')\n(H12,206.853,(r)) (Saturn,266.819,(c)) (sextile,2')\n(Mars,144.077,(c)) (H4,294.189,(c)) (150-quincunx,7')", "(Saturn,264.653,(r)) (H12,234.698,(p)) (30-semisextile,3')\n(H12,206.853,(r)) (Saturn,266.860,(c)) (sextile,0')\n(Mars,143.745,(c)) (H10,113.635,(c)) (30-semisextile,7')", "(Moon,25.601,(r)) (H1,205.531,(c)) (opposition,4')\n(Moon,25.601,(r)) (H9,85.563,(c)) (sextile,2')", "(Moon,187.367,(p)) (H10,187.799,(p)) (conjunction,26')", "(Mean_Node,47.211,(r)) (H1,257.112,(p)) (150-quincunx,6')", "(Jupiter,61.586,(c)) (H7,16.600,(c)) (45-semisquare,1')\n(Mean_Node,49.288,(c)) (H10,109.383,(c)) (sextile,6')", "(H4,328.826,(r)) (Mars,193.913,(p)) (135-sesquisquare,5')\n(Mean_Node,44.794,(p)) (H4,14.624,(p)) (30-semisextile,10')", "(Pluto,109.553,(p)) (H8,139.379,(p)) (30-semisextile,10')", 38]
['08:51:36', "(H10,6.579,(r)) (Moon,126.318,(c)) (trine,16')", "(Mars,164.577,(r)) (H10,29.568,(p)) (135-sesquisquare,1')\n(H5,223.179,(r)) (Jupiter,73.051,(p)) (150-quincunx,8')\n(Sun,124.775,(r)) (H7,274.905,(c)) (150-quincunx,8')\n(H5,223.179,(r)) (Sun,103.319,(c)) (trine,8')", "(H5,223.179,(r)) (Jupiter,73.217,(p)) (150-quincunx,2')\n(Mars,150.135,(c)) (H5,195.015,(c)) (45-semisquare,7')", "(H5,223.179,(r)) (Jupiter,73.241,(p)) (150-quincunx,4')\n(Mean_Node,48.498,(c)) (H7,273.598,(c)) (135-sesquisquare,6')", "(H5,223.179,(r)) (Jupiter,73.270,(p)) (150-quincunx,5')\n(Mars,164.577,(r)) (H5,194.505,(c)) (30-semisextile,4')\n(Mean_Node,48.509,(c)) (H7,273.399,(c)) (135-sesquisquare,7')", "(H1,113.919,(r)) (Saturn,263.910,(p)) (150-quincunx,1')", "(Sun,124.775,(r)) (H10,34.883,(p)) (square,6')\n(Neptune,150.126,(r)) (H12,105.196,(p)) (45-semisquare,4')\n(H1,113.919,(r)) (Saturn,263.904,(p)) (150-quincunx,1')", "(Moon,34.990,(p)) (H4,215.184,(p)) (opposition,12')\n(H4,186.579,(r)) (Moon,6.189,(c)) (opposition,23')", "(H1,113.919,(r)) (Moon,354.124,(c)) (trine,12')\n(H3,156.924,(r)) (Sun,96.847,(c)) (sextile,5')\n(Moon,354.124,(c)) (H3,129.296,(c)) (135-sesquisquare,10')", "(Mean_Node,47.232,(r)) (H1,137.243,(p)) (square,1')", "(H1,113.919,(r)) (Mars,144.013,(c)) (30-semisextile,6')\n(Mars,144.013,(c)) (H1,83.885,(c)) (sextile,8')", "(H7,293.919,(r)) (Saturn,263.897,(p)) (30-semisextile,1')\n(Pluto,109.132,(p)) (H7,319.163,(p)) (150-quincunx,2')\n(H7,293.919,(r)) (Mars,144.009,(c)) (150-quincunx,5')\n(Mars,144.009,(c)) (H7,263.879,(c)) (trine,8')\n(Neptune,149.133,(c)) (H4,149.312,(c)) (conjunction,11')\n(Neptune,149.133,(c)) (H8,284.182,(c)) (135-sesquisquare,3')", "(H7,293.919,(r)) (Saturn,263.899,(p)) (30-semisextile,1')\n(H7,293.919,(r)) (Mars,143.840,(c)) (150-quincunx,5')\n(Neptune,149.126,(c)) (H4,149.000,(c)) (conjunction,8')", "(Uranus,11.332,(r)) (H10,41.302,(p)) (30-semisextile,2')\n(H1,113.919,(r)) (Saturn,263.901,(p)) (150-quincunx,1')\n(H10,6.579,(r)) (Mars,186.647,(p)) (opposition,4')", "(H9,336.924,(r)) (Moon,6.618,(c)) (30-semisextile,18')\n(H10,6.579,(r)) (Moon,6.618,(c)) (conjunction,2')", "(Mercury,187.563,(p)) (H1,142.416,(p)) (45-semisquare,9')", "(H1,113.919,(r)) (Saturn,263.935,(p)) (150-quincunx,1')", "(Mean_Node,45.155,(p)) (H10,45.274,(p)) (conjunction,7')", "(H7,293.919,(r)) (Saturn,264.051,(p)) (30-semisextile,8')\n(H8,313.578,(r)) (Mars,193.650,(p)) (trine,4')\n(H12,81.114,(r)) (Sun,81.239,(c)) (conjunction,7')\n(Saturn,267.682,(c)) (H12,27.566,(c)) (trine,7')", "(Sun,187.504,(p)) (H10,67.602,(p)) (trine,6')", 46]
['11:26:30', "(Jupiter,69.518,(r)) (H1,159.494,(p)) (square,1')", '1', "(Jupiter,73.231,(p)) (H5,283.290,(p)) (150-quincunx,4')", '3', "(Jupiter,69.518,(r)) (H10,69.519,(p)) (conjunction,0')", "(Mean_Node,47.226,(r)) (H12,137.404,(p)) (square,11')", "(H10,47.342,(r)) (Mars,182.292,(p)) (135-sesquisquare,3')", "(Mean_Node,47.226,(r)) (H5,287.100,(p)) (trine,8')", "(H1,144.455,(r)) (Venus,114.488,(p)) (30-semisextile,2')\n(Jupiter,73.927,(p)) (H10,73.941,(p)) (conjunction,1')\n(Mercury,76.288,(c)) (H1,121.240,(c)) (45-semisquare,3')", "(Mean_Node,45.567,(p)) (H4,255.690,(p)) (150-quincunx,7')\n(Mars,164.644,(r)) (H1,119.547,(c)) (45-semisquare,6')", "(H4,227.342,(r)) (Sun,92.415,(c)) (135-sesquisquare,4')", "(Mars,164.644,(r)) (H8,14.728,(p)) (150-quincunx,5')\n(Mean_Node,47.226,(r)) (H8,317.159,(c)) (square,4')", "(Sun,124.878,(r)) (H7,349.851,(p)) (135-sesquisquare,2')\n(Neptune,150.130,(r)) (H8,14.955,(p)) (135-sesquisquare,11')\n(Pluto,108.370,(r)) (H4,258.212,(p)) (150-quincunx,10')\n(Pluto,107.483,(c)) (H5,227.525,(c)) (trine,3')", '13', "(Mercury,121.781,(r)) (H9,346.678,(c)) (135-sesquisquare,6')\n(Mercury,76.923,(c)) (H1,122.034,(c)) (45-semisquare,7')", "(Moon,21.713,(r)) (H10,81.817,(p)) (sextile,6')\n(Moon,183.332,(p)) (H9,48.393,(p)) (135-sesquisquare,4')", "(Pluto,108.370,(r)) (H8,18.514,(p)) (square,9')\n(H10,47.342,(r)) (Pluto,107.369,(c)) (sextile,2')\n(Sun,87.809,(c)) (H8,312.919,(c)) (135-sesquisquare,7')", "(H7,324.455,(r)) (Mars,189.538,(p)) (135-sesquisquare,5')", "(Neptune,151.787,(p)) (H12,151.741,(p)) (conjunction,3')\n(H4,227.342,(r)) (Mars,137.292,(c)) (square,3')", "(H8,346.833,(r)) (Pluto,106.784,(c)) (trine,3')", 29]
['11:45:36', "(H10,52.076,(r)) (Moon,292.067,(p)) (trine,1')\n(Mercury,160.433,(p)) (H10,70.454,(p)) (square,1')\n(Mercury,121.809,(r)) (H10,31.677,(c)) (square,8')", '1', "(Mean_Node,45.969,(p)) (H7,345.957,(p)) (sextile,1')\n(Jupiter,69.521,(r)) (H7,309.512,(c)) (trine,1')", "(Mean_Node,45.960,(p)) (H7,346.093,(p)) (sextile,8')\n(Jupiter,69.521,(r)) (H7,309.362,(c)) (trine,10')", "(H7,328.194,(r)) (Sun,148.037,(p)) (opposition,9')", "(Pluto,108.371,(r)) (H1,168.397,(p)) (sextile,2')", "(Mean_Node,47.226,(r)) (H10,77.314,(p)) (30-semisextile,5')\n(Pluto,109.017,(p)) (H1,169.083,(p)) (sextile,4')\n(Saturn,266.382,(c)) (H8,326.528,(c)) (sextile,9')", "(Venus,81.464,(r)) (H5,291.386,(p)) (150-quincunx,5')\n(H4,232.076,(r)) (Venus,52.199,(c)) (opposition,7')", "(Sun,124.891,(r)) (H1,169.992,(p)) (45-semisquare,6')\n(H3,198.968,(r)) (Moon,49.257,(p)) (150-quincunx,17')\n(Sun,124.891,(r)) (H1,125.013,(c)) (conjunction,7')\n(Venus,81.464,(r)) (H10,21.641,(c)) (sextile,11')\n(H10,52.076,(r)) (Sun,96.962,(c)) (45-semisquare,7')", "(Jupiter,63.264,(c)) (H1,123.332,(c)) (sextile,4')", '10', '11', "(Pluto,109.139,(p)) (H8,19.097,(p)) (square,3')", "(Saturn,263.902,(p)) (H1,174.042,(p)) (square,8')\n(Mars,164.652,(r)) (H9,344.709,(c)) (opposition,3')", "(H9,18.968,(r)) (Jupiter,63.918,(c)) (45-semisquare,3')", "(Mercury,187.712,(p)) (H9,52.748,(p)) (135-sesquisquare,2')\n(Uranus,11.331,(r)) (H10,11.181,(c)) (conjunction,9')\n(Uranus,11.080,(c)) (H9,340.971,(c)) (30-semisextile,7')\n(Uranus,11.080,(c)) (H10,11.181,(c)) (conjunction,6')", "(Saturn,267.174,(c)) (H1,117.130,(c)) (150-quincunx,3')", "(Mean_Node,47.226,(r)) (H5,227.174,(c)) (opposition,3')", "(Neptune,151.788,(p)) (H7,1.725,(p)) (150-quincunx,4')\n(Saturn,264.666,(r)) (H5,219.772,(c)) (45-semisquare,6')\n(Sun,81.355,(c)) (H7,291.465,(c)) (150-quincunx,7')", "(Sun,124.891,(r)) (H1,94.873,(c)) (30-semisextile,1')", 34]
