['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 02:51:20', '0', '1', '2', '3', '4', "(Venus,262.003,(r)) (H4,322.041,(d)) (sextile,2.29')", "(H5,323.845,(r)) (H4,323.943,(d)) (conjunction,5.89')", "(Uranus,135.229,(r)) (POF,135.273,(d)) (conjunction,2.65')", '8', '9', '10', '11', '12', '13', "(Moon,150.326,(r)) (H8,330.390,(c)) (opposition,3.86')\n(Mean_Node,24.365,(r)) (H4,204.499,(c)) (opposition,8.06')", 5]
['1874-11-30 02:18:56', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', "(Sun,247.754,(r)) (H9,127.762,(d)) (trine,0.49')", '12', '13', '14', 1]
['1874-11-30 01:20:39', "(Neptune,28.434,(r)) (H8,28.606,(d)) (conjunction,10.37')", '1', '2', '3', "(Moon,149.534,(r)) (H9,29.623,(c)) (trine,5.31')", '5', "(Jupiter,203.566,(r)) (H1,203.504,(d)) (conjunction,3.72')", '7', '8', '9', '10', '11', '12', '13', '14', 3]
['1874-11-30 02:13:12', '0', "(Neptune,28.433,(r)) (H10,118.481,(d)) (square,2.86')\n(Mars,196.568,(r)) (H8,16.614,(c)) (opposition,2.76')", '2', "(Mean_Node,24.366,(r)) (H9,84.376,(d)) (sextile,0.60')", '4', '5', '6', '7', '8', "(Saturn,309.596,(r)) (H1,219.595,(d)) (square,0.07')", "(Uranus,135.229,(r)) (POF,135.328,(d)) (conjunction,5.94')", '11', '12', '13', "(Mars,196.568,(r)) (H8,106.487,(d)) (square,4.83')", 6]
['1874-11-30 01:08:31', '0', '1', '2', '3', '4', '5', '6', "(Jupiter,203.565,(r)) (H1,203.694,(d)) (conjunction,7.77')", '8', "(Neptune,28.434,(r)) (H1,208.316,(d)) (opposition,7.06')", '10', '11', '12', '13', '14', 2]
['1874-11-30 02:03:44', '0', '1', '2', '3', "(Jupiter,203.572,(r)) (H1,203.488,(d)) (conjunction,5.00')\n(Jupiter,203.572,(r)) (H9,83.578,(d)) (trine,0.40')", '5', '6', "(Uranus,135.229,(r)) (H4,315.176,(d)) (opposition,3.19')", '8', '9', '10', '11', '12', '13', '14', 3]
['1874-11-30 02:00:32', '0', '1', '2', "(Uranus,135.229,(r)) (H10,75.171,(c)) (sextile,3.51')", "(Mercury,227.609,(r)) (H1,167.651,(c)) (sextile,2.50')", '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 2]
['1874-11-30 02:47:52', '0', '1', '2', '3', '4', '5', "(H5,323.070,(r)) (H4,323.049,(d)) (conjunction,1.22')\n(Pluto,51.423,(r)) (H5,291.448,(c)) (trine,1.45')", '7', '8', '9', '10', '11', '12', '13', '14', 2]
['1874-11-30 01:23:43', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 0]
['1874-11-30 02:43:36', '0', '1', '2', '3', '4', '5', "(H5,322.116,(r)) (H4,321.952,(d)) (conjunction,9.86')", "(Mercury,227.634,(r)) (H5,287.600,(c)) (sextile,2.02')", '8', '9', '10', '11', '12', '13', '14', 2]
['1874-11-30 01:44:23', '0', "(Mars,196.556,(r)) (H1,196.408,(d)) (conjunction,8.83')", '2', '3', '4', '5', '6', '7', '8', '9', "(Pluto,51.424,(r)) (H5,351.370,(d)) (sextile,3.25')", '11', '12', '13', '14', 2]
['1874-11-30 01:32:07', '0', '1', '2', "(Uranus,135.229,(r)) (H9,75.202,(d)) (sextile,1.64')", '4', "(Mean_Node,24.367,(r)) (H1,204.218,(d)) (opposition,8.96')", '6', '7', '8', '9', "(Uranus,135.229,(r)) (H4,315.080,(d)) (opposition,8.97')\n(Mean_Node,24.367,(r)) (H5,264.363,(c)) (trine,0.26')", '11', "(Jupiter,203.568,(r)) (H10,23.427,(c)) (opposition,8.46')", '13', '14', 5]
['1874-11-30 01:02:55', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Saturn,309.592,(r)) (H4,219.617,(c)) (square,1.47')", '10', '11', '12', '13', '14', 1]
['1874-11-30 01:13:51', '0', "(Sun,247.708,(r)) (H10,67.783,(c)) (opposition,4.48')", '2', "(Moon,149.475,(r)) (H9,29.426,(c)) (trine,2.89')", '4', '5', '6', "(Moon,149.475,(r)) (H1,149.608,(c)) (conjunction,8.02')", "(Jupiter,203.565,(r)) (H5,263.611,(c)) (sextile,2.72')", '9', '10', '11', '12', '13', '14', 4]
['1874-11-30 02:55:36', '0', '1', '2', '3', '4', '5', "(Mars,196.586,(r)) (H4,256.561,(c)) (sextile,1.49')", '7', '8', '9', "(Sun,247.779,(r)) (H5,7.796,(d)) (trine,1.01')", "(Mercury,227.640,(r)) (H10,47.761,(c)) (opposition,7.23')", '12', '13', "(Neptune,28.432,(r)) (H8,118.410,(d)) (square,1.31')", 4]
['1874-11-30 02:11:04', '0', '1', "(Mean_Node,24.366,(r)) (H1,204.391,(d)) (opposition,1.48')", "(Jupiter,203.573,(r)) (H1,203.734,(d)) (conjunction,9.66')", '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 2]
['1874-11-30 02:02:00', '0', '1', '2', "(Venus,262.018,(r)) (H9,81.855,(d)) (opposition,9.82')", '4', '5', '6', '7', '8', "(Pluto,51.424,(r)) (H4,321.456,(d)) (square,1.94')", '10', '11', '12', "(Moon,149.895,(r)) (H1,239.821,(d)) (square,4.45')", '14', 3]
['1874-11-30 02:21:44', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', "(Mars,196.571,(r)) (H4,196.570,(c)) (conjunction,0.11')", 1]
