['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 14:51:52', '0', "(Moon,64.011,(p)) (H1,243.696,(p)) (opposition,18.91')", "(Moon,64.011,(p)) (H1,243.696,(p)) (opposition,18.91')", '3', '4', "(Mercury,195.894,(p)) (H3,316.063,(p)) (trine,10.10')\n(Uranus,316.016,(p)) (H3,316.063,(p)) (conjunction,2.78')", '6', "(Mercury,151.173,(c)) (H5,331.237,(c)) (opposition,3.82')", '8', "(Mean_Node,294.869,(p)) (H4,355.012,(p)) (sextile,8.59')", '10', "(H5,356.938,(r)) (H4,356.832,(p)) (conjunction,6.34')", "(Moon,30.633,(p)) (H5,30.477,(p)) (conjunction,9.35')", '13', '14', "(Moon,321.678,(p)) (H5,51.514,(p)) (square,9.85')\n(Neptune,121.836,(c)) (H8,31.927,(c)) (square,5.45')", "(Mean_Node,296.533,(r)) (H4,26.531,(p)) (square,0.14')\n(Moon,18.098,(p)) (H1,287.630,(p)) (square,28.08')\n(Venus,117.847,(r)) (H8,27.792,(c)) (square,3.30')", 13]
['1916-09-07 01:00:47', "(Mean_Node,296.511,(r)) (H4,116.607,(c)) (opposition,5.81')\n(Mean_Node,296.576,(c)) (H4,116.607,(c)) (opposition,1.90')", '1', '2', '3', '4', "(Moon,309.743,(c)) (H3,69.975,(c)) (trine,13.93')", '6', '7', "(Moon,274.316,(c)) (H4,93.938,(c)) (opposition,22.66')", '9', '10', "(Mars,208.875,(r)) (H4,89.006,(c)) (trine,7.86')", '12', "(Jupiter,31.642,(p)) (H4,151.536,(p)) (trine,6.37')", '14', '15', '16', 6]
['1916-09-06 10:55:59', "(Venus,117.697,(r)) (H3,237.538,(c)) (trine,9.52')", "(Venus,108.371,(c)) (H1,168.289,(c)) (sextile,4.94')", "(Venus,108.371,(c)) (H8,18.444,(c)) (square,4.36')", "(Mercury,190.103,(r)) (H9,70.242,(p)) (trine,8.30')", "(Mercury,156.979,(c)) (H1,156.937,(c)) (conjunction,2.50')", "(Jupiter,35.165,(r)) (H1,155.170,(c)) (trine,0.28')\n(Jupiter,35.122,(c)) (H1,155.170,(c)) (trine,2.91')", '6', '7', '8', '9', '10', '11', "(Moon,28.424,(p)) (H5,328.955,(p)) (sextile,31.85')", '13', '14', "(Moon,319.387,(p)) (H4,318.982,(p)) (conjunction,24.28')\n(Moon,319.387,(p)) (H7,49.596,(p)) (square,12.55')", '16', 10]
['1916-09-07 01:24:07', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Venus,95.830,(c)) (H4,95.984,(c)) (conjunction,9.24')", "(Neptune,123.894,(r)) (H9,304.023,(p)) (opposition,7.74')\n(Jupiter,35.141,(r)) (H10,275.156,(c)) (trine,0.92')", '11', "(Moon,36.513,(p)) (H4,156.012,(p)) (trine,30.03')", "(Mercury,190.754,(r)) (H5,190.590,(p)) (conjunction,9.84')", '14', '15', "(Neptune,123.894,(r)) (H8,303.954,(p)) (opposition,3.57')", 6]
['1916-09-06 12:34:31', '0', '1', '2', "(Jupiter,34.301,(p)) (H1,214.298,(p)) (opposition,0.19')", '4', '5', '6', "(Mercury,194.317,(p)) (H10,134.314,(p)) (sextile,0.15')\n(Venus,117.760,(r)) (H5,297.576,(c)) (opposition,11.00')\n(Mean_Node,297.957,(c)) (H7,357.989,(c)) (sextile,1.88')", '8', '9', '10', '11', "(Mean_Node,294.651,(p)) (H5,354.579,(p)) (sextile,4.31')", "(Mars,234.133,(p)) (H1,234.258,(p)) (conjunction,7.54')", '14', '15', '16', 6]
['1916-09-07 03:52:47', "(Moon,280.211,(r)) (H4,160.234,(c)) (trine,1.38')\n(Mercury,190.865,(r)) (H3,130.713,(c)) (sextile,9.11')", '1', '2', "(Mercury,200.543,(p)) (POF,20.559,(p)) (opposition,0.96')", "(Pluto,94.274,(r)) (H10,4.169,(p)) (square,6.28')", "(Moon,280.211,(r)) (H1,100.376,(p)) (opposition,9.95')", '6', '7', "(Uranus,316.688,(r)) (POF,196.532,(p)) (trine,9.33')", "(Moon,222.188,(c)) (H5,161.820,(c)) (sextile,22.09')", '10', '11', '12', '13', "(Venus,118.347,(r)) (H1,118.303,(p)) (conjunction,2.64')", "(Moon,232.975,(c)) (H8,232.905,(c)) (conjunction,4.18')", '16', 9]
['1916-09-06 13:24:31', '0', '1', '2', '3', "(Mean_Node,296.536,(r)) (H12,206.473,(p)) (square,3.81')\n(Sun,163.597,(r)) (H12,163.507,(c)) (conjunction,5.41')\n(Mars,193.498,(c)) (H1,193.614,(c)) (conjunction,6.94')", '5', "(Mars,208.555,(r)) (H12,208.463,(p)) (conjunction,5.51')\n(Mean_Node,295.184,(p)) (POF,295.159,(p)) (conjunction,1.48')", "(Mercury,190.216,(r)) (H7,10.381,(c)) (opposition,9.90')\n(Moon,279.297,(c)) (H10,99.653,(c)) (opposition,21.37')", '8', "(Moon,271.589,(r)) (H4,331.507,(p)) (sextile,4.92')\n(Venus,95.630,(c)) (H4,275.596,(c)) (opposition,2.05')", "(Jupiter,32.344,(p)) (H10,152.412,(p)) (trine,4.08')\n(Jupiter,34.743,(c)) (H10,94.767,(c)) (sextile,1.40')", '11', '12', '13', "(Mercury,111.221,(c)) (H5,291.259,(c)) (opposition,2.25')", "(Mean_Node,293.467,(p)) (H8,113.296,(p)) (opposition,10.27')", '16', 13]
['1916-09-06 21:43:04', "(Sun,165.129,(p)) (H3,45.064,(p)) (trine,3.85')\n(Mercury,190.590,(r)) (H4,70.662,(c)) (trine,4.33')\n(Sun,162.739,(c)) (H3,42.771,(c)) (trine,1.95')", "(Sun,153.464,(c)) (H9,213.609,(c)) (sextile,8.74')", '2', "(Mean_Node,296.518,(r)) (H9,236.510,(p)) (sextile,0.45')\n(Sun,150.514,(c)) (H9,210.601,(c)) (sextile,5.25')", "(Mars,193.717,(c)) (H12,283.838,(c)) (square,7.29')", '5', "(Sun,139.290,(c)) (H10,229.147,(c)) (square,8.61')\n(Saturn,113.992,(c)) (POF,114.085,(c)) (conjunction,5.54')", "(Venus,145.362,(p)) (POF,85.343,(p)) (sextile,1.14')", '8', '9', '10', '11', '12', "(Uranus,316.697,(r)) (H1,16.865,(p)) (sextile,10.09')", '14', '15', "(Pluto,94.271,(r)) (H1,274.412,(c)) (opposition,8.47')", 12]
['1916-09-07 04:28:23', '0', "(Moon,280.566,(r)) (H10,340.474,(c)) (sextile,5.49')\n(Mercury,190.891,(r)) (H9,310.930,(c)) (trine,2.38')\n(Moon,138.686,(c)) (H1,78.659,(c)) (sextile,1.63')", '2', '3', '4', '5', "(Mean_Node,297.855,(c)) (H3,117.902,(c)) (opposition,2.80')", "(Mercury,193.562,(p)) (POF,193.501,(p)) (conjunction,3.64')", '8', '9', '10', '11', '12', '13', "(Jupiter,35.135,(r)) (H5,155.265,(c)) (trine,7.75')", "(Uranus,316.687,(r)) (H7,316.644,(p)) (conjunction,2.57')\n(Moon,233.328,(c)) (H5,142.993,(c)) (square,20.12')", "(Saturn,120.589,(p)) (POF,300.687,(p)) (opposition,5.91')\n(Moon,280.566,(r)) (POF,100.599,(c)) (opposition,2.01')\n(Mean_Node,296.503,(r)) (H1,26.614,(c)) (square,6.65')", 11]
['1916-09-07 03:13:04', '0', '1', '2', '3', '4', '5', "(Mercury,190.835,(r)) (H12,10.996,(c)) (opposition,9.65')\n(Moon,306.886,(c)) (H10,307.027,(c)) (conjunction,8.45')", '7', '8', "(Pluto,94.418,(p)) (H5,214.539,(p)) (trine,7.31')\n(Moon,279.814,(r)) (H1,39.768,(c)) (trine,2.79')\n(H4,150.850,(r)) (H5,150.899,(c)) (conjunction,2.95')", "(H10,330.850,(r)) (H9,330.928,(p)) (conjunction,4.68')", "(H5,183.274,(r)) (H4,183.169,(p)) (conjunction,6.28')\n(Mars,208.936,(r)) (H5,149.010,(c)) (sextile,4.44')", "(Moon,279.814,(r)) (H1,99.948,(p)) (opposition,8.01')\n(Venus,118.322,(r)) (POF,298.385,(p)) (opposition,3.82')\n(POF,185.615,(r)) (H4,185.560,(p)) (conjunction,3.33')\n(Jupiter,35.138,(r)) (H1,35.234,(c)) (conjunction,5.81')", '13', "(Uranus,316.689,(r)) (H4,196.745,(p)) (trine,3.37')\n(Mean_Node,298.976,(c)) (POF,298.795,(c)) (conjunction,10.83')", "(Venus,118.322,(r)) (H4,208.420,(p)) (square,5.87')\n(Uranus,316.689,(r)) (POF,226.747,(p)) (square,3.49')", "(Pluto,93.116,(c)) (H4,93.089,(c)) (conjunction,1.62')", 17]
['1916-09-07 03:20:56', "(Mercury,190.841,(r)) (H7,250.795,(c)) (sextile,2.74')", '1', '2', "(Uranus,316.267,(p)) (H9,316.147,(p)) (conjunction,7.21')", '4', "(Jupiter,33.118,(p)) (H1,93.121,(p)) (sextile,0.18')", '6', "(Venus,98.030,(c)) (H5,157.855,(c)) (sextile,10.53')", "(Jupiter,35.137,(r)) (H1,95.081,(p)) (sextile,3.37')\n(Jupiter,32.846,(p)) (H5,212.942,(p)) (opposition,5.75')", "(H4,152.924,(r)) (H5,153.039,(c)) (conjunction,6.90')\n(Moon,221.888,(c)) (H1,41.946,(c)) (opposition,3.43')", "(H10,332.924,(r)) (H9,332.941,(p)) (conjunction,1.03')", "(H5,185.497,(r)) (H4,185.317,(p)) (conjunction,10.77')", "(POF,187.603,(r)) (H4,187.705,(p)) (conjunction,6.12')", "(Moon,146.628,(c)) (H5,146.844,(c)) (conjunction,12.93')", '14', '15', "(Neptune,124.892,(p)) (H1,124.736,(p)) (conjunction,9.32')\n(Neptune,124.892,(p)) (H4,214.713,(p)) (square,10.70')", 14]
['1916-09-06 05:33:44', "(Mercury,188.476,(c)) (POF,188.422,(c)) (conjunction,3.22')", '1', "(Moon,266.949,(r)) (H4,177.118,(c)) (square,10.09')", '3', '4', "(Moon,239.519,(p)) (H3,179.885,(p)) (sextile,21.99')", '6', '7', '8', '9', "(Mercury,188.448,(p)) (H1,128.345,(p)) (sextile,6.17')\n(Jupiter,35.174,(r)) (H10,335.330,(c)) (sextile,9.36')\n(Venus,95.155,(c)) (H10,335.330,(c)) (trine,10.50')", "(Mars,187.120,(c)) (H5,187.100,(c)) (conjunction,1.26')", '12', "(Sun,163.280,(r)) (H4,223.429,(p)) (sextile,8.94')", '14', '15', '16', 8]
['1916-09-06 16:37:27', '0', '1', "(Moon,273.498,(r)) (H4,3.575,(p)) (square,4.60')\n(Venus,117.915,(r)) (H8,117.831,(p)) (conjunction,5.04')\n(Saturn,117.898,(p)) (H8,117.831,(p)) (conjunction,4.05')", '3', '4', "(Venus,117.915,(r)) (H1,237.805,(c)) (trine,6.55')\n(Mean_Node,296.529,(r)) (H3,296.609,(c)) (conjunction,4.78')", "(Mean_Node,296.529,(r)) (H3,296.351,(c)) (conjunction,10.67')\n(Moon,300.228,(c)) (H12,210.344,(c)) (square,7.00')", "(Mean_Node,296.529,(r)) (H7,56.467,(c)) (trine,3.71')", "(Venus,117.915,(r)) (H5,357.993,(c)) (trine,4.68')\n(Mean_Node,297.992,(c)) (H5,357.993,(c)) (sextile,0.05')", '9', "(Moon,346.179,(p)) (H1,285.847,(p)) (sextile,19.93')", '11', "(Mean_Node,296.529,(r)) (H5,56.497,(p)) (trine,1.92')\n(Uranus,318.070,(c)) (H4,317.971,(c)) (conjunction,5.98')", "(Venus,117.915,(r)) (H5,58.026,(p)) (sextile,6.69')", '14', '15', '16', 14]
['1916-09-06 19:03:59', '0', '1', '2', "(Venus,106.250,(c)) (H9,166.148,(c)) (sextile,6.10')", '4', "(Uranus,316.700,(r)) (H1,316.757,(p)) (conjunction,3.41')", '6', '7', '8', "(H5,60.796,(r)) (H4,60.781,(p)) (conjunction,0.92')\n(H4,32.497,(r)) (H5,32.426,(c)) (conjunction,4.26')", "(H10,212.497,(r)) (H9,212.676,(p)) (conjunction,10.71')\n(H9,180.340,(r)) (H10,180.335,(c)) (conjunction,0.28')\n(Moon,204.818,(c)) (H1,264.961,(c)) (sextile,8.58')", '11', '12', '13', "(Venus,118.008,(r)) (POF,297.849,(p)) (opposition,9.55')", '15', '16', 8]
['1916-09-06 23:06:32', '0', '1', '2', "(Uranus,316.695,(r)) (H9,256.587,(p)) (sextile,6.47')\n(Uranus,316.272,(p)) (H1,16.350,(p)) (sextile,4.72')", "(Mean_Node,296.515,(r)) (H1,26.387,(p)) (square,7.69')", '5', "(Mars,208.822,(r)) (H1,28.712,(p)) (opposition,6.60')", "(Mercury,151.789,(c)) (H7,151.855,(c)) (conjunction,3.92')", "(Moon,273.142,(c)) (H5,93.403,(c)) (opposition,15.63')", "(H5,117.347,(r)) (H4,117.366,(p)) (conjunction,1.12')", "(Venus,118.164,(r)) (H10,298.187,(p)) (opposition,1.42')", '11', '12', "(Moon,144.499,(c)) (H5,84.809,(c)) (sextile,18.61')\n(Mean_Node,298.494,(c)) (H4,58.515,(c)) (trine,1.26')", "(Moon,170.319,(p)) (H1,50.384,(p)) (trine,3.88')", '15', "(Neptune,123.891,(r)) (H4,33.786,(c)) (square,6.33')", 12]
['1916-09-06 07:23:43', '0', '1', "(Saturn,116.815,(r)) (H4,206.872,(c)) (square,3.41')", "(Venus,117.562,(r)) (POF,57.475,(c)) (sextile,5.22')\n(Mercury,171.841,(c)) (H9,351.705,(c)) (opposition,8.16')", "(Saturn,114.188,(c)) (POF,294.214,(c)) (opposition,1.57')", "(Moon,268.031,(r)) (H1,148.175,(p)) (trine,8.66')", "(Saturn,119.064,(p)) (H3,208.887,(p)) (square,10.60')\n(Saturn,119.064,(p)) (H12,118.908,(p)) (conjunction,9.34')", '7', '8', "(Pluto,94.419,(p)) (H5,274.598,(p)) (opposition,10.76')", "(Jupiter,35.171,(r)) (H9,35.176,(p)) (conjunction,0.28')\n(H9,5.012,(r)) (H10,5.155,(c)) (conjunction,8.56')", "(Jupiter,35.171,(r)) (H1,155.191,(p)) (trine,1.19')", '12', "(Jupiter,35.171,(r)) (H1,95.208,(c)) (sextile,2.21')", '14', "(Moon,268.031,(r)) (H7,358.206,(p)) (square,10.46')\n(Mars,208.389,(r)) (H8,28.480,(p)) (opposition,5.45')", '16', 14]
['1916-09-07 00:12:23', '0', '1', '2', '3', "(Sun,141.517,(c)) (H12,321.554,(c)) (opposition,2.26')", "(Venus,118.206,(r)) (H3,58.255,(c)) (sextile,2.93')", "(Sun,139.390,(c)) (H12,319.306,(c)) (opposition,5.01')", '7', '8', "(Sun,164.034,(r)) (H5,164.210,(p)) (conjunction,10.58')", '10', "(POF,135.151,(r)) (H4,135.150,(p)) (conjunction,0.03')\n(Mean_Node,294.752,(p)) (H1,54.579,(p)) (trine,10.35')\n(Sun,164.034,(r)) (H1,344.048,(c)) (opposition,0.85')\n(Uranus,317.964,(c)) (H4,77.839,(c)) (trine,7.47')", '12', '13', '14', '15', '16', 8]
['1916-09-07 00:45:04', '0', '1', '2', '3', "(Pluto,93.943,(c)) (H10,274.043,(c)) (opposition,6.00')", "(Uranus,316.008,(p)) (H10,316.053,(p)) (conjunction,2.69')", "(Mars,226.190,(p)) (H10,316.311,(p)) (square,7.28')", '7', "(Mean_Node,296.511,(r)) (H5,116.617,(c)) (opposition,6.36')", '9', "(Mean_Node,294.797,(p)) (H9,294.792,(p)) (conjunction,0.30')", '11', '12', '13', "(Moon,278.340,(r)) (H1,338.187,(c)) (sextile,9.19')", "(Mercury,90.515,(c)) (H8,180.507,(c)) (square,0.50')", '16', 7]
['1916-09-06 11:59:36', '0', '1', "(Pluto,94.133,(c)) (H1,184.047,(c)) (square,5.16')", '3', "(Neptune,123.877,(r)) (H1,214.060,(p)) (square,10.97')", "(Moon,270.750,(r)) (POF,270.701,(p)) (conjunction,2.97')", "(Neptune,124.522,(p)) (H10,124.538,(p)) (conjunction,0.97')\n(Pluto,94.418,(p)) (POF,274.553,(p)) (opposition,8.06')\n(Pluto,94.418,(p)) (H3,274.540,(p)) (opposition,7.30')", "(Mercury,190.151,(r)) (POF,310.069,(c)) (trine,4.97')", "(Mean_Node,298.002,(c)) (POF,297.996,(c)) (conjunction,0.38')", '9', "(Mercury,190.151,(r)) (POF,10.059,(p)) (opposition,5.57')", '11', '12', '13', "(Mean_Node,294.069,(p)) (H1,234.205,(p)) (sextile,8.18')", '15', '16', 10]
['1916-09-06 21:44:56', '0', '1', '2', '3', '4', "(Jupiter,33.144,(p)) (H10,273.081,(p)) (trine,3.84')\n(Mercury,190.591,(r)) (H1,310.727,(c)) (trine,8.12')\n(Sun,139.562,(c)) (H3,19.529,(c)) (trine,1.98')", "(Pluto,94.271,(r)) (H1,4.381,(p)) (square,6.61')\n(Pluto,94.419,(p)) (H1,4.381,(p)) (square,2.25')\n(Mars,192.326,(c)) (H12,282.315,(c)) (square,0.67')", '7', "(Jupiter,35.147,(r)) (H4,95.055,(p)) (sextile,5.51')", '9', '10', '11', '12', "(Mercury,190.591,(r)) (H5,130.582,(p)) (sextile,0.57')", '14', "(Mars,249.232,(p)) (H8,249.394,(p)) (conjunction,9.71')", '16', 9]
['1916-09-07 00:03:12', '0', "(H10,284.094,(r)) (POF,283.986,(p)) (conjunction,6.52')\n(Jupiter,35.143,(r)) (H10,275.043,(c)) (trine,6.02')", "(H4,104.094,(r)) (POF,283.986,(p)) (opposition,6.52')", '3', "(Neptune,123.892,(r)) (H10,303.946,(p)) (opposition,3.19')", '5', "(Uranus,316.693,(r)) (H12,316.841,(c)) (conjunction,8.87')", '7', "(Moon,277.923,(r)) (H5,157.817,(p)) (trine,6.37')", '9', '10', '11', "(Mean_Node,294.626,(p)) (H1,54.463,(p)) (trine,9.80')", "(Uranus,316.693,(r)) (H4,136.659,(p)) (opposition,2.05')\n(Moon,277.923,(r)) (H5,97.867,(c)) (opposition,3.37')", '14', '15', '16', 9]
['1916-09-06 13:45:59', '0', "(Venus,117.805,(r)) (POF,117.875,(p)) (conjunction,4.20')", "(Venus,117.805,(r)) (POF,117.875,(p)) (conjunction,4.20')\n(Saturn,117.888,(p)) (POF,117.875,(p)) (conjunction,0.74')\n(Mars,208.565,(r)) (H4,298.640,(c)) (square,4.49')", '3', '4', "(Uranus,316.708,(r)) (H3,256.627,(c)) (sextile,4.83')", "(Neptune,123.880,(r)) (H12,213.767,(p)) (square,6.78')", '7', '8', '9', "(Mercury,190.232,(r)) (H9,70.384,(c)) (trine,9.10')", '11', '12', "(Jupiter,35.161,(r)) (H4,275.257,(c)) (trine,5.77')\n(Mars,184.808,(c)) (H5,304.919,(c)) (trine,6.67')", "(Mean_Node,296.535,(r)) (H1,176.615,(c)) (trine,4.79')", "(Mars,208.565,(r)) (H8,118.580,(p)) (square,0.89')\n(Pluto,94.268,(r)) (H4,4.398,(p)) (square,7.86')\n(Mercury,208.398,(p)) (H8,118.580,(p)) (square,10.89')\n(Pluto,94.257,(p)) (H4,4.398,(p)) (square,8.48')", '16', 14]
['1916-09-07 02:45:04', "(Mean_Node,296.507,(r)) (H3,116.661,(p)) (opposition,9.26')\n(Moon,262.045,(c)) (H4,142.415,(c)) (trine,22.20')", '1', '2', "(Mercury,190.814,(r)) (H10,310.815,(c)) (trine,0.01')", '4', '5', "(Pluto,93.905,(c)) (H3,93.983,(c)) (conjunction,4.64')", '7', "(Venus,118.304,(r)) (H4,118.323,(c)) (conjunction,1.13')", "(H4,143.555,(r)) (H5,143.386,(c)) (conjunction,10.15')\n(Mercury,143.562,(c)) (H5,143.386,(c)) (conjunction,10.55')", '10', "(Mars,208.923,(r)) (H5,208.797,(p)) (conjunction,7.54')\n(H5,175.357,(r)) (H4,175.520,(p)) (conjunction,9.75')", '12', "(Jupiter,35.138,(r)) (H1,95.042,(p)) (sextile,5.80')", '14', '15', "(Mean_Node,296.507,(r)) (H1,116.534,(p)) (opposition,1.62')", 11]
['1916-09-06 22:42:07', "(Moon,294.894,(p)) (H7,175.262,(p)) (trine,22.11')", "(Moon,68.040,(p)) (H9,248.226,(p)) (opposition,11.18')", "(Pluto,94.271,(r)) (H4,94.308,(p)) (conjunction,2.21')\n(Pluto,94.363,(p)) (H4,94.308,(p)) (conjunction,3.30')", '3', '4', "(Jupiter,35.145,(r)) (H3,35.104,(c)) (conjunction,2.49')\n(Jupiter,35.142,(c)) (H3,35.104,(c)) (conjunction,2.31')", '6', '7', "(Uranus,315.967,(p)) (H5,136.104,(p)) (opposition,8.21')\n(Mean_Node,295.053,(p)) (POF,115.190,(p)) (opposition,8.21')", "(H5,111.467,(r)) (H4,111.572,(p)) (conjunction,6.35')\n(Venus,118.148,(r)) (H4,58.155,(c)) (sextile,0.42')\n(Mean_Node,298.180,(c)) (H4,58.155,(c)) (trine,1.47')", '10', "(Mean_Node,296.516,(r)) (H4,56.459,(c)) (trine,3.38')\n(Uranus,317.966,(c)) (H1,318.001,(c)) (conjunction,2.12')", '12', '13', "(Mercury,190.634,(r)) (H5,70.791,(c)) (trine,9.42')", "(Neptune,121.848,(c)) (H4,31.773,(c)) (square,4.50')", '16', 15]
['1916-09-06 13:34:39', "(Pluto,94.267,(r)) (H3,274.312,(c)) (opposition,2.70')\n(Pluto,94.254,(c)) (H3,274.312,(c)) (opposition,3.49')", '1', '2', '3', "(Saturn,118.921,(p)) (H12,208.993,(p)) (square,4.33')", "(Venus,117.798,(r)) (H1,237.911,(p)) (trine,6.81')", "(Saturn,116.841,(r)) (H3,296.969,(p)) (opposition,7.64')\n(Sun,163.604,(r)) (H3,253.768,(c)) (square,9.83')", '7', '8', '9', "(Jupiter,35.161,(r)) (H10,155.095,(p)) (trine,3.97')", '11', "(Venus,94.240,(c)) (H4,274.202,(c)) (opposition,2.28')", '13', "(Uranus,315.780,(p)) (H1,255.845,(p)) (sextile,3.92')", '15', '16', 9]
['1916-09-06 05:57:52', '0', '1', "(Mean_Node,295.980,(p)) (H1,116.081,(p)) (opposition,6.05')", '3', "(Pluto,93.929,(c)) (POF,273.816,(c)) (opposition,6.79')", "(Sun,187.970,(p)) (H1,127.957,(p)) (sextile,0.79')\n(Sun,138.929,(c)) (H3,138.763,(c)) (conjunction,9.95')", "(Sun,138.659,(c)) (H3,138.500,(c)) (conjunction,9.52')", "(Moon,261.140,(p)) (POF,200.898,(p)) (sextile,14.51')", '8', '9', "(Sun,132.115,(c)) (H9,312.117,(c)) (opposition,0.15')", '11', "(Uranus,316.719,(r)) (H1,136.759,(p)) (opposition,2.39')\n(Sun,198.207,(p)) (H5,258.323,(p)) (sextile,6.93')\n(Uranus,316.719,(r)) (H1,76.826,(c)) (trine,6.39')", "(Sun,199.931,(p)) (H5,259.819,(p)) (sextile,6.72')", "(Mars,179.037,(c)) (H5,179.090,(c)) (conjunction,3.17')\n(Mean_Node,299.023,(c)) (H5,179.090,(c)) (trine,4.06')", "(Mars,172.436,(c)) (H8,262.289,(c)) (square,8.83')", '16', 14]
['1916-09-06 05:24:47', "(Jupiter,35.124,(p)) (H3,154.974,(p)) (trine,8.95')", '1', "(Mean_Node,296.554,(r)) (H8,296.501,(c)) (conjunction,3.20')", "(Mercury,171.718,(c)) (H10,351.625,(c)) (opposition,5.56')", "(Saturn,118.896,(p)) (H1,118.768,(p)) (conjunction,7.68')", "(Venus,117.486,(r)) (H3,177.524,(p)) (sextile,2.31')", "(Uranus,316.720,(r)) (H12,46.592,(c)) (square,7.69')", "(Moon,274.352,(c)) (POF,213.928,(c)) (sextile,25.49')", "(Moon,272.290,(p)) (H4,211.975,(p)) (sextile,18.89')\n(Mars,190.596,(c)) (H5,190.635,(c)) (conjunction,2.32')", '9', "(Venus,150.733,(p)) (POF,270.874,(p)) (trine,8.51')", "(Sun,131.246,(c)) (H1,71.080,(c)) (sextile,9.94')", '12', "(Sun,127.299,(c)) (H1,67.169,(c)) (sextile,7.79')", "(Uranus,318.508,(c)) (H4,138.466,(c)) (opposition,2.50')", "(Venus,180.167,(p)) (H5,270.279,(p)) (square,6.68')", '16', 14]
['1916-09-06 13:28:55', "(Jupiter,35.161,(r)) (H3,275.035,(p)) (trine,7.56')\n(Jupiter,35.109,(p)) (H3,275.035,(p)) (trine,4.42')", '1', "(Sun,163.600,(r)) (H8,73.702,(p)) (square,6.12')", "(Uranus,316.282,(p)) (H10,136.301,(p)) (opposition,1.09')", '4', "(Mean_Node,295.199,(p)) (H3,295.333,(p)) (conjunction,8.05')", '6', "(Venus,117.794,(r)) (H7,57.880,(p)) (sextile,5.16')\n(Mars,191.319,(c)) (H7,11.468,(c)) (opposition,8.94')", '8', '9', '10', "(Jupiter,35.161,(r)) (H4,274.998,(c)) (trine,9.80')", "(Uranus,316.708,(r)) (POF,76.566,(p)) (trine,8.56')\n(Jupiter,34.516,(c)) (POF,214.532,(c)) (opposition,0.95')", '13', "(Jupiter,30.463,(p)) (POF,210.390,(p)) (opposition,4.42')", '15', "(Pluto,94.267,(r)) (H4,4.155,(p)) (square,6.74')\n(Pluto,94.211,(p)) (H4,4.155,(p)) (square,3.33')", 13]
['1916-09-06 23:22:56', '0', '1', '2', "(Mercury,200.505,(p)) (H9,260.415,(p)) (sextile,5.43')\n(Mean_Node,296.514,(r)) (H9,236.477,(c)) (sextile,2.23')", '4', "(Jupiter,33.137,(p)) (H1,33.132,(p)) (conjunction,0.26')", '6', "(Venus,97.943,(c)) (H5,97.914,(c)) (conjunction,1.74')", '8', "(H5,121.360,(r)) (H4,121.308,(p)) (conjunction,3.14')\n(Venus,150.519,(p)) (H5,150.588,(p)) (conjunction,4.11')\n(Pluto,93.792,(c)) (H5,93.852,(c)) (conjunction,3.59')", '10', "(Venus,152.547,(p)) (H5,152.400,(p)) (conjunction,8.85')", '12', '13', '14', "(Moon,326.635,(p)) (H4,146.463,(p)) (opposition,10.32')", "(Venus,185.903,(p)) (H8,276.071,(p)) (square,10.05')", 10]
['1916-09-06 11:45:28', "(Mercury,191.455,(p)) (H7,11.341,(p)) (opposition,6.83')", "(Mercury,199.200,(p)) (H9,79.136,(p)) (trine,3.86')\n(Moon,270.611,(r)) (H10,90.502,(c)) (opposition,6.52')", "(Moon,270.611,(r)) (H1,180.542,(c)) (square,4.15')\n(Moon,270.611,(r)) (H4,270.502,(c)) (conjunction,6.52')", "(Venus,117.728,(r)) (H1,177.765,(c)) (sextile,2.18')", '4', '5', '6', '7', "(Pluto,94.267,(r)) (H5,334.129,(p)) (trine,8.23')", '9', '10', '11', '12', "(Sun,163.531,(r)) (H5,343.371,(p)) (opposition,9.55')", "(Mars,208.509,(r)) (H5,268.434,(c)) (sextile,4.53')\n(Moon,27.085,(c)) (H1,147.112,(c)) (trine,1.63')", '15', '16', 10]
['1916-09-06 15:42:24', '0', '1', '2', '3', "(Uranus,316.705,(r)) (H1,226.758,(c)) (square,3.15')", '5', "(Moon,272.953,(r)) (H10,182.976,(p)) (square,1.41')", "(Jupiter,35.157,(r)) (H5,35.116,(p)) (conjunction,2.50')\n(Sun,163.690,(r)) (H7,43.693,(c)) (trine,0.17')", '8', "(Moon,332.253,(p)) (H1,272.084,(p)) (sextile,10.15')", "(Moon,272.953,(r)) (H1,272.877,(p)) (conjunction,4.57')", '11', '12', "(Venus,93.844,(c)) (H5,333.806,(c)) (trine,2.29')\n(Pluto,93.665,(c)) (H5,333.806,(c)) (trine,8.43')", '14', '15', '16', 8]
