['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-13 23:06:48', '0', "(H7,346.946,(r)) (Venus,166.927,(c)) (opposition,1')", "(H7,346.946,(r)) (Venus,166.804,(c)) (opposition,9')", "(H4,255.971,(r)) (Moon,76.145,(c)) (opposition,10')", "(Moon,93.973,(r)) (H1,184.053,(d)) (square,5')\n(Venus,184.061,(r)) (H1,184.053,(d)) (conjunction,0')\n(Mars,282.159,(r)) (H4,237.095,(c)) (45-semisquare,4')\n(H1,166.946,(r)) (Mercury,196.887,(c)) (30-semisextile,4')", "(H3,223.809,(r)) (Sun,253.891,(d)) (30-semisextile,5')", '6', "(H1,166.946,(r)) (H12,166.983,(d)) (conjunction,2')\n(Sun,230.647,(r)) (H1,140.615,(c)) (square,2')\n(H1,166.946,(r)) (Mean_Node,256.859,(c)) (square,5')", "(Neptune,166.414,(r)) (H1,136.428,(c)) (30-semisextile,1')", "(H10,75.971,(r)) (Mars,315.901,(d)) (trine,4')", '10', "(Mars,282.159,(r)) (H5,327.165,(d)) (45-semisquare,0')", "(H4,255.971,(r)) (Mercury,255.922,(d)) (conjunction,3')\n(H5,288.125,(r)) (Jupiter,198.058,(c)) (square,4')", '13', "(Saturn,333.540,(r)) (H4,198.595,(c)) (135-sesquisquare,3')\n(H8,13.611,(r)) (Saturn,283.640,(c)) (square,2')", "(Pluto,117.363,(r)) (H1,117.236,(c)) (conjunction,8')", 304]
['1935-11-14 15:54:56', '0', "(H10,325.211,(r)) (Uranus,55.257,(d)) (square,3')", "(Mean_Node,285.430,(r)) (H10,345.483,(d)) (sextile,3')", '3', "(Uranus,32.794,(r)) (H1,92.860,(d)) (sextile,4')", "(Mercury,216.936,(r)) (H4,171.996,(d)) (45-semisquare,4')\n(Mercury,216.936,(r)) (H3,96.847,(c)) (trine,5')\n(Mean_Node,285.430,(r)) (H7,225.414,(c)) (sextile,1')", '6', "(Mars,282.690,(r)) (H1,102.727,(d)) (opposition,2')", '8', '9', "(Mars,282.690,(r)) (H8,237.645,(c)) (45-semisquare,3')\n(Mars,282.690,(r)) (H12,342.631,(c)) (sextile,4')\n(Mean_Node,285.430,(r)) (H4,105.519,(c)) (opposition,5')", "(Mean_Node,285.430,(r)) (H5,225.454,(d)) (sextile,1')\n(H7,253.805,(r)) (Mercury,163.747,(c)) (square,3')", "(Mars,282.690,(r)) (H4,102.692,(c)) (opposition,0')", "(Saturn,333.547,(r)) (H12,93.493,(d)) (trine,3')", "(Moon,103.130,(r)) (H8,328.061,(d)) (135-sesquisquare,4')\n(Sun,231.352,(r)) (H12,321.376,(c)) (square,1')\n(H8,277.145,(r)) (Saturn,277.087,(c)) (conjunction,4')", "(Sun,231.352,(r)) (H12,96.348,(d)) (135-sesquisquare,0')\n(H1,73.805,(r)) (Mars,223.772,(c)) (150-quincunx,2')", 285]
['1935-11-14 17:06:24', "(Jupiter,241.232,(r)) (H1,106.191,(d)) (135-sesquisquare,2')\n(Uranus,32.792,(r)) (H3,152.863,(d)) (trine,4')\n(Uranus,32.792,(r)) (H10,2.853,(d)) (30-semisextile,4')", "(Venus,184.791,(r)) (H10,4.811,(d)) (opposition,1')\n(Mars,282.728,(r)) (H7,252.686,(c)) (30-semisextile,3')\n(H10,344.153,(r)) (Sun,209.095,(c)) (135-sesquisquare,3')", "(Venus,184.791,(r)) (H10,4.960,(d)) (opposition,10')", "(Venus,184.791,(r)) (H9,334.794,(d)) (150-quincunx,0')", "(H1,91.005,(r)) (Moon,121.024,(d)) (30-semisextile,1')\n(H4,164.153,(r)) (Mercury,194.218,(c)) (30-semisextile,4')", '5', "(H5,198.330,(r)) (Mars,258.309,(c)) (sextile,1')", "(Neptune,166.428,(r)) (H3,166.551,(d)) (conjunction,7')\n(H10,344.153,(r)) (Neptune,134.115,(c)) (150-quincunx,2')", "(H8,292.995,(r)) (Mars,247.972,(c)) (45-semisquare,1')", "(H7,271.005,(r)) (Venus,226.033,(d)) (45-semisquare,2')\n(H5,198.330,(r)) (Uranus,348.401,(c)) (150-quincunx,4')", "(H5,198.330,(r)) (Pluto,153.385,(d)) (45-semisquare,3')\n(H7,271.005,(r)) (Neptune,211.005,(d)) (sextile,0')", "(Mercury,217.012,(r)) (H7,307.036,(d)) (square,1')\n(Moon,103.771,(r)) (H5,148.774,(c)) (45-semisquare,0')\n(Jupiter,241.232,(r)) (H10,301.200,(c)) (sextile,2')", "(Jupiter,241.232,(r)) (H4,211.244,(d)) (30-semisextile,1')", "(Moon,103.771,(r)) (H10,43.816,(d)) (sextile,3')", "(Mean_Node,285.427,(r)) (H4,225.481,(d)) (sextile,3')\n(Neptune,166.428,(r)) (H4,106.407,(c)) (sextile,1')", "(Sun,231.402,(r)) (H1,141.342,(d)) (square,4')", 331]
['1935-11-14 09:30:00', "(Venus,184.482,(r)) (H3,4.523,(c)) (opposition,2')", "(Venus,184.482,(r)) (H5,94.450,(d)) (square,2')\n(H10,233.383,(r)) (Uranus,53.279,(d)) (opposition,6')", "(Jupiter,241.162,(r)) (H7,151.074,(d)) (square,5')\n(H10,233.383,(r)) (Uranus,53.419,(d)) (opposition,2')\n(Mean_Node,285.444,(r)) (H7,105.516,(c)) (opposition,4')", "(Jupiter,241.162,(r)) (H1,331.134,(d)) (square,2')\n(H4,53.383,(r)) (Uranus,53.463,(d)) (conjunction,5')\n(Mean_Node,285.444,(r)) (H1,285.473,(c)) (conjunction,2')", "(Mars,282.487,(r)) (H4,72.423,(d)) (150-quincunx,4')\n(Pluto,117.360,(r)) (H4,72.423,(d)) (45-semisquare,4')\n(H1,306.439,(r)) (Mean_Node,306.419,(d)) (conjunction,1')\n(H4,53.383,(r)) (Pluto,143.303,(d)) (square,5')\n(H1,306.439,(r)) (Moon,81.489,(c)) (135-sesquisquare,3')", "(Moon,99.658,(r)) (H7,159.574,(d)) (sextile,5')\n(Moon,99.658,(r)) (H7,99.558,(c)) (conjunction,6')", "(Uranus,32.804,(r)) (H4,77.882,(d)) (45-semisquare,5')\n(H1,306.439,(r)) (Moon,126.310,(d)) (opposition,8')\n(H1,306.439,(r)) (Mean_Node,261.348,(c)) (45-semisquare,5')\n(H4,53.383,(r)) (H5,53.517,(c)) (conjunction,8')", '7', "(Pluto,117.360,(r)) (H10,267.353,(d)) (150-quincunx,0')\n(H8,168.063,(r)) (Moon,138.044,(d)) (30-semisextile,1')", "(Sun,231.083,(r)) (H5,111.092,(d)) (trine,1')\n(H10,233.383,(r)) (Mars,323.329,(d)) (square,3')", "(H4,53.383,(r)) (Moon,143.448,(d)) (square,4')\n(Moon,99.658,(r)) (H5,39.619,(c)) (sextile,2')\n(H7,126.439,(r)) (Mars,246.486,(c)) (trine,3')", "(Venus,184.482,(r)) (H7,184.429,(d)) (conjunction,3')\n(Uranus,32.804,(r)) (H10,272.721,(d)) (trine,5')", "(H5,77.091,(r)) (Pluto,77.190,(c)) (conjunction,6')", '13', '14', "(Saturn,333.544,(r)) (H10,288.563,(d)) (45-semisquare,1')\n(Sun,231.083,(r)) (H10,171.158,(c)) (sextile,5')\n(H8,168.063,(r)) (Sun,168.147,(c)) (conjunction,5')", 534]
['1935-11-14 12:20:00', '0', "(Uranus,32.799,(r)) (H7,212.717,(d)) (opposition,5')\n(H10,273.311,(r)) (Venus,213.321,(d)) (sextile,1')", "(Uranus,32.799,(r)) (H7,212.904,(d)) (opposition,6')", "(Uranus,32.799,(r)) (H1,32.963,(d)) (conjunction,10')", "(H5,117.039,(r)) (Mean_Node,266.956,(c)) (150-quincunx,5')", "(H3,70.054,(r)) (Mean_Node,310.066,(d)) (trine,1')\n(H7,185.386,(r)) (Moon,125.352,(d)) (sextile,2')\n(H3,70.054,(r)) (H4,70.080,(c)) (conjunction,2')", "(Pluto,117.359,(r)) (H4,117.379,(d)) (conjunction,1')\n(H4,93.311,(r)) (Uranus,63.282,(d)) (30-semisextile,2')", "(Sun,231.202,(r)) (H12,6.274,(d)) (135-sesquisquare,4')\n(Sun,231.202,(r)) (H12,291.214,(c)) (sextile,1')", "(H10,273.311,(r)) (Mars,318.384,(d)) (45-semisquare,4')", '9', "(Moon,101.195,(r)) (H5,161.272,(d)) (sextile,5')\n(H7,185.386,(r)) (Mars,245.404,(c)) (sextile,1')", "(Jupiter,241.188,(r)) (H7,241.122,(d)) (conjunction,4')", '12', "(Pluto,117.359,(r)) (H10,327.360,(d)) (150-quincunx,0')", "(H4,93.311,(r)) (Pluto,183.275,(d)) (square,2')", "(H1,5.386,(r)) (Uranus,95.458,(d)) (square,4')\n(H10,273.311,(r)) (Pluto,63.263,(c)) (150-quincunx,3')", 293]
['1935-11-13 22:39:43', "(Sun,230.628,(r)) (H3,200.652,(c)) (30-semisextile,1')", '1', '2', "(Pluto,117.363,(r)) (H4,267.407,(d)) (150-quincunx,3')", "(Sun,230.628,(r)) (H4,230.461,(c)) (conjunction,10')", "(Uranus,32.821,(r)) (H4,272.884,(d)) (trine,4')\n(H7,341.157,(r)) (Venus,161.071,(c)) (opposition,5')", "(H5,281.977,(r)) (Uranus,56.989,(d)) (135-sesquisquare,1')\n(H4,249.643,(r)) (Moon,69.482,(c)) (opposition,10')", "(Mean_Node,285.468,(r)) (H12,105.486,(c)) (opposition,1')", "(Mars,282.145,(r)) (H1,192.088,(d)) (square,3')", "(Mean_Node,285.468,(r)) (H5,315.555,(d)) (30-semisextile,5')\n(Moon,93.725,(r)) (H10,33.636,(c)) (sextile,5')", "(H7,341.157,(r)) (Moon,131.074,(d)) (150-quincunx,5')", "(Sun,230.628,(r)) (H5,320.664,(d)) (square,2')\n(Mercury,215.827,(r)) (H7,305.891,(c)) (square,4')", '12', "(Moon,93.725,(r)) (H12,183.633,(d)) (square,6')\n(Saturn,333.539,(r)) (H12,183.633,(d)) (150-quincunx,6')", '14', "(Mean_Node,285.468,(r)) (H8,60.436,(d)) (135-sesquisquare,2')\n(H8,7.365,(r)) (Neptune,217.388,(d)) (150-quincunx,1')", 232]
['1935-11-14 12:05:11', "(Venus,184.587,(r)) (H1,334.629,(c)) (150-quincunx,3')", "(H5,113.368,(r)) (Venus,158.418,(c)) (45-semisquare,3')", "(H7,179.847,(r)) (Mercury,239.890,(d)) (sextile,3')\n(H10,269.906,(r)) (Mercury,239.890,(d)) (30-semisextile,1')", "(H1,359.847,(r)) (Mercury,239.936,(d)) (trine,5')\n(H4,89.906,(r)) (Mercury,239.936,(d)) (150-quincunx,2')\n(H5,113.368,(r)) (Moon,83.441,(c)) (30-semisextile,4')", '4', "(H3,66.431,(r)) (H4,66.589,(c)) (conjunction,9')\n(H4,89.906,(r)) (Venus,149.901,(c)) (sextile,0')\n(H7,179.847,(r)) (Venus,149.901,(c)) (30-semisextile,3')", '6', '7', "(H8,218.356,(r)) (Neptune,218.177,(d)) (conjunction,11')\n(Moon,101.061,(r)) (H10,236.095,(c)) (135-sesquisquare,2')\n(Mars,282.569,(r)) (H12,282.591,(c)) (conjunction,1')", '9', "(Mean_Node,285.438,(r)) (H5,75.512,(c)) (150-quincunx,4')", "(Uranus,32.800,(r)) (H7,122.856,(c)) (square,3')", "(Moon,101.061,(r)) (H4,131.136,(d)) (30-semisextile,4')", '13', "(Venus,184.587,(r)) (H4,34.557,(c)) (150-quincunx,2')", '15', 190]
['1935-11-14 09:07:28', "(Venus,184.467,(r)) (H10,244.526,(d)) (sextile,4')", "(H5,71.972,(r)) (Uranus,11.909,(c)) (sextile,4')", "(Moon,99.454,(r)) (H5,54.478,(c)) (45-semisquare,1')", "(Moon,99.454,(r)) (H5,54.438,(c)) (45-semisquare,1')", "(Moon,99.454,(r)) (H1,324.479,(d)) (135-sesquisquare,2')\n(H1,299.915,(r)) (Moon,119.923,(d)) (opposition,0')\n(Pluto,117.360,(r)) (H4,27.347,(c)) (square,1')", "(H7,119.915,(r)) (Sun,254.945,(d)) (135-sesquisquare,2')", "(Sun,231.067,(r)) (H4,21.112,(c)) (150-quincunx,3')", "(Mean_Node,285.445,(r)) (H10,195.449,(c)) (square,0')\n(H1,299.915,(r)) (Mars,254.910,(c)) (45-semisquare,0')", '8', "(Moon,99.454,(r)) (H10,189.538,(c)) (square,5')\n(H5,71.972,(r)) (Mean_Node,251.893,(c)) (opposition,5')", "(Saturn,333.544,(r)) (H8,213.617,(d)) (trine,4')", "(Uranus,32.804,(r)) (H5,32.940,(c)) (conjunction,8')", '12', "(H10,227.807,(r)) (Saturn,47.761,(d)) (opposition,3')", '14', "(Moon,99.454,(r)) (H12,339.544,(d)) (trine,5')\n(H10,227.807,(r)) (Moon,167.815,(d)) (sextile,0')", 258]
['1935-11-13 23:22:16', "(Jupiter,241.068,(r)) (H3,211.064,(c)) (30-semisextile,0')", "(H5,291.643,(r)) (Moon,111.511,(d)) (opposition,8')\n(H7,350.263,(r)) (Uranus,50.321,(d)) (sextile,4')\n(Moon,94.115,(r)) (H7,334.066,(c)) (trine,3')\n(Venus,184.072,(r)) (H7,334.066,(c)) (150-quincunx,0')", "(H5,291.643,(r)) (Moon,111.638,(d)) (opposition,0')\n(Moon,94.115,(r)) (H5,274.265,(c)) (opposition,9')", "(H5,291.643,(r)) (Moon,111.678,(d)) (opposition,2')\n(Moon,94.115,(r)) (H5,274.226,(c)) (opposition,7')", "(H4,259.559,(r)) (Jupiter,259.505,(d)) (conjunction,3')\n(H5,291.643,(r)) (Venus,201.713,(d)) (square,4')", '5', "(Mean_Node,285.466,(r)) (H5,315.479,(d)) (30-semisextile,1')", '7', '8', "(H10,79.559,(r)) (Mean_Node,319.527,(d)) (trine,2')", "(Pluto,117.363,(r)) (H4,297.234,(d)) (opposition,8')\n(Neptune,166.414,(r)) (H12,106.481,(c)) (sextile,4')\n(H7,350.263,(r)) (Pluto,80.185,(c)) (square,5')", '11', '12', "(Mars,282.167,(r)) (H10,132.132,(d)) (150-quincunx,2')\n(H1,170.263,(r)) (Pluto,170.101,(d)) (conjunction,10')\n(H10,79.559,(r)) (Neptune,214.497,(d)) (135-sesquisquare,4')", '14', "(Neptune,166.414,(r)) (H12,196.356,(d)) (30-semisextile,3')\n(H8,17.167,(r)) (Pluto,62.237,(c)) (45-semisquare,4')", 320]
['1935-11-14 03:05:27', '0', '1', '2', "(Pluto,117.362,(r)) (H9,117.220,(d)) (conjunction,9')\n(Mercury,216.111,(r)) (H9,81.090,(c)) (135-sesquisquare,1')", "(H1,217.913,(r)) (Sun,247.880,(d)) (30-semisextile,2')", "(H7,37.913,(r)) (Jupiter,263.003,(d)) (135-sesquisquare,5')", "(Jupiter,241.103,(r)) (H1,196.062,(c)) (45-semisquare,2')", "(Mars,282.285,(r)) (H10,102.402,(c)) (opposition,7')", "(H10,132.131,(r)) (Moon,132.152,(d)) (conjunction,1')\n(H10,132.131,(r)) (Mean_Node,252.195,(c)) (trine,4')", '9', "(H4,312.131,(r)) (Venus,222.129,(d)) (square,0')\n(H8,67.004,(r)) (Uranus,67.142,(d)) (conjunction,8')\n(Saturn,333.541,(r)) (H4,273.620,(c)) (sextile,5')", '11', "(Uranus,32.814,(r)) (H5,302.839,(c)) (square,2')", "(Saturn,333.541,(r)) (H12,243.460,(d)) (square,5')", "(Neptune,166.417,(r)) (H8,121.329,(d)) (45-semisquare,5')\n(Sun,230.814,(r)) (H12,140.792,(c)) (square,1')", "(Moon,96.160,(r)) (H12,246.228,(d)) (150-quincunx,4')\n(H1,217.913,(r)) (Moon,157.954,(d)) (sextile,2')\n(H10,132.131,(r)) (Moon,42.221,(c)) (square,5')", 239]
['1935-11-14 17:40:40', "(H3,144.523,(r)) (Venus,204.513,(d)) (sextile,1')", "(Moon,104.078,(r)) (H10,14.131,(d)) (square,3')\n(H5,208.293,(r)) (Mars,298.222,(d)) (square,4')", "(H5,208.293,(r)) (Mars,298.338,(d)) (square,3')\n(H5,208.293,(r)) (Mean_Node,268.339,(c)) (sextile,3')", "(H5,208.293,(r)) (Mars,298.374,(d)) (square,5')\n(Uranus,32.791,(r)) (H4,152.848,(c)) (trine,3')\n(H5,208.293,(r)) (Mean_Node,268.300,(c)) (sextile,0')\n(H9,324.523,(r)) (Mars,264.602,(c)) (sextile,5')", "(Venus,184.814,(r)) (H5,184.833,(c)) (conjunction,1')\n(H5,208.293,(r)) (Sun,208.457,(c)) (conjunction,10')", '5', "(Sun,231.426,(r)) (H4,201.458,(d)) (30-semisextile,2')", "(H10,353.458,(r)) (Mars,308.403,(d)) (45-semisquare,3')", "(Mean_Node,285.426,(r)) (H10,315.407,(c)) (30-semisextile,1')", "(Mercury,217.049,(r)) (H5,247.094,(d)) (30-semisextile,3')\n(Uranus,32.791,(r)) (H10,32.779,(d)) (conjunction,1')", "(H8,300.517,(r)) (Uranus,75.439,(d)) (135-sesquisquare,5')", '11', '12', "(Pluto,117.358,(r)) (H12,357.396,(c)) (trine,2')", "(Pluto,117.358,(r)) (H1,147.292,(d)) (30-semisextile,4')", "(H10,353.458,(r)) (H8,353.636,(d)) (conjunction,11')", 262]
['1935-11-14 03:00:07', "(Moon,96.111,(r)) (H1,231.172,(d)) (135-sesquisquare,4')", "(Sun,230.810,(r)) (H7,20.736,(c)) (150-quincunx,4')", '2', "(Mean_Node,285.458,(r)) (H4,330.378,(d)) (45-semisquare,5')", "(Jupiter,241.102,(r)) (H4,331.181,(d)) (square,5')", "(Mean_Node,285.458,(r)) (H7,15.497,(c)) (square,2')", "(Jupiter,241.102,(r)) (H4,286.059,(c)) (45-semisquare,3')", "(Uranus,32.814,(r)) (H1,242.784,(d)) (150-quincunx,2')\n(H1,216.792,(r)) (Moon,126.763,(d)) (square,2')", "(H10,130.803,(r)) (Saturn,10.741,(d)) (trine,4')\n(Moon,96.111,(r)) (H1,186.118,(c)) (square,0')", "(Sun,230.810,(r)) (H7,5.727,(c)) (135-sesquisquare,5')\n(Moon,96.111,(r)) (H10,96.130,(c)) (conjunction,1')\n(Mercury,216.105,(r)) (H10,96.130,(c)) (trine,2')", '10', "(Jupiter,241.102,(r)) (H7,1.101,(c)) (trine,0')\n(Jupiter,241.102,(r)) (H10,91.177,(c)) (150-quincunx,5')\n(H7,36.792,(r)) (Mean_Node,246.839,(c)) (150-quincunx,3')", '12', "(Moon,96.111,(r)) (H12,141.077,(c)) (45-semisquare,2')", "(H1,216.792,(r)) (Uranus,81.718,(d)) (135-sesquisquare,4')\n(H4,310.803,(r)) (Venus,130.906,(c)) (opposition,6')", "(Neptune,166.417,(r)) (H8,121.507,(d)) (45-semisquare,5')\n(Neptune,166.417,(r)) (H1,166.415,(c)) (conjunction,0')\n(Mean_Node,285.458,(r)) (H10,75.395,(c)) (150-quincunx,4')\n(H8,65.832,(r)) (Neptune,110.905,(c)) (45-semisquare,4')", 293]
['1935-11-14 09:23:36', "(Venus,184.478,(r)) (H10,214.438,(c)) (30-semisextile,2')", '1', '2', '3', "(Mars,282.484,(r)) (H5,57.461,(c)) (135-sesquisquare,1')", "(H7,124.553,(r)) (Uranus,4.535,(c)) (trine,1')", "(H5,75.637,(r)) (Sun,255.738,(d)) (opposition,6')\n(H1,304.553,(r)) (Mars,259.512,(c)) (45-semisquare,2')", '7', "(H10,231.808,(r)) (Uranus,351.822,(c)) (trine,1')", '9', "(Moon,99.600,(r)) (H4,9.510,(c)) (square,5')\n(H8,165.956,(r)) (Venus,135.990,(c)) (30-semisextile,2')", "(Jupiter,241.161,(r)) (H10,271.249,(d)) (30-semisextile,5')\n(H5,75.637,(r)) (Uranus,75.649,(d)) (conjunction,1')", "(Venus,184.478,(r)) (H1,4.604,(d)) (opposition,8')\n(Uranus,32.804,(r)) (H4,92.829,(d)) (sextile,2')\n(Sun,231.078,(r)) (H1,261.023,(c)) (30-semisextile,3')", '13', "(Sun,231.078,(r)) (H4,351.048,(c)) (trine,2')\n(H4,51.808,(r)) (Mars,231.807,(c)) (opposition,0')", '15', 211]
['1935-11-14 07:41:59', '0', "(Mean_Node,285.448,(r)) (H10,225.397,(d)) (sextile,3')\n(Venus,184.409,(r)) (H5,34.420,(c)) (150-quincunx,1')\n(H10,205.800,(r)) (Mars,265.709,(c)) (sextile,6')", "(Mean_Node,285.448,(r)) (H10,225.535,(d)) (sextile,5')", "(Pluto,117.360,(r)) (H1,297.425,(d)) (opposition,4')", "(H1,277.711,(r)) (Uranus,52.781,(d)) (135-sesquisquare,4')\n(H5,52.371,(r)) (Pluto,142.323,(d)) (square,3')\n(Venus,184.409,(r)) (H4,4.313,(c)) (opposition,6')", '5', '6', "(Pluto,117.360,(r)) (H10,237.316,(d)) (trine,3')", "(H10,205.800,(r)) (Mars,250.739,(c)) (45-semisquare,4')", '9', '10', '11', "(Moon,98.678,(r)) (H4,338.596,(c)) (trine,5')", "(H10,205.800,(r)) (H12,205.668,(c)) (conjunction,8')", '14', "(H8,134.363,(r)) (Uranus,89.298,(d)) (45-semisquare,4')\n(Neptune,166.421,(r)) (H1,226.446,(c)) (sextile,2')\n(H1,277.711,(r)) (Mean_Node,232.800,(c)) (45-semisquare,5')", 219]
['1935-11-14 14:47:12', "(H1,55.325,(r)) (Uranus,10.234,(c)) (45-semisquare,5')", "(Jupiter,241.210,(r)) (H7,211.185,(c)) (30-semisextile,2')", "(Moon,102.521,(r)) (H10,327.461,(d)) (135-sesquisquare,4')\n(Mean_Node,285.433,(r)) (H5,135.429,(c)) (150-quincunx,0')", "(Moon,102.521,(r)) (H4,147.506,(d)) (45-semisquare,1')\n(Mean_Node,285.433,(r)) (H5,135.383,(c)) (150-quincunx,3')", "(H1,55.325,(r)) (Sun,205.416,(c)) (150-quincunx,5')\n(H4,128.089,(r)) (Jupiter,218.068,(c)) (square,1')", "(Mercury,216.863,(r)) (H7,261.892,(d)) (45-semisquare,2')\n(Sun,231.305,(r)) (H3,81.224,(c)) (150-quincunx,5')\n(H3,104.268,(r)) (H4,104.133,(c)) (conjunction,8')", "(H4,128.089,(r)) (Venus,218.015,(d)) (square,4')", '7', "(Pluto,117.358,(r)) (H12,57.421,(d)) (sextile,4')\n(Mean_Node,285.433,(r)) (H10,345.478,(d)) (sextile,3')", '9', '10', "(Mercury,216.863,(r)) (H10,351.815,(d)) (135-sesquisquare,3')", '12', '13', '14', "(Uranus,32.795,(r)) (H1,332.821,(c)) (sextile,2')", 176]
['1935-11-14 10:25:27', '0', "(Mars,282.516,(r)) (H5,72.463,(c)) (150-quincunx,3')", "(Sun,231.122,(r)) (H7,171.125,(d)) (sextile,0')", "(Sun,231.122,(r)) (H1,351.189,(d)) (trine,4')\n(Pluto,117.360,(r)) (H5,72.299,(c)) (45-semisquare,4')", "(H1,323.937,(r)) (Pluto,98.874,(c)) (135-sesquisquare,4')", "(Mercury,216.582,(r)) (H3,66.589,(d)) (150-quincunx,0')\n(H4,66.741,(r)) (H3,66.589,(d)) (conjunction,9')", "(Jupiter,241.170,(r)) (H1,1.095,(d)) (trine,5')", "(Pluto,117.360,(r)) (H3,72.375,(d)) (45-semisquare,1')", "(Sun,231.122,(r)) (H8,231.251,(d)) (conjunction,8')\n(Moon,100.160,(r)) (H10,280.130,(d)) (opposition,2')\n(Neptune,166.423,(r)) (H1,16.332,(d)) (150-quincunx,5')\n(H1,323.937,(r)) (Mean_Node,324.089,(d)) (conjunction,9')\n(H10,246.741,(r)) (Neptune,216.763,(d)) (30-semisextile,1')\n(Mars,282.516,(r)) (H1,282.444,(c)) (conjunction,4')\n(H1,323.937,(r)) (Pluto,83.946,(c)) (trine,1')", "(H7,143.937,(r)) (Jupiter,203.855,(c)) (sextile,5')", "(Mean_Node,285.442,(r)) (H12,255.495,(c)) (30-semisextile,3')", "(Mean_Node,285.442,(r)) (H10,285.548,(d)) (conjunction,6')", "(Mars,282.516,(r)) (H5,132.467,(d)) (150-quincunx,3')", '13', '14', "(Sun,231.122,(r)) (H1,261.104,(c)) (30-semisextile,1')", 301]
['1935-11-14 14:51:20', '0', '1', "(H7,236.530,(r)) (Sun,206.621,(c)) (30-semisextile,5')\n(H10,309.109,(r)) (Jupiter,219.044,(c)) (square,4')", "(H1,56.530,(r)) (Uranus,56.362,(d)) (conjunction,10')\n(H1,56.530,(r)) (Sun,206.562,(c)) (150-quincunx,2')", "(Uranus,32.795,(r)) (H1,77.829,(d)) (45-semisquare,2')\n(H4,129.109,(r)) (Mars,264.193,(c)) (135-sesquisquare,5')\n(H4,129.109,(r)) (Pluto,99.141,(c)) (30-semisextile,2')", "(H3,105.207,(r)) (H4,105.095,(c)) (conjunction,7')", "(H4,129.109,(r)) (Mean_Node,309.075,(d)) (opposition,2')", "(H10,309.109,(r)) (Sun,264.174,(d)) (45-semisquare,4')\n(H10,309.109,(r)) (Uranus,69.128,(d)) (trine,1')\n(Mean_Node,285.432,(r)) (H1,15.470,(c)) (square,2')", "(Neptune,166.426,(r)) (H10,346.597,(d)) (opposition,10')", '9', '10', '11', "(Sun,231.307,(r)) (H5,111.363,(c)) (trine,3')", '13', '14', "(H1,56.530,(r)) (Pluto,176.483,(d)) (trine,3')\n(Neptune,166.426,(r)) (H8,196.421,(c)) (30-semisextile,0')", 230]
['1935-11-14 11:44:08', "(Moon,100.871,(r)) (H10,280.878,(d)) (opposition,0')\n(H10,265.059,(r)) (Moon,85.063,(c)) (opposition,0')", "(Mars,282.558,(r)) (H10,282.540,(d)) (conjunction,1')", "(Mars,282.558,(r)) (H10,282.667,(d)) (conjunction,7')", "(Mars,282.558,(r)) (H4,102.707,(d)) (opposition,9')\n(H4,85.059,(r)) (Mars,265.215,(c)) (opposition,9')", '4', '5', '6', "(Moon,100.871,(r)) (H10,235.831,(c)) (135-sesquisquare,2')", "(Saturn,333.545,(r)) (H1,303.514,(c)) (30-semisextile,2')", '9', "(Neptune,166.424,(r)) (H8,256.478,(d)) (square,3')\n(Neptune,166.424,(r)) (H4,46.436,(c)) (trine,1')", '11', "(H5,108.230,(r)) (Pluto,168.310,(d)) (sextile,5')", '13', "(Moon,100.871,(r)) (H1,280.706,(c)) (opposition,10')\n(H1,351.972,(r)) (Venus,111.962,(c)) (trine,1')", '15', 245]
