['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 13:41:12', '0', "(H3,195.028,(r)) (Jupiter,315.055,(dp)) (trine,1.63')\n(H3,195.028,(r)) (Jupiter,315.046,(dr)) (trine,1.09')\n(Mercury,333.349,(r)) (Moon,303.138,(cp)) (30-semisextile,12.63')", "(Jupiter,34.762,(r)) (Moon,304.550,(dr)) (square,12.73')\n(Sun,351.292,(r)) (Moon,170.912,(cr)) (opposition,22.81')\n(Mercury,333.349,(r)) (Moon,183.609,(cp)) (150-quincunx,15.61')\n(Uranus,318.711,(r)) (Moon,183.609,(cp)) (135-sesquisquare,6.15')", "(H1,120.317,(r)) (Moon,60.542,(cp)) (sextile,13.45')\n(H1,120.317,(r)) (Jupiter,60.232,(cp)) (sextile,5.13')\n(H9,15.028,(r)) (Mercury,329.984,(cr)) (45-semisquare,2.65')\n(H9,15.028,(r)) (Jupiter,59.942,(cr)) (45-semisquare,5.14')", "(H1,120.317,(r)) (Jupiter,30.434,(cr)) (square,6.97')", "(H1,120.317,(r)) (Mars,0.308,(dp)) (trine,0.54')\n(H10,45.329,(r)) (Mars,0.308,(dp)) (45-semisquare,1.24')", '6', "(H4,225.329,(r)) (Pluto,285.226,(dp)) (sextile,6.17')\n(H4,225.329,(r)) (Mars,15.416,(dr)) (150-quincunx,5.20')\n(H4,225.329,(r)) (Pluto,285.219,(dr)) (sextile,6.62')\n(H8,338.459,(r)) (Moon,248.275,(dp)) (square,11.05')", '8', "(Jupiter,34.762,(r)) (Moon,170.012,(dp)) (135-sesquisquare,14.95')\n(Moon,58.789,(r)) (Moon,328.719,(cp)) (square,4.18')", "(Mars,21.503,(r)) (Moon,156.369,(dr)) (135-sesquisquare,8.04')", "(Mercury,333.349,(r)) (Moon,333.869,(cp)) (conjunction,31.24')", "(H1,120.317,(r)) (Uranus,30.289,(dp)) (square,1.68')\n(H1,120.317,(r)) (Uranus,30.271,(dr)) (square,2.79')\n(Neptune,305.690,(r)) (Moon,65.722,(cp)) (trine,1.92')\n(H9,15.028,(r)) (Uranus,240.091,(cp)) (135-sesquisquare,3.79')\n(H9,15.028,(r)) (Uranus,240.093,(cr)) (135-sesquisquare,3.93')", "(H4,225.329,(r)) (Mean_Node,75.150,(dp)) (150-quincunx,10.73')\n(H4,225.329,(r)) (Mean_Node,75.158,(dr)) (150-quincunx,10.28')\n(H7,300.317,(r)) (Mean_Node,75.150,(dp)) (135-sesquisquare,10.03')\n(H7,300.317,(r)) (Mean_Node,75.158,(dr)) (135-sesquisquare,9.59')\n(Mean_Node,121.330,(r)) (Moon,151.455,(cr)) (30-semisextile,7.49')", '14', "(Moon,58.789,(r)) (Moon,28.803,(cp)) (30-semisextile,0.81')", 33]
['2000-03-11 13:15:19', "(Mars,21.490,(r)) (Moon,66.618,(cr)) (45-semisquare,7.69')", '1', "(Mercury,333.355,(r)) (Moon,183.389,(cp)) (150-quincunx,2.01')", '3', "(H10,38.763,(r)) (Jupiter,38.895,(dr)) (conjunction,7.89')", "(Mars,21.490,(r)) (Moon,141.789,(cp)) (trine,17.98')", '6', "(H8,330.572,(r)) (Mars,15.717,(dp)) (45-semisquare,8.69')\n(H8,330.572,(r)) (Mars,15.402,(dr)) (45-semisquare,10.21')\n(Venus,327.614,(r)) (Moon,237.845,(cp)) (square,13.86')", '8', "(Jupiter,34.759,(r)) (Moon,169.780,(dp)) (135-sesquisquare,1.27')\n(Moon,58.537,(r)) (Moon,328.502,(cp)) (square,2.09')\n(H3,187.477,(r)) (Mercury,337.555,(cr)) (150-quincunx,4.68')", '10', "(Mercury,333.355,(r)) (Moon,333.651,(cp)) (conjunction,17.76')", "(Neptune,305.690,(r)) (Moon,65.468,(cp)) (trine,13.34')\n(H9,7.477,(r)) (Saturn,187.608,(cp)) (opposition,7.86')\n(H9,7.477,(r)) (Saturn,187.636,(cr)) (opposition,9.56')", "(Mean_Node,121.331,(r)) (Moon,151.241,(cr)) (30-semisextile,5.41')", "(Neptune,305.690,(r)) (Moon,155.956,(cp)) (150-quincunx,15.94')", "(Moon,58.537,(r)) (Moon,28.571,(cp)) (30-semisextile,2.03')\n(H1,113.416,(r)) (Moon,23.280,(cr)) (square,8.16')", 18]
['2000-03-11 14:21:04', "(Neptune,305.691,(r)) (Moon,80.498,(cp)) (135-sesquisquare,11.57')", "(Mercury,333.339,(r)) (Moon,303.476,(cp)) (30-semisextile,8.20')", "(Jupiter,34.768,(r)) (Moon,304.877,(dr)) (square,6.53')\n(H3,206.466,(r)) (Uranus,356.308,(dp)) (150-quincunx,9.46')\n(Sun,351.320,(r)) (Moon,171.258,(cr)) (opposition,3.70')\n(Uranus,318.713,(r)) (Moon,183.948,(cp)) (135-sesquisquare,14.13')", "(H10,55.203,(r)) (Jupiter,10.177,(dr)) (45-semisquare,1.52')", "(H1,131.588,(r)) (Moon,251.622,(cr)) (trine,2.04')\n(H9,26.466,(r)) (Moon,251.622,(cr)) (135-sesquisquare,9.37')", "(Pluto,252.898,(r)) (Moon,342.669,(dr)) (square,13.74')", '6', '7', "(Mean_Node,121.329,(r)) (Moon,31.299,(dp)) (square,1.77')", "(H1,131.588,(r)) (Venus,11.780,(dp)) (trine,11.51')\n(H10,55.203,(r)) (Mercury,355.213,(dr)) (sextile,0.64')\n(Moon,59.177,(r)) (Moon,329.054,(cp)) (square,7.40')", "(Mars,21.524,(r)) (Moon,156.734,(dr)) (135-sesquisquare,12.65')", "(H7,311.588,(r)) (Venus,11.630,(dp)) (sextile,2.50')\n(H7,311.588,(r)) (Moon,311.502,(cr)) (conjunction,5.17')", "(H1,131.588,(r)) (Mercury,356.708,(dr)) (135-sesquisquare,7.19')\n(H9,26.466,(r)) (Mercury,356.384,(dp)) (30-semisextile,4.92')", "(Neptune,305.691,(r)) (Moon,335.631,(dp)) (30-semisextile,3.60')", "(H9,26.466,(r)) (Pluto,296.295,(dp)) (square,10.29')\n(H9,26.466,(r)) (Pluto,296.280,(dr)) (square,11.14')\n(H10,55.203,(r)) (Mercury,325.381,(dp)) (square,10.69')\n(Mars,21.524,(r)) (Moon,156.498,(cp)) (135-sesquisquare,1.52')", "(Moon,59.177,(r)) (Moon,29.159,(cp)) (30-semisextile,1.07')\n(H1,131.588,(r)) (Jupiter,86.731,(cp)) (45-semisquare,8.54')\n(H1,131.588,(r)) (Jupiter,86.705,(cr)) (45-semisquare,6.99')", 27]
['2000-03-11 10:33:35', '0', '1', "(H1,75.273,(r)) (Moon,315.099,(dp)) (trine,10.45')\n(H3,141.020,(r)) (Venus,6.215,(dp)) (135-sesquisquare,11.70')\n(H1,75.273,(r)) (Mercury,345.341,(cp)) (square,4.03')", "(H10,355.463,(r)) (Moon,85.421,(dp)) (square,2.49')\n(H1,75.273,(r)) (Moon,30.199,(cr)) (45-semisquare,4.47')", "(H1,75.273,(r)) (Moon,225.463,(dp)) (150-quincunx,11.35')\n(H1,75.273,(r)) (Jupiter,30.406,(cr)) (45-semisquare,7.96')", "(H3,141.020,(r)) (Saturn,260.882,(cp)) (trine,8.32')\n(H3,141.020,(r)) (Saturn,260.834,(cr)) (trine,11.19')", "(Jupiter,34.736,(r)) (Moon,5.003,(cr)) (30-semisextile,16.06')", "(Mars,21.406,(r)) (Moon,246.606,(dp)) (135-sesquisquare,12.00')\n(Mean_Node,121.337,(r)) (Moon,241.285,(dr)) (trine,3.09')\n(H1,75.273,(r)) (Pluto,285.224,(dp)) (150-quincunx,2.97')\n(H1,75.273,(r)) (Mars,15.317,(dr)) (sextile,2.61')\n(H1,75.273,(r)) (Pluto,285.216,(dr)) (150-quincunx,3.42')", "(H8,286.668,(r)) (Mars,241.851,(dr)) (45-semisquare,10.98')", "(Jupiter,34.736,(r)) (Moon,154.896,(dr)) (trine,9.63')\n(Moon,56.963,(r)) (Moon,327.147,(cp)) (square,11.03')\n(Venus,327.475,(r)) (Moon,327.147,(cp)) (conjunction,19.68')", "(Uranus,318.705,(r)) (Moon,168.581,(dp)) (150-quincunx,7.41')", '11', "(H1,75.273,(r)) (Uranus,30.283,(dp)) (45-semisquare,0.59')\n(H1,75.273,(r)) (Uranus,30.265,(dr)) (45-semisquare,0.52')\n(H10,355.463,(r)) (Mars,355.522,(cr)) (conjunction,3.53')", "(H7,255.273,(r)) (Mean_Node,75.157,(dp)) (opposition,6.98')\n(H7,255.273,(r)) (Mean_Node,75.165,(dr)) (opposition,6.53')\n(Mean_Node,121.337,(r)) (Moon,151.572,(cp)) (30-semisextile,14.10')", "(H9,321.020,(r)) (Uranus,230.888,(cp)) (square,7.94')\n(H9,321.020,(r)) (Uranus,230.897,(cr)) (square,7.40')", "(Moon,56.963,(r)) (Moon,27.120,(cp)) (30-semisextile,9.42')", 29]
['2000-03-11 15:22:07', "(Mars,21.555,(r)) (Moon,51.734,(dp)) (30-semisextile,10.72')", "(Mercury,333.324,(r)) (Moon,303.488,(cr)) (30-semisextile,9.78')", "(Sun,351.362,(r)) (Moon,171.788,(cr)) (opposition,25.56')", "(Mercury,333.324,(r)) (Moon,63.076,(dr)) (square,14.92')\n(H9,43.282,(r)) (Moon,88.011,(dp)) (45-semisquare,16.25')\n(Mercury,333.324,(r)) (Moon,33.171,(cr)) (sextile,9.20')", "(H1,150.455,(r)) (Jupiter,30.449,(cr)) (trine,0.41')", "(Saturn,43.353,(r)) (Moon,343.249,(dr)) (sextile,6.24')\n(H1,150.455,(r)) (Mars,0.363,(dp)) (150-quincunx,5.55')\n(H10,69.817,(r)) (Pluto,219.728,(cp)) (150-quincunx,5.32')\n(H10,69.817,(r)) (Pluto,219.752,(cr)) (150-quincunx,3.89')", '6', "(H1,150.455,(r)) (Mars,15.469,(dr)) (135-sesquisquare,0.81')", "(H10,69.817,(r)) (Neptune,339.950,(dp)) (square,7.97')\n(H10,69.817,(r)) (Neptune,339.934,(dr)) (square,7.02')", "(Sun,351.362,(r)) (Moon,170.915,(dp)) (opposition,26.82')\n(Moon,59.772,(r)) (Moon,329.566,(cp)) (square,12.33')", '10', "(H3,223.282,(r)) (Mercury,358.175,(dp)) (135-sesquisquare,6.37')", "(H1,150.455,(r)) (Uranus,30.293,(dp)) (trine,9.75')\n(H1,150.455,(r)) (Uranus,30.274,(dr)) (trine,10.86')\n(Mars,21.555,(r)) (Moon,66.716,(cp)) (45-semisquare,9.64')", "(H4,249.817,(r)) (Mars,339.833,(cp)) (square,0.94')\n(H4,249.817,(r)) (Saturn,159.706,(cp)) (square,6.64')\n(H4,249.817,(r)) (Mars,339.723,(cr)) (square,5.65')\n(H4,249.817,(r)) (Saturn,159.717,(cr)) (square,5.99')", "(H10,69.817,(r)) (Saturn,309.635,(dp)) (trine,10.92')\n(H10,69.817,(r)) (Saturn,159.686,(cp)) (square,7.83')\n(H10,69.817,(r)) (Saturn,159.738,(cr)) (square,4.76')", "(Moon,59.772,(r)) (Moon,29.705,(cp)) (30-semisextile,4.00')", 28]
['2000-03-11 09:53:44', '0', '1', "(H10,344.626,(r)) (Moon,314.774,(dp)) (30-semisextile,8.85')\n(Uranus,318.703,(r)) (Moon,168.934,(cr)) (150-quincunx,13.82')\n(H1,66.583,(r)) (Venus,306.498,(cp)) (trine,5.10')", "(H1,66.583,(r)) (Mercury,6.424,(dp)) (sextile,9.50')\n(H9,310.408,(r)) (Jupiter,10.599,(dp)) (sextile,11.47')\n(H10,344.626,(r)) (Moon,29.787,(cr)) (45-semisquare,9.65')", "(H1,66.583,(r)) (Mercury,6.638,(dr)) (sextile,3.34')", '5', "(H3,130.408,(r)) (Jupiter,100.493,(dp)) (30-semisextile,5.12')\n(H3,130.408,(r)) (Jupiter,100.492,(dr)) (30-semisextile,5.05')\n(Jupiter,34.730,(r)) (Moon,4.653,(cr)) (30-semisextile,4.61')", "(Mars,21.386,(r)) (Moon,246.252,(dp)) (135-sesquisquare,7.99')\n(H1,66.583,(r)) (Moon,246.252,(dp)) (opposition,19.83')", '8', "(Jupiter,34.730,(r)) (Moon,154.530,(dr)) (trine,12.01')\n(H1,66.583,(r)) (Jupiter,201.390,(dp)) (135-sesquisquare,11.57')\n(H1,66.583,(r)) (Jupiter,201.489,(dr)) (135-sesquisquare,5.63')\n(Moon,56.576,(r)) (Moon,326.814,(cp)) (square,14.28')\n(H1,66.583,(r)) (Venus,21.670,(cp)) (45-semisquare,5.25')\n(H3,130.408,(r)) (Jupiter,250.554,(cp)) (trine,8.78')\n(H3,130.408,(r)) (Jupiter,250.504,(cr)) (trine,5.75')\n(H10,344.626,(r)) (Moon,314.476,(cr)) (30-semisextile,9.03')", '10', "(H7,246.583,(r)) (Mercury,336.564,(cr)) (square,1.10')", "(Mercury,333.406,(r)) (Moon,63.478,(cp)) (square,4.33')\n(H9,310.408,(r)) (Mars,355.500,(cr)) (45-semisquare,5.53')", "(Mean_Node,121.338,(r)) (Moon,331.456,(dr)) (150-quincunx,7.09')\n(Mean_Node,121.338,(r)) (Moon,151.244,(cp)) (30-semisextile,5.68')", "(Mars,21.386,(r)) (Moon,336.636,(dp)) (45-semisquare,15.00')", "(Moon,56.576,(r)) (Moon,101.288,(dp)) (45-semisquare,17.23')\n(H1,66.583,(r)) (Moon,96.443,(dr)) (30-semisextile,8.41')\n(Moon,56.576,(r)) (Moon,26.762,(cp)) (30-semisextile,11.20')\n(H1,66.583,(r)) (Moon,21.441,(cr)) (45-semisquare,8.48')", 30]
['2000-03-11 10:54:31', "(H4,181.181,(r)) (Pluto,271.025,(dp)) (square,9.32')\n(H4,181.181,(r)) (Pluto,271.014,(dr)) (square,10.00')", '1', "(Mercury,333.390,(r)) (Moon,303.185,(dr)) (30-semisextile,12.34')\n(H1,79.896,(r)) (Mercury,349.949,(dp)) (square,3.19')\n(Jupiter,34.739,(r)) (Moon,169.463,(cr)) (135-sesquisquare,16.55')\n(H10,1.181,(r)) (Jupiter,91.208,(cp)) (square,1.61')\n(H10,1.181,(r)) (Jupiter,91.157,(cr)) (square,1.40')", '3', '4', '5', '6', "(Mean_Node,121.336,(r)) (Moon,241.470,(dr)) (trine,8.05')\n(H4,181.181,(r)) (Moon,241.470,(dr)) (sextile,17.37')\n(H8,291.846,(r)) (Moon,246.792,(dp)) (45-semisquare,3.23')", "(H8,291.846,(r)) (Mean_Node,171.861,(dp)) (trine,0.92')\n(H8,291.846,(r)) (Mean_Node,171.884,(dr)) (trine,2.26')\n(H10,1.181,(r)) (Saturn,226.167,(cp)) (135-sesquisquare,0.85')\n(H10,1.181,(r)) (Neptune,271.288,(cp)) (square,6.45')\n(H10,1.181,(r)) (Saturn,226.178,(cr)) (135-sesquisquare,0.18')\n(H10,1.181,(r)) (Neptune,271.283,(cr)) (square,6.14')", "(Uranus,318.706,(r)) (Moon,168.517,(dp)) (150-quincunx,11.28')\n(H3,146.765,(r)) (Mercury,356.951,(dp)) (150-quincunx,11.18')\n(H3,146.765,(r)) (Venus,11.828,(dp)) (135-sesquisquare,3.78')\n(Moon,57.167,(r)) (Moon,327.323,(cp)) (square,9.33')\n(Venus,327.493,(r)) (Moon,327.323,(cp)) (conjunction,10.24')", "(Uranus,318.706,(r)) (Moon,168.769,(dp)) (150-quincunx,3.81')", "(H3,146.765,(r)) (Venus,11.680,(dp)) (135-sesquisquare,5.08')\n(H7,259.896,(r)) (Venus,19.936,(cr)) (trine,2.42')", "(H9,326.765,(r)) (Mercury,356.825,(dr)) (30-semisextile,3.61')", '13', '14', "(H9,326.765,(r)) (Moon,101.790,(dp)) (135-sesquisquare,1.53')\n(Moon,57.167,(r)) (Moon,27.308,(cp)) (30-semisextile,8.48')\n(H9,326.765,(r)) (Jupiter,86.721,(cp)) (trine,2.60')\n(H9,326.765,(r)) (Jupiter,86.696,(cr)) (trine,4.14')\n(H10,1.181,(r)) (Uranus,226.222,(cp)) (135-sesquisquare,2.48')\n(H10,1.181,(r)) (Uranus,226.229,(cr)) (135-sesquisquare,2.91')", 31]
['2000-03-11 11:21:04', "(Neptune,305.688,(r)) (Moon,65.546,(cr)) (trine,8.50')", "(H3,154.204,(r)) (Jupiter,124.087,(cp)) (30-semisextile,7.03')\n(H3,154.204,(r)) (Jupiter,124.089,(cr)) (30-semisextile,6.88')", "(Mercury,333.384,(r)) (Moon,303.402,(dr)) (30-semisextile,1.11')\n(Jupiter,34.742,(r)) (Moon,169.694,(cr)) (135-sesquisquare,2.92')", "(H1,85.842,(r)) (Moon,85.846,(dp)) (conjunction,0.24')", '4', '5', '6', '7', "(Mean_Node,121.335,(r)) (Moon,91.074,(cp)) (30-semisextile,15.69')", "(Uranus,318.706,(r)) (Moon,168.756,(dp)) (150-quincunx,2.94')\n(Moon,57.425,(r)) (Moon,327.545,(cp)) (square,7.18')\n(Venus,327.516,(r)) (Moon,327.545,(cp)) (conjunction,1.73')", '10', '11', "(H1,85.842,(r)) (Mars,355.852,(cp)) (square,0.59')", '13', "(H9,334.204,(r)) (Mars,64.307,(dr)) (square,6.17')", "(Moon,57.425,(r)) (Moon,27.547,(cp)) (30-semisextile,7.29')", 13]
['2000-03-11 08:29:52', "(H7,228.459,(r)) (Neptune,288.529,(cp)) (sextile,4.22')\n(H7,228.459,(r)) (Neptune,288.508,(cr)) (sextile,2.97')", "(H3,109.416,(r)) (Mercury,334.603,(dr)) (135-sesquisquare,11.18')", "(H1,48.459,(r)) (Moon,168.203,(cr)) (trine,15.32')", '3', '4', '5', "(Jupiter,34.718,(r)) (Moon,4.784,(cp)) (30-semisextile,3.94')\n(H3,109.416,(r)) (Jupiter,334.563,(cp)) (135-sesquisquare,8.78')\n(H3,109.416,(r)) (Jupiter,334.547,(cr)) (135-sesquisquare,7.81')", "(Neptune,305.684,(r)) (Moon,245.509,(dp)) (sextile,10.53')\n(H1,48.459,(r)) (Neptune,273.452,(cp)) (135-sesquisquare,0.42')\n(H1,48.459,(r)) (Neptune,273.446,(cr)) (135-sesquisquare,0.76')", "(Mars,21.342,(r)) (Moon,21.384,(dr)) (conjunction,2.49')\n(Pluto,252.897,(r)) (Moon,27.682,(dp)) (135-sesquisquare,12.88')", "(Mercury,333.427,(r)) (Moon,153.759,(dr)) (opposition,19.88')\n(H10,322.463,(r)) (Uranus,22.640,(dp)) (sextile,10.63')\n(H10,322.463,(r)) (Uranus,22.588,(dr)) (sextile,7.50')", "(H10,322.463,(r)) (Uranus,22.641,(dp)) (sextile,10.69')\n(H10,322.463,(r)) (Uranus,22.587,(dr)) (sextile,7.44')\n(Saturn,43.326,(r)) (Moon,313.548,(cr)) (square,13.35')", '11', "(H1,48.459,(r)) (Saturn,288.656,(dp)) (trine,11.84')\n(H1,48.459,(r)) (Saturn,288.627,(dr)) (trine,10.12')\n(H10,322.463,(r)) (Saturn,187.623,(cp)) (135-sesquisquare,9.58')\n(H10,322.463,(r)) (Saturn,187.651,(cr)) (135-sesquisquare,11.29')", "(H7,228.459,(r)) (Pluto,198.577,(cp)) (30-semisextile,7.12')\n(H7,228.459,(r)) (Pluto,198.581,(cr)) (30-semisextile,7.32')", "(Neptune,305.684,(r)) (Moon,335.894,(dp)) (30-semisextile,12.59')\n(H9,289.416,(r)) (Mars,64.237,(dr)) (135-sesquisquare,10.79')\n(Mercury,333.427,(r)) (Moon,153.601,(cp)) (opposition,10.42')\n(H1,48.459,(r)) (Pluto,198.571,(cp)) (150-quincunx,6.75')\n(H1,48.459,(r)) (Pluto,198.587,(cr)) (150-quincunx,7.70')", "(Moon,55.760,(r)) (Moon,100.597,(dp)) (45-semisquare,9.80')\n(Moon,55.760,(r)) (Moon,26.008,(cp)) (30-semisextile,14.86')", 31]
['2000-03-11 10:58:47', "(H4,182.346,(r)) (Mars,92.224,(dr)) (square,7.36')\n(H4,182.346,(r)) (Mars,317.450,(cp)) (135-sesquisquare,6.23')", '1', "(Mercury,333.389,(r)) (Moon,303.220,(dr)) (30-semisextile,10.18')\n(Jupiter,34.739,(r)) (Moon,169.500,(cr)) (135-sesquisquare,14.36')\n(H1,80.845,(r)) (Venus,305.701,(cr)) (135-sesquisquare,8.60')\n(H10,2.346,(r)) (Moon,182.225,(cp)) (opposition,7.29')", '3', '4', "(H1,80.845,(r)) (Saturn,260.882,(cp)) (opposition,2.26')\n(H1,80.845,(r)) (Saturn,260.835,(cr)) (opposition,0.60')", '6', "(Mean_Node,121.336,(r)) (Moon,241.508,(dr)) (trine,10.32')\n(H8,292.917,(r)) (Neptune,337.804,(dp)) (45-semisquare,6.75')\n(H8,292.917,(r)) (Neptune,337.789,(dr)) (45-semisquare,7.68')", '8', "(Uranus,318.706,(r)) (Moon,168.556,(dp)) (150-quincunx,8.99')\n(Moon,57.208,(r)) (Moon,327.358,(cp)) (square,8.99')\n(Venus,327.497,(r)) (Moon,327.358,(cp)) (conjunction,8.32')", "(Uranus,318.706,(r)) (Moon,168.807,(dp)) (150-quincunx,6.10')", "(H3,147.949,(r)) (Mercury,357.816,(dp)) (150-quincunx,8.03')\n(H4,182.346,(r)) (Moon,332.500,(cp)) (150-quincunx,9.20')", "(H10,2.346,(r)) (Mars,47.532,(dp)) (45-semisquare,11.16')\n(H10,2.346,(r)) (Mars,47.272,(dr)) (45-semisquare,4.48')", "(H7,260.845,(r)) (Neptune,350.667,(dp)) (square,10.64')\n(H7,260.845,(r)) (Neptune,350.662,(dr)) (square,10.96')", "(H1,80.845,(r)) (Neptune,350.677,(dp)) (square,10.04')\n(H1,80.845,(r)) (Neptune,350.652,(dr)) (square,11.55')\n(H1,80.845,(r)) (Uranus,230.888,(cp)) (150-quincunx,2.60')\n(H1,80.845,(r)) (Uranus,230.897,(cr)) (150-quincunx,3.15')", "(Moon,57.208,(r)) (Moon,27.347,(cp)) (30-semisextile,8.29')", 26]
['2000-03-11 06:47:35', "(Mean_Node,121.345,(r)) (Moon,76.192,(cp)) (45-semisquare,9.18')", '1', "(H1,26.070,(r)) (Uranus,356.232,(dr)) (30-semisextile,9.70')", '3', '4', '5', '6', "(H4,117.129,(r)) (Mars,27.093,(cr)) (square,2.15')", "(Saturn,43.319,(r)) (Moon,88.523,(cp)) (45-semisquare,12.22')\n(H8,235.042,(r)) (Mars,234.903,(cp)) (conjunction,8.32')", "(H3,85.523,(r)) (Moon,325.257,(cp)) (trine,15.95')", "(H10,297.129,(r)) (Saturn,267.278,(dp)) (30-semisextile,8.95')\n(H10,297.129,(r)) (Saturn,267.234,(dr)) (30-semisextile,6.28')\n(Pluto,252.897,(r)) (Moon,312.700,(cr)) (sextile,11.82')", "(Venus,327.281,(r)) (Moon,147.195,(dr)) (opposition,5.17')\n(H4,117.129,(r)) (Moon,147.195,(dr)) (30-semisextile,3.96')", "(H10,297.129,(r)) (Mercury,356.962,(dr)) (sextile,10.00')\n(H9,265.523,(r)) (Mars,355.704,(cp)) (square,10.84')\n(H9,265.523,(r)) (Mars,355.399,(cr)) (square,7.47')", "(Mean_Node,121.345,(r)) (Moon,331.609,(dp)) (150-quincunx,15.82')", '14', "(Moon,54.766,(r)) (Moon,99.754,(dp)) (45-semisquare,0.72')\n(Jupiter,34.703,(r)) (Moon,94.905,(dr)) (sextile,12.11')", 17]
['2000-03-11 05:46:00', '0', '1', "(H1,12.327,(r)) (Jupiter,342.351,(dr)) (30-semisextile,1.41')\n(H10,282.643,(r)) (Moon,312.753,(dp)) (30-semisextile,6.60')\n(H10,282.643,(r)) (Jupiter,342.598,(dp)) (sextile,2.72')", '3', "(H1,12.327,(r)) (Moon,222.558,(dp)) (150-quincunx,13.83')\n(H10,282.643,(r)) (Moon,222.558,(dp)) (sextile,5.12')", "(Saturn,43.315,(r)) (Moon,358.210,(dp)) (45-semisquare,6.31')\n(H3,71.453,(r)) (Pluto,281.331,(dp)) (150-quincunx,7.31')\n(H3,71.453,(r)) (Pluto,281.306,(dr)) (150-quincunx,8.80')\n(H10,282.643,(r)) (Mars,42.714,(cr)) (trine,4.22')", "(Mercury,333.471,(r)) (Moon,3.350,(cp)) (30-semisextile,7.25')", "(H8,221.075,(r)) (Mean_Node,191.216,(dp)) (30-semisextile,8.45')\n(H8,221.075,(r)) (Mean_Node,191.238,(dr)) (30-semisextile,9.78')", '8', "(H1,12.327,(r)) (Venus,12.207,(dr)) (conjunction,7.21')\n(H1,12.327,(r)) (Moon,312.421,(cr)) (sextile,5.60')\n(H10,282.643,(r)) (Moon,312.421,(cr)) (30-semisextile,13.35')", '10', "(H7,192.327,(r)) (Venus,12.322,(dr)) (opposition,0.31')", '12', "(Mean_Node,121.347,(r)) (Moon,331.061,(dp)) (150-quincunx,17.19')", "(H9,251.453,(r)) (Pluto,296.287,(dp)) (45-semisquare,9.96')\n(H9,251.453,(r)) (Pluto,296.273,(dr)) (45-semisquare,10.82')", "(Moon,54.167,(r)) (Moon,99.246,(dp)) (45-semisquare,4.74')\n(Jupiter,34.695,(r)) (Moon,94.397,(dr)) (sextile,17.87')", 21]
['2000-03-11 15:10:47', "(Mars,21.549,(r)) (Moon,51.620,(dp)) (30-semisextile,4.27')\n(H7,326.810,(r)) (Mean_Node,326.626,(dr)) (conjunction,11.05')\n(Neptune,305.692,(r)) (Moon,80.972,(cp)) (135-sesquisquare,16.81')", "(Mercury,333.327,(r)) (Moon,303.391,(cr)) (30-semisextile,3.83')", "(Sun,351.354,(r)) (Moon,171.690,(cr)) (opposition,20.13')", "(H9,40.235,(r)) (Jupiter,10.185,(dr)) (30-semisextile,2.96')\n(Mercury,333.327,(r)) (Moon,33.055,(cr)) (sextile,16.36')", '4', "(Saturn,43.352,(r)) (Moon,343.141,(dr)) (sextile,12.65')\n(Pluto,252.898,(r)) (Moon,343.141,(dr)) (square,14.61')", '6', "(H4,247.144,(r)) (Venus,22.233,(cp)) (135-sesquisquare,5.34')\n(H4,247.144,(r)) (Venus,22.201,(cr)) (135-sesquisquare,3.38')", '8', "(H1,146.810,(r)) (Venus,11.768,(dp)) (135-sesquisquare,2.50')\n(H3,220.235,(r)) (Mercury,355.281,(dr)) (135-sesquisquare,2.80')\n(H10,67.144,(r)) (Moon,157.439,(dr)) (square,17.65')\n(Moon,59.662,(r)) (Moon,329.471,(cp)) (square,11.42')", '10', "(H7,326.810,(r)) (Venus,11.618,(dp)) (45-semisquare,11.54')\n(H3,220.235,(r)) (Mercury,340.218,(cp)) (trine,1.00')", "(H1,146.810,(r)) (Mercury,356.680,(dr)) (150-quincunx,7.83')\n(Mars,21.549,(r)) (Moon,66.604,(cp)) (45-semisquare,3.30')", '13', '14', "(Moon,59.662,(r)) (Moon,29.604,(cp)) (30-semisextile,3.45')\n(H1,146.810,(r)) (Jupiter,86.733,(cp)) (sextile,4.64')\n(H1,146.810,(r)) (Jupiter,86.707,(cr)) (sextile,6.20')", 22]
