['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 08:06:08', '0', "(Sun,351.060,(r)) (POF,351.157,(c)) (conjunction,5.83')", "(Jupiter,34.715,(r)) (H1,34.806,(c)) (conjunction,5.49')\n(Jupiter,34.715,(r)) (H3,94.638,(c)) (sextile,4.60')", "(Mercury,333.434,(r)) (H1,33.594,(c)) (sextile,9.64')\n(Mercury,333.434,(r)) (H9,273.361,(c)) (sextile,4.37')\n(H9,283.749,(r)) (Mercury,343.626,(c)) (sextile,7.41')\n(H10,316.412,(r)) (POF,316.503,(c)) (conjunction,5.46')", '4', '5', "(Jupiter,31.980,(c)) (H7,211.900,(c)) (opposition,4.85')", "(H1,43.308,(r)) (Moon,223.156,(c)) (opposition,9.12')", "(Mean_Node,121.342,(r)) (H10,301.494,(c)) (opposition,9.09')", "(POF,107.778,(r)) (Moon,287.538,(p)) (opposition,14.37')", '10', "(Mercury,333.434,(r)) (H4,153.313,(p)) (opposition,7.23')\n(Mercury,341.101,(p)) (POF,341.201,(p)) (conjunction,6.05')", '12', '13', '14', '15', 13]
['2000-03-11 14:42:48', '0', "(H4,240.468,(r)) (Sun,0.316,(p)) (trine,9.12')", "(H3,212.560,(r)) (Jupiter,32.691,(c)) (opposition,7.86')", "(Moon,224.365,(p)) (H9,44.440,(p)) (opposition,4.53')\n(H1,138.080,(r)) (Uranus,318.075,(c)) (opposition,0.33')", "(H1,138.080,(r)) (Uranus,318.032,(c)) (opposition,2.89')", "(Mars,31.695,(p)) (H12,121.856,(p)) (square,9.68')", '6', "(Moon,226.571,(c)) (H4,226.597,(c)) (conjunction,1.57')", '8', "(Jupiter,38.531,(p)) (H1,158.502,(p)) (trine,1.73')\n(Moon,59.389,(r)) (H1,119.315,(c)) (sextile,4.43')", '10', '11', '12', "(Pluto,252.898,(r)) (H7,342.857,(p)) (square,2.42')\n(Pluto,252.820,(p)) (H7,342.857,(p)) (square,2.26')", '14', '15', 11]
['2000-03-11 06:18:00', "(Mars,27.564,(p)) (H4,117.460,(p)) (square,6.26')", '1', '2', '3', "(H10,290.115,(r)) (Moon,229.607,(p)) (sextile,30.46')", '5', '6', '7', '8', "(Mercury,333.462,(r)) (H1,33.609,(p)) (sextile,8.78')\n(Mercury,333.462,(r)) (H3,93.376,(p)) (trine,5.18')\n(H1,19.488,(r)) (Uranus,319.524,(p)) (sextile,2.16')", '10', '11', '12', '13', '14', '15', 5]
['2000-03-11 09:54:47', '0', '1', '2', '3', "(Moon,56.586,(r)) (H1,56.587,(c)) (conjunction,0.04')\n(Jupiter,32.231,(c)) (H10,332.264,(c)) (sextile,1.97')", '5', '6', '7', "(H8,277.368,(r)) (Sun,7.244,(p)) (square,7.45')", "(Venus,327.442,(r)) (H10,327.544,(c)) (conjunction,6.13')", '10', '11', '12', "(Saturn,43.331,(r)) (POF,43.436,(p)) (conjunction,6.29')", "(H10,344.915,(r)) (Mercury,344.863,(p)) (conjunction,3.10')\n(Saturn,41.593,(c)) (POF,221.484,(c)) (opposition,6.57')", '15', 7]
['2000-03-11 06:56:15', '0', "(Jupiter,36.599,(p)) (POF,216.668,(p)) (opposition,4.11')", "(Uranus,318.697,(r)) (H3,78.611,(c)) (trine,5.18')", "(Uranus,318.057,(c)) (H1,18.108,(c)) (sextile,3.08')", '4', '5', '6', '7', "(Saturn,43.320,(r)) (H8,223.335,(c)) (opposition,0.95')", "(Moon,193.002,(c)) (H1,13.434,(c)) (opposition,25.94')\n(Moon,193.002,(c)) (H3,72.582,(c)) (trine,25.22')", '10', '11', "(Saturn,43.320,(r)) (H1,43.307,(p)) (conjunction,0.74')", '13', '14', "(Mercury,345.740,(p)) (H1,45.684,(p)) (sextile,3.38')", 8]
['2000-03-11 11:13:36', '0', '1', "(H1,84.157,(r)) (Moon,203.653,(p)) (trine,30.23')", '3', "(Jupiter,34.741,(r)) (H1,94.829,(p)) (sextile,5.29')", "(Pluto,252.897,(r)) (H1,72.846,(c)) (opposition,3.08')\n(Pluto,252.812,(c)) (H1,72.846,(c)) (opposition,2.06')", "(H3,152.093,(r)) (Jupiter,32.004,(c)) (trine,5.34')", "(Mars,21.427,(r)) (H4,201.367,(p)) (opposition,3.57')", '8', '9', '10', "(Moon,189.669,(c)) (H7,249.388,(c)) (sextile,16.83')", '12', '13', '14', "(Moon,129.795,(c)) (H9,309.524,(c)) (opposition,16.29')", 8]
['2000-03-11 14:40:24', '0', '1', "(POF,205.384,(r)) (Moon,205.520,(p)) (conjunction,8.17')", '3', '4', '5', "(Mercury,333.335,(r)) (H7,333.516,(p)) (conjunction,10.88')\n(H3,211.893,(r)) (Mars,31.898,(p)) (opposition,0.36')\n(Jupiter,37.759,(p)) (POF,37.713,(p)) (conjunction,2.78')", "(Pluto,252.898,(r)) (H4,253.014,(p)) (conjunction,6.98')\n(Pluto,252.866,(p)) (H4,253.014,(p)) (conjunction,8.90')", '8', "(H1,137.351,(r)) (Moon,197.264,(c)) (sextile,5.24')", '10', "(Pluto,252.898,(r)) (H3,192.783,(c)) (sextile,6.91')\n(Pluto,252.766,(c)) (H3,192.783,(c)) (sextile,1.00')", '12', '13', '14', '15', 9]
['2000-03-11 14:55:20', "(Saturn,42.585,(c)) (H7,312.446,(c)) (square,8.32')", '1', '2', "(H9,36.021,(r)) (Mercury,336.155,(p)) (sextile,8.04')\n(Mercury,336.155,(p)) (H1,155.992,(p)) (opposition,9.76')", '4', '5', "(Mars,21.541,(r)) (H3,201.383,(c)) (opposition,9.50')", "(Venus,346.486,(p)) (H4,256.493,(p)) (square,0.44')\n(Neptune,305.215,(c)) (H1,125.190,(c)) (opposition,1.50')", "(Pluto,252.898,(r)) (H8,342.742,(c)) (square,9.37')\n(Pluto,252.787,(c)) (H8,342.742,(c)) (square,2.71')", "(Moon,197.400,(c)) (H3,197.592,(c)) (conjunction,11.50')\n(Uranus,317.767,(c)) (H3,197.592,(c)) (trine,10.49')", "(Pluto,252.898,(r)) (H1,162.748,(p)) (square,8.98')\n(Pluto,252.850,(p)) (H1,162.748,(p)) (square,6.09')", "(Uranus,318.714,(r)) (H4,258.797,(p)) (sextile,4.98')\n(Mercury,347.068,(c)) (H4,227.138,(c)) (trine,4.24')\n(Mean_Node,122.278,(c)) (H7,302.297,(c)) (opposition,1.18')", '12', '13', '14', "(Moon,132.040,(c)) (H9,12.381,(c)) (trine,20.45')", 16]
['2000-03-11 08:33:28', "(Saturn,42.563,(c)) (H7,222.432,(c)) (opposition,7.82')", "(Sun,342.047,(c)) (H7,221.999,(c)) (trine,2.90')", "(Mercury,333.426,(r)) (H10,333.408,(p)) (conjunction,1.12')", "(Jupiter,34.719,(r)) (H10,334.825,(p)) (sextile,6.39')", "(H9,290.285,(r)) (Moon,230.772,(p)) (sextile,29.21')", '5', '6', '7', "(Moon,272.359,(p)) (H8,272.161,(p)) (conjunction,11.89')", "(Jupiter,34.719,(r)) (H3,94.855,(c)) (sextile,8.16')", '10', '11', '12', '13', '14', "(Jupiter,30.540,(c)) (H9,270.706,(c)) (trine,9.97')", 8]
['2000-03-11 11:14:56', '0', '1', "(Mercury,333.385,(r)) (H1,93.236,(p)) (trine,8.97')", "(Uranus,318.706,(r)) (H10,18.588,(p)) (sextile,7.08')\n(H9,332.469,(r)) (Jupiter,32.385,(c)) (sextile,5.05')", "(Uranus,319.323,(p)) (H10,19.339,(p)) (sextile,0.93')\n(Moon,254.408,(c)) (H1,73.961,(c)) (opposition,26.85')", '5', "(Uranus,317.953,(c)) (H3,138.103,(c)) (opposition,9.00')", '7', '8', '9', '10', "(Sun,351.190,(r)) (H3,171.294,(p)) (opposition,6.23')\n(Moon,189.681,(c)) (H7,249.678,(c)) (sextile,0.17')", "(Mercury,347.173,(c)) (H10,347.194,(c)) (conjunction,1.28')", '13', '14', "(Moon,129.809,(c)) (H9,309.871,(c)) (opposition,3.71')", 10]
['2000-03-11 08:26:39', '0', "(Mercury,340.611,(c)) (H3,100.727,(c)) (trine,6.95')\n(Mercury,340.611,(c)) (H7,220.517,(c)) (trine,5.63')", "(H10,321.641,(r)) (Moon,202.142,(p)) (trine,30.05')\n(Moon,279.533,(c)) (H1,39.301,(c)) (trine,13.93')\n(Moon,279.533,(c)) (H3,99.420,(c)) (opposition,6.80')", "(H10,321.641,(r)) (Moon,262.130,(c)) (sextile,29.32')", '4', '5', "(Mean_Node,121.342,(r)) (H3,121.204,(p)) (conjunction,8.27')", '7', '8', "(H1,47.765,(r)) (Moon,287.707,(p)) (trine,3.51')\n(Mercury,340.683,(p)) (POF,340.774,(p)) (conjunction,5.47')\n(Jupiter,38.473,(p)) (H10,338.359,(p)) (sextile,6.83')\n(Mercury,333.428,(r)) (H1,33.518,(c)) (sextile,5.37')\n(Mercury,333.428,(r)) (H3,93.280,(c)) (trine,8.88')\n(Sun,333.507,(c)) (H1,33.518,(c)) (sextile,0.67')", "(H1,47.765,(r)) (Uranus,317.750,(c)) (square,0.90')", "(POF,112.420,(r)) (Moon,292.810,(p)) (opposition,23.35')\n(Sun,333.074,(c)) (H3,92.902,(c)) (trine,10.30')", '12', '13', "(Mars,21.341,(r)) (POF,201.417,(c)) (opposition,4.58')", '15', 17]
['2000-03-11 07:42:23', "(Mean_Node,121.343,(r)) (H7,211.250,(c)) (square,5.60')", "(Uranus,318.699,(r)) (H4,138.742,(p)) (opposition,2.58')", '2', '3', "(Venus,327.328,(r)) (H9,267.233,(c)) (sextile,5.69')\n(H9,278.171,(r)) (Sun,338.262,(c)) (sextile,5.47')", '5', '6', "(Moon,260.068,(p)) (H8,259.696,(p)) (conjunction,22.31')", '8', '9', '10', "(Moon,292.445,(p)) (H7,232.319,(p)) (sextile,7.54')", '12', "(Mars,21.318,(r)) (H4,111.404,(c)) (square,5.15')", "(Mars,21.318,(r)) (H10,291.168,(c)) (square,8.99')", '15', 8]
['2000-03-11 09:14:39', '0', "(H4,154.165,(r)) (Mercury,334.213,(p)) (opposition,2.84')\n(Sun,351.107,(r)) (H7,230.937,(c)) (trine,10.22')", '2', "(Moon,262.525,(c)) (H10,322.556,(c)) (sextile,1.90')", '4', '5', '6', '7', '8', "(H3,120.420,(r)) (Mean_Node,120.412,(p)) (conjunction,0.48')", "(Uranus,318.702,(r)) (H12,48.623,(p)) (square,4.74')", "(H3,120.420,(r)) (Mean_Node,120.389,(p)) (conjunction,1.85')", "(Uranus,318.702,(r)) (H9,318.566,(p)) (conjunction,8.15')", '13', "(Mercury,344.831,(p)) (H1,74.985,(p)) (square,9.24')", '15', 8]
['2000-03-11 08:56:39', '0', "(Mean_Node,121.340,(r)) (H7,241.359,(p)) (trine,1.12')", '2', "(Moon,221.347,(p)) (H10,341.021,(p)) (trine,19.56')\n(Uranus,318.062,(c)) (H10,317.956,(c)) (conjunction,6.34')", '4', "(Pluto,252.897,(r)) (H10,342.749,(p)) (square,8.92')\n(Pluto,252.876,(p)) (H10,342.749,(p)) (square,7.63')\n(Saturn,43.327,(r)) (H1,43.188,(c)) (conjunction,8.39')", '6', "(Saturn,42.025,(c)) (H1,41.993,(c)) (conjunction,1.92')", '8', '9', '10', '11', '12', '13', '14', "(Moon,128.408,(c)) (H10,308.239,(c)) (opposition,10.11')", 8]
['2000-03-11 11:27:51', '0', "(Uranus,319.151,(p)) (H4,199.170,(p)) (trine,1.13')\n(Mean_Node,121.335,(r)) (H4,181.179,(c)) (sextile,9.36')", "(Uranus,318.707,(r)) (H1,78.658,(c)) (trine,2.90')", "(H9,336.136,(r)) (Mercury,336.053,(p)) (conjunction,5.00')\n(Moon,263.620,(c)) (H9,323.706,(c)) (sextile,5.11')", "(Moon,57.491,(r)) (H10,357.361,(c)) (sextile,7.85')", '5', "(Mars,21.434,(r)) (H3,141.601,(c)) (trine,10.04')", '7', '8', "(Venus,327.522,(r)) (H10,27.385,(p)) (sextile,8.23')\n(POF,153.677,(r)) (Sun,333.634,(c)) (opposition,2.62')", "(Pluto,252.897,(r)) (H1,72.839,(c)) (opposition,3.51')\n(Pluto,252.769,(c)) (H1,72.839,(c)) (opposition,4.18')", "(H4,190.271,(r)) (Moon,189.801,(c)) (conjunction,28.19')\n(Uranus,317.734,(c)) (H3,137.600,(c)) (opposition,8.09')", '12', '13', '14', "(H10,10.271,(r)) (Moon,129.940,(c)) (trine,19.87')", 14]
['2000-03-11 09:37:12', '0', "(Moon,297.920,(c)) (H3,117.723,(c)) (opposition,11.84')", "(Moon,56.415,(r)) (H3,116.344,(c)) (sextile,4.23')\n(H10,340.175,(r)) (Moon,280.115,(c)) (sextile,3.57')", '3', '4', '5', '6', '7', "(H8,273.253,(r)) (Moon,272.880,(p)) (conjunction,22.38')", '9', "(Uranus,318.703,(r)) (H1,48.880,(c)) (square,10.61')", '11', "(H9,306.133,(r)) (Neptune,306.164,(p)) (conjunction,1.87')\n(Uranus,317.659,(c)) (H1,47.507,(c)) (square,9.12')", '13', '14', "(POF,128.297,(r)) (Moon,128.819,(c)) (conjunction,31.31')", 8]
['2000-03-11 08:01:36', "(Saturn,44.169,(p)) (POF,224.309,(p)) (opposition,8.39')\n(Neptune,305.426,(c)) (H7,215.470,(c)) (square,2.68')", "(Jupiter,34.714,(r)) (H3,94.879,(c)) (sextile,9.89')", "(Mercury,333.435,(r)) (H3,93.588,(c)) (trine,9.22')\n(H1,42.322,(r)) (Mercury,342.182,(c)) (sextile,8.41')", "(H1,42.322,(r)) (Venus,342.152,(p)) (sextile,10.17')\n(Jupiter,32.360,(c)) (H9,272.313,(c)) (trine,2.79')", "(Venus,327.345,(r)) (H10,327.178,(p)) (conjunction,10.01')", '5', '6', "(Mean_Node,121.342,(r)) (H4,121.315,(c)) (conjunction,1.64')", '8', "(Venus,327.345,(r)) (H3,87.510,(c)) (trine,9.93')", "(H10,315.269,(r)) (Saturn,45.146,(p)) (square,7.37')", "(Mean_Node,122.293,(c)) (POF,242.453,(c)) (trine,9.62')", "(Mercury,333.435,(r)) (H10,333.316,(p)) (conjunction,7.12')\n(H10,315.269,(r)) (Saturn,45.333,(p)) (square,3.86')", '13', '14', '15', 14]
['2000-03-11 15:08:31', '0', "(Jupiter,36.672,(p)) (H7,336.800,(p)) (sextile,7.65')", "(H1,146.089,(r)) (Moon,205.773,(p)) (sextile,18.91')", "(Sun,351.352,(r)) (H9,51.198,(p)) (sextile,9.29')", '4', '5', "(Uranus,318.715,(r)) (H4,258.567,(p)) (sextile,8.86')", "(Venus,308.919,(c)) (H1,128.950,(c)) (opposition,1.82')", "(H8,6.039,(r)) (Moon,275.591,(p)) (square,26.88')", '9', "(POF,214.375,(r)) (Mars,34.473,(p)) (opposition,5.86')", '11', '12', '13', '14', "(H9,39.621,(r)) (Jupiter,39.590,(p)) (conjunction,1.89')\n(Mercury,346.367,(c)) (H10,46.360,(c)) (sextile,0.46')", 9]
['2000-03-11 09:44:23', '0', "(Sun,351.128,(r)) (H4,171.024,(p)) (opposition,6.24')\n(H4,162.109,(r)) (Sun,342.097,(c)) (opposition,0.74')", "(H10,342.109,(r)) (Mercury,342.109,(c)) (conjunction,0.05')", "(H10,342.109,(r)) (Moon,221.765,(p)) (trine,20.69')\n(H10,342.109,(r)) (Venus,342.240,(p)) (conjunction,7.85')", "(POF,329.654,(c)) (H10,329.528,(c)) (conjunction,7.53')", '5', "(Mars,21.381,(r)) (H3,141.542,(p)) (trine,9.67')", '7', "(Sun,351.128,(r)) (H8,261.104,(c)) (square,1.43')", '9', '10', "(Uranus,318.703,(r)) (H7,258.826,(p)) (sextile,7.37')\n(Sun,351.128,(r)) (H3,111.249,(c)) (trine,7.26')", '12', '13', '14', '15', 10]
['2000-03-11 10:38:23', '0', '1', '2', '3', '4', "(Moon,244.084,(p)) (H12,64.345,(p)) (opposition,15.67')\n(Pluto,252.897,(r)) (H10,342.896,(c)) (square,0.10')\n(Pluto,252.811,(c)) (H10,342.896,(c)) (square,5.06')", '6', "(H1,76.329,(r)) (Venus,346.266,(p)) (square,3.75')", '8', '9', '10', '11', '12', '13', '14', "(Jupiter,34.736,(r)) (H1,94.623,(p)) (sextile,6.80')\n(Uranus,318.705,(r)) (H10,18.744,(p)) (sextile,2.36')", 6]
['2000-03-11 10:08:47', "(Pluto,252.897,(r)) (POF,253.010,(p)) (conjunction,6.76')\n(Pluto,252.896,(p)) (POF,253.010,(p)) (conjunction,6.81')", "(Uranus,318.704,(r)) (POF,18.699,(c)) (sextile,0.30')", "(H3,134.368,(r)) (Venus,314.462,(c)) (opposition,5.66')", "(Uranus,319.286,(p)) (H1,79.441,(p)) (trine,9.27')", "(H9,314.368,(r)) (Moon,253.862,(c)) (sextile,30.36')\n(Mean_Node,122.013,(c)) (H9,302.133,(c)) (opposition,7.18')", '5', "(Jupiter,34.732,(r)) (H4,154.695,(c)) (trine,2.22')", "(Venus,327.454,(r)) (H1,57.613,(c)) (square,9.52')", '8', "(H10,348.708,(r)) (Moon,288.545,(p)) (sextile,9.78')\n(H3,134.368,(r)) (Moon,194.775,(c)) (sextile,24.43')\n(Jupiter,31.366,(c)) (H10,331.213,(c)) (sextile,9.20')", '10', '11', "(Mercury,333.402,(r)) (H9,333.521,(p)) (conjunction,7.14')", '13', '14', '15', 13]
['2000-03-11 13:41:12', '0', "(H7,300.317,(r)) (Sun,0.273,(p)) (sextile,2.64')", '2', "(Venus,327.636,(r)) (H9,27.543,(p)) (sextile,5.58')\n(Mean_Node,121.965,(c)) (H9,2.028,(c)) (trine,3.81')\n(POF,34.076,(c)) (H10,33.977,(c)) (conjunction,5.94')", "(Mercury,333.349,(r)) (H10,33.226,(c)) (sextile,7.37')\n(Mean_Node,121.330,(r)) (H9,1.179,(c)) (trine,9.05')", "(Saturn,44.755,(p)) (H1,134.613,(p)) (square,8.53')", "(Uranus,318.711,(r)) (POF,18.659,(p)) (sextile,3.12')\n(H4,225.329,(r)) (Mercury,345.173,(c)) (trine,9.39')\n(Jupiter,32.023,(c)) (H4,211.972,(c)) (opposition,3.10')", "(Moon,58.789,(r)) (H4,238.968,(p)) (opposition,10.72')\n(Mars,32.729,(p)) (POF,32.807,(p)) (conjunction,4.71')", '8', "(Uranus,318.711,(r)) (H1,138.734,(p)) (opposition,1.33')", "(Uranus,318.711,(r)) (H1,138.755,(p)) (opposition,2.60')", "(Mean_Node,121.330,(r)) (H4,241.358,(p)) (trine,1.67')", "(H10,45.329,(r)) (Saturn,45.360,(p)) (conjunction,1.85')", '13', '14', "(H1,120.317,(r)) (Venus,300.209,(c)) (opposition,6.52')", 17]
['2000-03-11 13:15:19', '0', '1', "(Uranus,318.711,(r)) (H3,198.635,(p)) (trine,4.51')", "(Venus,327.614,(r)) (POF,27.449,(c)) (sextile,9.93')", "(H1,113.416,(r)) (Moon,233.188,(p)) (trine,13.73')", "(H3,187.477,(r)) (POF,7.522,(p)) (opposition,2.67')", '6', "(H4,218.763,(r)) (Venus,308.822,(c)) (square,3.51')", '8', '9', "(Mars,21.490,(r)) (H10,21.632,(c)) (conjunction,8.51')", "(Moon,295.190,(p)) (H4,235.098,(p)) (sextile,5.50')", "(Pluto,252.837,(p)) (POF,72.714,(p)) (opposition,7.40')", '13', '14', '15', 8]
['2000-03-11 14:21:04', '0', '1', "(Jupiter,36.987,(p)) (H3,217.134,(p)) (opposition,8.80')", "(Moon,59.177,(r)) (H1,119.081,(c)) (sextile,5.80')", '4', '5', '6', '7', '8', '9', '10', "(H4,235.203,(r)) (Moon,295.733,(p)) (sextile,31.82')\n(H7,311.588,(r)) (Moon,191.408,(c)) (trine,10.83')", "(Mercury,333.339,(r)) (H1,153.321,(p)) (opposition,1.11')", "(H7,311.588,(r)) (Saturn,41.623,(c)) (square,2.09')", "(H1,131.588,(r)) (Saturn,41.606,(c)) (square,1.04')\n(Neptune,305.003,(c)) (H10,35.121,(c)) (square,7.07')", "(H10,55.203,(r)) (Venus,355.095,(p)) (sextile,6.47')\n(Moon,348.838,(p)) (H9,48.501,(p)) (sextile,20.19')\n(H1,131.588,(r)) (Moon,131.694,(c)) (conjunction,6.33')\n(Mean_Node,122.505,(c)) (H9,2.338,(c)) (trine,10.03')", 12]
['2000-03-11 10:33:35', '0', '1', "(Moon,203.291,(p)) (H1,83.782,(p)) (trine,29.46')", "(Mercury,343.529,(c)) (H10,343.394,(c)) (conjunction,8.10')", '4', "(Mercury,333.396,(r)) (H12,63.273,(p)) (square,7.34')", '6', "(Mean_Node,120.531,(p)) (H8,300.657,(p)) (opposition,7.56')", '8', "(H1,75.273,(r)) (Moon,195.003,(c)) (trine,16.25')", '10', '11', '12', '13', "(Pluto,252.897,(r)) (H9,342.842,(p)) (square,3.31')\n(Pluto,252.819,(p)) (H9,342.842,(p)) (square,1.40')", "(Mercury,333.396,(r)) (H1,93.499,(p)) (trine,6.21')", 8]
['2000-03-11 15:22:07', '0', "(Mean_Node,121.804,(c)) (H4,241.909,(c)) (trine,6.31')", "(Uranus,318.715,(r)) (H10,78.757,(p)) (trine,2.49')\n(H3,223.282,(r)) (Moon,282.963,(c)) (sextile,19.12')\n(Jupiter,32.696,(c)) (H3,212.681,(c)) (opposition,0.89')\n(Uranus,318.157,(c)) (H1,138.212,(c)) (opposition,3.30')", "(Moon,224.707,(p)) (H1,165.014,(p)) (sextile,18.46')\n(H9,43.282,(r)) (Mercury,343.338,(c)) (sextile,3.40')", '4', '5', '6', '7', "(Saturn,41.970,(c)) (H1,131.802,(c)) (square,10.09')", "(Moon,59.772,(r)) (H3,239.774,(p)) (opposition,0.11')", '10', '11', '12', "(Neptune,305.014,(c)) (POF,304.920,(c)) (conjunction,5.65')", "(Mercury,333.324,(r)) (H9,63.226,(p)) (square,5.93')", "(H1,150.455,(r)) (Jupiter,30.588,(c)) (trine,7.96')", 12]
['2000-03-11 09:53:44', '0', "(Uranus,319.148,(p)) (H3,139.139,(p)) (opposition,0.54')\n(Mean_Node,121.816,(c)) (H3,121.858,(c)) (conjunction,2.52')", '2', "(Moon,56.576,(r)) (H10,356.505,(p)) (sextile,4.21')", '4', '5', '6', '7', "(Mars,21.386,(r)) (H8,291.400,(p)) (square,0.87')\n(H8,277.117,(r)) (Sun,7.243,(p)) (square,7.57')", "(Venus,327.441,(r)) (H3,147.583,(p)) (opposition,8.53')\n(Venus,327.441,(r)) (H10,327.266,(c)) (conjunction,10.50')", '10', '11', '12', "(Saturn,43.331,(r)) (POF,43.188,(p)) (conjunction,8.60')", '14', '15', 8]
['2000-03-11 10:54:31', "(Pluto,252.897,(r)) (H7,252.990,(c)) (conjunction,5.55')\n(Pluto,252.857,(c)) (H7,252.990,(c)) (conjunction,7.95')", '1', '2', '3', "(Moon,254.240,(c)) (H9,313.948,(c)) (sextile,17.51')", '5', "(Pluto,252.809,(c)) (H3,132.678,(c)) (trine,7.83')", "(Neptune,306.079,(p)) (H8,306.210,(p)) (conjunction,7.88')", '8', '9', "(Saturn,41.860,(c)) (H12,41.947,(c)) (conjunction,5.23')", "(Venus,305.324,(c)) (H7,245.252,(c)) (sextile,4.30')", '12', '13', '14', '15', 7]
['2000-03-11 11:21:04', '0', "(Mercury,333.384,(r)) (H7,273.402,(p)) (sextile,1.10')\n(H3,154.204,(r)) (Mercury,334.256,(p)) (opposition,3.14')\n(Uranus,318.230,(c)) (H7,258.386,(c)) (sextile,9.40')", "(Jupiter,34.742,(r)) (H1,94.671,(p)) (sextile,4.28')\n(Uranus,318.706,(r)) (H10,18.799,(p)) (sextile,5.57')", "(Mercury,336.050,(p)) (H1,95.931,(p)) (trine,7.13')", "(Mercury,336.609,(p)) (H1,96.592,(p)) (trine,1.07')", '5', "(Mercury,337.618,(p)) (H7,277.695,(p)) (sextile,4.60')\n(Jupiter,37.729,(p)) (H7,277.695,(p)) (trine,2.07')", "(Saturn,43.337,(r)) (H8,313.482,(p)) (square,8.69')", '8', "(H10,8.421,(r)) (Sun,8.591,(p)) (conjunction,10.24')\n(Mercury,340.804,(p)) (H1,100.729,(p)) (trine,4.48')", "(Mars,21.431,(r)) (POF,21.502,(p)) (conjunction,4.25')\n(H10,8.421,(r)) (Mars,8.275,(c)) (conjunction,8.75')", "(Mercury,341.238,(p)) (H7,281.107,(p)) (sextile,7.82')", '12', '13', "(Mercury,346.696,(c)) (H10,346.638,(c)) (conjunction,3.44')", '15', 16]
['2000-03-11 08:29:52', '0', '1', "(H10,322.463,(r)) (Moon,202.171,(p)) (trine,17.53')\n(Moon,279.560,(c)) (H1,40.000,(c)) (trine,26.39')", "(H10,322.463,(r)) (Moon,262.156,(c)) (sextile,18.42')", "(Jupiter,34.718,(r)) (H10,334.611,(p)) (sextile,6.43')\n(Mean_Node,120.666,(p)) (H9,300.842,(p)) (opposition,10.55')\n(Sun,338.295,(c)) (H9,278.203,(c)) (sextile,5.55')", '5', "(Sun,337.010,(c)) (H3,97.080,(c)) (trine,4.22')\n(Sun,337.010,(c)) (H7,217.110,(c)) (trine,6.02')", '7', "(Neptune,305.172,(c)) (H1,35.307,(c)) (square,8.12')", '9', "(Mars,8.185,(c)) (H12,8.034,(c)) (conjunction,9.05')", "(POF,113.142,(r)) (Moon,292.836,(p)) (opposition,18.39')\n(H3,109.416,(r)) (Venus,349.534,(p)) (trine,7.07')", "(Mercury,333.427,(r)) (H1,63.550,(p)) (square,7.39')", "(Pluto,252.822,(p)) (H4,162.686,(p)) (square,8.14')\n(Mean_Node,121.341,(r)) (H7,211.230,(c)) (square,6.70')", "(Pluto,252.897,(r)) (H10,342.941,(p)) (square,2.65')\n(Pluto,252.820,(p)) (H10,342.941,(p)) (square,7.30')", '15', 17]
['2000-03-11 10:58:47', '0', "(H3,147.949,(r)) (Mars,28.101,(p)) (trine,9.09')\n(Uranus,318.706,(r)) (H3,138.818,(c)) (opposition,6.71')", '2', '3', '4', '5', '6', '7', '8', "(Uranus,319.532,(p)) (H10,19.644,(p)) (sextile,6.75')", '10', "(Moon,189.531,(c)) (H3,129.919,(c)) (sextile,23.25')", "(Mars,21.419,(r)) (H10,21.281,(p)) (conjunction,8.32')\n(Mars,35.560,(p)) (POF,35.715,(p)) (conjunction,9.31')\n(Pluto,252.897,(r)) (H10,342.832,(c)) (square,3.90')\n(Pluto,252.748,(c)) (H10,342.832,(c)) (square,5.07')", '13', "(Mercury,333.389,(r)) (H1,63.372,(c)) (square,1.03')", "(Sun,351.179,(r)) (H9,351.105,(p)) (conjunction,4.44')\n(Jupiter,39.550,(p)) (H1,99.470,(p)) (sextile,4.85')", 11]
['2000-03-11 06:47:35', "(Mars,27.579,(p)) (POF,207.523,(p)) (opposition,3.33')", "(Mercury,333.454,(r)) (H7,213.337,(p)) (trine,7.03')\n(Jupiter,34.703,(r)) (POF,214.689,(p)) (opposition,0.86')\n(Uranus,318.697,(r)) (H7,198.650,(c)) (trine,2.81')", "(Jupiter,34.703,(r)) (H1,34.528,(p)) (conjunction,10.53')", '3', "(Mercury,336.468,(p)) (H1,36.313,(p)) (sextile,9.30')", '5', "(Mercury,337.463,(p)) (H3,97.313,(p)) (trine,8.95')\n(Mercury,337.463,(p)) (H7,217.329,(p)) (trine,7.99')", "(Moon,222.477,(c)) (H8,222.222,(c)) (conjunction,15.31')", '8', "(Uranus,318.697,(r)) (POF,318.579,(p)) (conjunction,7.05')", "(Uranus,318.697,(r)) (POF,318.803,(p)) (conjunction,6.35')", '11', '12', '13', '14', "(Moon,344.721,(p)) (H9,284.287,(p)) (sextile,26.05')\n(Moon,127.099,(c)) (H1,7.453,(c)) (trine,21.27')", 13]
