['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-07 02:23:28', "(Pluto,94.273,(r)) (H4,139.258,(d)) (45-semisquare,1')\n(H4,138.027,(r)) (Uranus,318.144,(d)) (opposition,7')\n(Uranus,316.690,(r)) (H4,136.801,(c)) (opposition,7')", "(Mercury,190.798,(r)) (H9,280.768,(c)) (square,2')", "(Mars,208.913,(r)) (H4,148.988,(d)) (sextile,5')", "(H9,290.584,(r)) (Jupiter,50.649,(d)) (trine,4')\n(H9,290.584,(r)) (Jupiter,20.522,(c)) (square,4')", '4', "(Sun,164.122,(r)) (H10,344.102,(d)) (opposition,1')\n(H3,110.584,(r)) (Mean_Node,320.603,(d)) (150-quincunx,1')", '6', '7', "(Uranus,316.690,(r)) (H4,166.621,(d)) (150-quincunx,4')", '9', "(Venus,118.290,(r)) (H1,88.333,(d)) (30-semisextile,3')", "(H1,57.528,(r)) (Venus,87.610,(c)) (30-semisextile,5')", "(H4,138.027,(r)) (Mercury,228.070,(d)) (square,3')\n(Sun,164.122,(r)) (H4,104.141,(c)) (sextile,1')\n(H4,138.027,(r)) (Mars,168.023,(c)) (30-semisextile,0')", '13', "(Pluto,94.273,(r)) (H4,94.127,(c)) (conjunction,9')\n(H4,138.027,(r)) (Mercury,137.899,(c)) (conjunction,8')", '15', "(Sun,164.122,(r)) (H12,314.190,(c)) (150-quincunx,4')", 232]
['1916-09-06 07:23:43', "(H4,217.101,(r)) (Jupiter,36.928,(d)) (opposition,10')\n(H7,306.865,(r)) (Jupiter,36.928,(d)) (square,4')", "(Uranus,316.717,(r)) (H1,136.758,(d)) (opposition,2')\n(H1,126.865,(r)) (Uranus,306.812,(c)) (opposition,3')", "(Uranus,316.717,(r)) (H1,136.758,(d)) (opposition,2')\n(Moon,268.031,(r)) (H12,88.142,(c)) (opposition,7')\n(H1,126.865,(r)) (Uranus,306.812,(c)) (opposition,3')", '3', "(Mars,208.389,(r)) (H1,148.437,(d)) (sextile,3')\n(Uranus,316.717,(r)) (H12,76.677,(c)) (trine,2')", "(H3,185.012,(r)) (Mercury,214.984,(d)) (30-semisextile,2')\n(H3,185.012,(r)) (Venus,95.026,(c)) (square,1')", "(H3,185.012,(r)) (Mean_Node,319.956,(d)) (135-sesquisquare,3')", '7', '8', "(H4,217.101,(r)) (H5,217.244,(c)) (conjunction,9')", "(H10,37.101,(r)) (Jupiter,67.064,(d)) (30-semisextile,2')\n(H9,5.012,(r)) (Neptune,94.919,(c)) (square,6')", "(Jupiter,35.171,(r)) (H5,215.340,(c)) (opposition,10')", "(H4,217.101,(r)) (Pluto,127.187,(d)) (square,5')", "(H4,217.101,(r)) (Sun,127.099,(c)) (square,0')", '14', "(Uranus,316.717,(r)) (H4,271.725,(d)) (45-semisquare,0')", '16', 314]
['1916-09-07 03:08:00', "(Venus,118.319,(r)) (H4,148.254,(c)) (30-semisextile,4')", "(Mercury,190.831,(r)) (H10,340.805,(d)) (150-quincunx,2')\n(Neptune,123.896,(r)) (H1,78.951,(d)) (45-semisquare,3')\n(H1,68.716,(r)) (Neptune,113.807,(c)) (45-semisquare,5')", "(Neptune,123.896,(r)) (H1,78.951,(d)) (45-semisquare,3')\n(H1,68.716,(r)) (Neptune,113.807,(c)) (45-semisquare,5')", "(Sun,164.152,(r)) (H9,314.162,(d)) (150-quincunx,1')\n(Sun,164.152,(r)) (H10,344.041,(d)) (opposition,7')\n(H10,329.520,(r)) (Sun,149.416,(c)) (opposition,6')", '4', '5', "(Mean_Node,296.506,(r)) (H10,356.510,(d)) (sextile,0')", "(H7,248.716,(r)) (Mercury,218.699,(d)) (30-semisextile,1')", "(Pluto,94.273,(r)) (H1,94.276,(d)) (conjunction,0')", "(H4,149.520,(r)) (Venus,89.472,(c)) (sextile,3')", "(Neptune,123.896,(r)) (H10,3.842,(d)) (trine,3')\n(H1,68.716,(r)) (Jupiter,68.655,(d)) (conjunction,4')\n(Jupiter,35.138,(r)) (H1,35.189,(c)) (conjunction,3')\n(H10,329.520,(r)) (Jupiter,359.511,(c)) (30-semisextile,1')", "(Pluto,94.273,(r)) (H1,34.203,(c)) (sextile,4')", "(H5,181.842,(r)) (Pluto,61.837,(c)) (trine,0')", "(H1,68.716,(r)) (Pluto,128.809,(d)) (sextile,6')", '14', "(H5,181.842,(r)) (Neptune,182.008,(d)) (conjunction,10')\n(Pluto,94.273,(r)) (H4,94.139,(c)) (conjunction,8')\n(H8,275.043,(r)) (Venus,64.979,(c)) (150-quincunx,4')", "(H4,149.520,(r)) (Mean_Node,239.500,(c)) (square,1')", 342]
['1916-09-07 00:12:23', '0', '1', "(H4,106.237,(r)) (Mars,196.304,(c)) (square,4')", "(H9,260.367,(r)) (Jupiter,20.454,(c)) (trine,5')", '4', "(H1,21.170,(r)) (Mean_Node,321.252,(d)) (sextile,5')\n(Mean_Node,296.512,(r)) (H3,56.605,(c)) (trine,6')", '6', "(H5,133.803,(r)) (Moon,253.734,(c)) (trine,4')", "(H5,133.803,(r)) (Sun,133.952,(c)) (conjunction,9')", "(Sun,164.034,(r)) (H1,343.885,(c)) (opposition,9')\n(Mars,208.853,(r)) (H1,343.885,(c)) (135-sesquisquare,2')", "(Mean_Node,296.512,(r)) (H1,56.537,(d)) (trine,1')\n(H1,21.170,(r)) (Sun,201.008,(d)) (opposition,10')", '11', "(H1,21.170,(r)) (Mars,246.129,(d)) (135-sesquisquare,2')\n(Mars,208.853,(r)) (H4,73.867,(c)) (135-sesquisquare,1')", "(H5,133.803,(r)) (Jupiter,73.877,(d)) (sextile,4')\n(Moon,278.014,(r)) (H5,98.146,(c)) (opposition,8')", "(Mercury,190.701,(r)) (H1,70.620,(d)) (trine,5')\n(H5,133.803,(r)) (Mean_Node,253.874,(c)) (trine,4')", "(Neptune,123.893,(r)) (H8,168.907,(c)) (45-semisquare,1')\n(H8,233.009,(r)) (H4,52.891,(c)) (opposition,7')", '16', 250]
['1916-09-07 00:45:04', '0', "(H10,293.918,(r)) (Jupiter,23.876,(c)) (square,3')", "(H8,241.260,(r)) (Mars,196.243,(c)) (45-semisquare,1')", '3', "(Mercury,190.725,(r)) (H1,55.791,(d)) (135-sesquisquare,4')\n(H10,293.918,(r)) (Mars,233.984,(d)) (sextile,4')\n(Mars,208.868,(r)) (H12,328.792,(c)) (trine,5')", '5', "(Pluto,94.272,(r)) (H3,64.332,(c)) (30-semisextile,4')", "(H10,293.918,(r)) (Venus,143.864,(d)) (150-quincunx,3')", "(Venus,118.227,(r)) (H1,358.276,(c)) (trine,3')", '9', "(H9,267.925,(r)) (Venus,87.945,(c)) (opposition,1')\n(H10,293.918,(r)) (Moon,248.848,(c)) (45-semisquare,4')", '11', "(H4,113.918,(r)) (Mean_Node,263.941,(c)) (150-quincunx,1')", "(Uranus,316.692,(r)) (H1,346.671,(c)) (30-semisextile,1')\n(H5,142.320,(r)) (Mean_Node,262.363,(c)) (trine,3')", "(H5,142.320,(r)) (Moon,322.241,(d)) (opposition,5')", "(Mars,208.868,(r)) (H7,268.850,(d)) (sextile,1')", "(Venus,118.227,(r)) (H8,298.194,(d)) (opposition,2')\n(H4,113.918,(r)) (Uranus,24.003,(d)) (square,5')\n(H8,241.260,(r)) (Venus,181.170,(d)) (sextile,5')\n(Saturn,116.889,(r)) (H4,56.948,(c)) (sextile,4')\n(H1,30.707,(r)) (Venus,60.697,(c)) (30-semisextile,1')", 270]
['1916-09-06 13:42:47', '0', "(H10,127.374,(r)) (Venus,127.506,(d)) (conjunction,8')\n(Sun,163.610,(r)) (H1,208.551,(c)) (45-semisquare,4')", "(H1,218.720,(r)) (Mars,218.803,(d)) (conjunction,5')\n(H4,307.374,(r)) (Venus,127.506,(d)) (opposition,8')\n(H4,307.374,(r)) (Saturn,127.198,(d)) (opposition,11')\n(Sun,163.610,(r)) (H1,208.551,(c)) (45-semisquare,4')\n(Mars,208.563,(r)) (H1,208.551,(c)) (conjunction,1')", '3', '4', "(Moon,271.770,(r)) (H1,241.754,(d)) (30-semisextile,1')", '6', "(Pluto,94.267,(r)) (H10,154.318,(d)) (sextile,3')", "(Jupiter,35.161,(r)) (H4,335.176,(d)) (sextile,1')\n(H1,218.720,(r)) (Jupiter,8.782,(c)) (150-quincunx,4')\n(H1,218.720,(r)) (Pluto,68.667,(c)) (150-quincunx,3')\n(H5,338.819,(r)) (Jupiter,8.782,(c)) (30-semisextile,2')", '9', "(Mercury,190.229,(r)) (H10,160.150,(d)) (30-semisextile,5')\n(H9,97.219,(r)) (Mercury,157.287,(c)) (sextile,4')\n(H9,97.219,(r)) (H10,97.243,(c)) (conjunction,1')\n(H10,127.374,(r)) (Mercury,157.287,(c)) (30-semisextile,5')", '11', "(Sun,163.610,(r)) (H4,343.606,(d)) (opposition,0')\n(Mars,208.563,(r)) (H4,343.606,(d)) (135-sesquisquare,3')\n(H1,218.720,(r)) (Uranus,353.640,(d)) (135-sesquisquare,5')\n(H4,307.374,(r)) (Pluto,127.199,(d)) (opposition,10')\n(Pluto,94.267,(r)) (H4,274.283,(c)) (opposition,1')\n(H1,218.720,(r)) (Mars,173.675,(c)) (45-semisquare,3')", "(H4,307.374,(r)) (Mean_Node,262.334,(c)) (45-semisquare,2')", '14', '15', '16', 328]
['1916-09-06 21:21:20', '0', "(H10,246.583,(r)) (Mercury,201.493,(d)) (45-semisquare,5')", '2', '3', '4', "(H10,246.583,(r)) (Uranus,291.569,(c)) (45-semisquare,1')", "(Mercury,190.574,(r)) (H12,325.565,(d)) (135-sesquisquare,1')", "(H5,92.562,(r)) (Jupiter,62.644,(d)) (30-semisextile,5')", "(Venus,118.096,(r)) (H5,118.173,(d)) (conjunction,5')\n(Uranus,316.697,(r)) (H4,91.790,(d)) (135-sesquisquare,6')\n(H5,92.562,(r)) (Moon,302.515,(d)) (150-quincunx,3')", "(Jupiter,35.148,(r)) (H4,95.229,(d)) (sextile,5')\n(Mean_Node,296.519,(r)) (H1,296.623,(c)) (conjunction,6')", "(H1,329.902,(r)) (Mean_Node,329.844,(d)) (conjunction,3')\n(H9,218.239,(r)) (Neptune,158.296,(d)) (sextile,3')\n(Jupiter,35.148,(r)) (H10,215.123,(c)) (opposition,1')\n(H1,329.902,(r)) (Uranus,284.822,(c)) (45-semisquare,5')\n(H9,218.239,(r)) (Sun,128.329,(c)) (square,5')", "(H5,92.562,(r)) (Mars,242.556,(d)) (150-quincunx,0')\n(Pluto,94.271,(r)) (H4,34.222,(c)) (sextile,3')\n(H4,66.583,(r)) (Moon,246.481,(c)) (opposition,6')", '12', "(Sun,163.919,(r)) (H1,13.965,(d)) (150-quincunx,3')\n(Mercury,190.574,(r)) (H4,100.626,(d)) (square,3')\n(H4,66.583,(r)) (Mars,246.495,(d)) (opposition,5')", '14', "(Mars,208.774,(r)) (H5,148.765,(d)) (sextile,1')\n(Uranus,316.697,(r)) (H7,91.637,(c)) (135-sesquisquare,4')\n(H8,185.525,(r)) (Mercury,125.577,(c)) (sextile,3')", "(Venus,118.096,(r)) (H8,118.127,(c)) (conjunction,2')\n(Neptune,123.889,(r)) (H4,3.900,(c)) (trine,1')\n(H4,66.583,(r)) (Neptune,66.415,(c)) (conjunction,10')\n(H8,185.525,(r)) (Mars,140.434,(c)) (45-semisquare,5')", 371]
['1916-09-06 12:57:44', "(Venus,117.774,(r)) (H4,297.620,(d)) (opposition,9')", '1', "(H8,57.570,(r)) (Uranus,327.626,(d)) (square,3')", "(Sun,163.579,(r)) (H10,103.639,(c)) (sextile,4')", "(H3,266.833,(r)) (Neptune,146.767,(d)) (trine,4')", '5', '6', '7', "(Moon,271.324,(r)) (H1,181.247,(c)) (square,5')\n(Moon,271.324,(r)) (H4,271.156,(c)) (conjunction,10')", "(H5,327.263,(r)) (Mean_Node,327.327,(d)) (conjunction,4')\n(H5,327.263,(r)) (H4,327.248,(d)) (conjunction,1')\n(Venus,117.774,(r)) (H4,267.720,(c)) (150-quincunx,3')", "(Venus,117.774,(r)) (H1,237.842,(d)) (trine,4')\n(Mean_Node,296.537,(r)) (H9,116.648,(d)) (opposition,7')\n(Mean_Node,296.537,(r)) (H1,176.625,(c)) (trine,5')\n(H9,86.833,(r)) (Sun,131.853,(c)) (45-semisquare,1')\n(H9,86.833,(r)) (Mean_Node,266.943,(c)) (opposition,7')\n(H9,86.833,(r)) (H10,86.870,(c)) (conjunction,2')", "(Moon,271.324,(r)) (H5,1.318,(d)) (square,0')", '12', '13', "(Venus,117.774,(r)) (H1,162.754,(c)) (45-semisquare,1')", "(H5,327.263,(r)) (Moon,327.381,(d)) (conjunction,7')\n(Moon,271.324,(r)) (H8,1.388,(c)) (square,4')", "(Sun,163.579,(r)) (H12,118.548,(c)) (45-semisquare,2')\n(Mars,208.543,(r)) (H12,118.548,(c)) (square,0')", 304]
['1916-09-06 09:03:04', '0', "(H10,61.763,(r)) (Mean_Node,286.760,(c)) (135-sesquisquare,0')", "(Saturn,116.822,(r)) (H4,251.829,(d)) (135-sesquisquare,0')\n(Neptune,123.874,(r)) (H8,348.788,(c)) (135-sesquisquare,5')\n(H4,241.763,(r)) (Mean_Node,286.760,(c)) (45-semisquare,0')", "(Sun,163.421,(r)) (H1,163.552,(d)) (conjunction,8')\n(Uranus,316.715,(r)) (H9,16.788,(c)) (sextile,4')", "(H3,210.854,(r)) (Mercury,165.784,(c)) (45-semisquare,4')", '5', '6', '7', "(Mean_Node,296.546,(r)) (H5,296.557,(d)) (conjunction,1')\n(H5,271.463,(r)) (Mean_Node,271.637,(c)) (conjunction,10')", '9', "(H1,150.276,(r)) (Sun,195.334,(d)) (45-semisquare,3')\n(Venus,117.625,(r)) (H9,357.640,(c)) (trine,1')", "(Moon,269.009,(r)) (H4,208.932,(c)) (sextile,5')\n(H5,271.463,(r)) (Jupiter,1.492,(c)) (square,2')", "(Pluto,94.265,(r)) (H4,274.379,(d)) (opposition,7')\n(H1,150.276,(r)) (Mean_Node,330.115,(d)) (opposition,10')\n(Venus,117.625,(r)) (H1,117.530,(c)) (conjunction,6')\n(Mars,208.435,(r)) (H5,238.397,(c)) (30-semisextile,2')\n(Mean_Node,296.546,(r)) (H4,206.460,(c)) (square,5')\n(H4,241.763,(r)) (Pluto,61.671,(c)) (opposition,6')", "(H4,241.763,(r)) (Mean_Node,331.820,(d)) (square,3')\n(H4,241.763,(r)) (Mercury,151.764,(c)) (square,0')", '14', '15', "(Mars,208.435,(r)) (H4,178.371,(c)) (30-semisextile,4')\n(Neptune,123.874,(r)) (H1,93.958,(c)) (30-semisextile,5')\n(Neptune,123.874,(r)) (H12,63.929,(c)) (sextile,3')", 333]
['1916-09-06 22:14:15', "(Jupiter,35.146,(r)) (H4,80.084,(d)) (45-semisquare,4')\n(H7,165.503,(r)) (Sun,165.403,(d)) (conjunction,6')\n(Sun,163.954,(r)) (H7,164.053,(c)) (conjunction,6')", '1', "(Mars,208.798,(r)) (H4,88.765,(d)) (trine,2')", '3', '4', "(H1,345.503,(r)) (Moon,300.565,(d)) (45-semisquare,4')\n(H3,51.892,(r)) (Mean_Node,321.875,(d)) (square,1')\n(Uranus,316.696,(r)) (H1,316.863,(c)) (conjunction,10')\n(H1,345.503,(r)) (Sun,135.489,(c)) (150-quincunx,1')", "(Uranus,316.696,(r)) (H1,316.559,(c)) (conjunction,8')", "(Mercury,190.613,(r)) (H5,130.540,(d)) (sextile,4')", "(Sun,163.954,(r)) (H4,104.015,(d)) (sextile,4')", '9', '10', '11', '12', "(H5,104.865,(r)) (Pluto,59.771,(c)) (45-semisquare,6')", "(H5,104.865,(r)) (Mercury,239.772,(d)) (135-sesquisquare,6')\n(Pluto,94.271,(r)) (H4,34.286,(c)) (sextile,1')", "(H5,104.865,(r)) (Pluto,149.853,(d)) (45-semisquare,1')\n(Moon,276.839,(r)) (H5,51.825,(c)) (135-sesquisquare,1')", "(Uranus,316.696,(r)) (H4,136.691,(d)) (opposition,0')", 223]
['1916-09-06 23:40:08', "(Sun,164.012,(r)) (H3,73.947,(d)) (square,4')\n(H4,98.750,(r)) (Moon,278.911,(d)) (opposition,10')\n(Moon,277.693,(r)) (H4,97.633,(c)) (opposition,4')", '1', "(H8,224.589,(r)) (Neptune,134.547,(d)) (square,3')", '3', "(H10,278.750,(r)) (Mars,233.666,(d)) (45-semisquare,5')\n(Mars,208.838,(r)) (H1,343.761,(c)) (135-sesquisquare,5')\n(H1,11.522,(r)) (Mercury,161.440,(c)) (150-quincunx,5')", "(Mean_Node,296.514,(r)) (H1,341.492,(c)) (45-semisquare,1')", "(Mercury,190.677,(r)) (H1,40.718,(d)) (150-quincunx,2')", "(H5,125.627,(r)) (Jupiter,5.668,(c)) (trine,2')", '8', "(Pluto,94.272,(r)) (H1,334.334,(c)) (trine,4')", "(H10,278.750,(r)) (Sun,128.796,(c)) (150-quincunx,3')", "(H4,98.750,(r)) (Moon,308.802,(d)) (150-quincunx,3')\n(Pluto,94.272,(r)) (H5,94.430,(c)) (conjunction,9')", "(H5,125.627,(r)) (Sun,125.481,(c)) (conjunction,9')", '13', '14', "(H7,191.522,(r)) (Mercury,251.545,(d)) (sextile,1')\n(Moon,277.693,(r)) (H12,277.867,(c)) (conjunction,10')", "(Pluto,94.272,(r)) (H12,274.136,(c)) (opposition,8')", 242]
['1916-09-06 14:49:36', '0', '1', "(Sun,163.655,(r)) (H8,73.567,(c)) (square,5')\n(Mars,208.594,(r)) (H8,73.567,(c)) (135-sesquisquare,2')", '3', "(H1,234.314,(r)) (Uranus,294.404,(c)) (sextile,5')", '5', '6', "(Venus,117.846,(r)) (H10,118.017,(c)) (conjunction,10')\n(H10,144.218,(r)) (Jupiter,9.208,(c)) (135-sesquisquare,1')", "(Sun,163.655,(r)) (H1,208.724,(c)) (45-semisquare,4')\n(Mars,208.594,(r)) (H1,208.724,(c)) (conjunction,8')", "(Sun,163.655,(r)) (H5,28.656,(d)) (135-sesquisquare,0')\n(Mars,208.594,(r)) (H5,28.656,(d)) (opposition,4')\n(H4,324.218,(r)) (H5,324.319,(c)) (conjunction,6')", "(H9,112.941,(r)) (H10,112.814,(c)) (conjunction,8')", '11', "(Uranus,316.707,(r)) (H4,1.789,(d)) (45-semisquare,5')\n(H1,234.314,(r)) (Uranus,354.300,(d)) (trine,1')\n(H4,324.218,(r)) (Uranus,354.300,(d)) (30-semisextile,5')\n(H1,234.314,(r)) (Venus,84.288,(c)) (150-quincunx,2')\n(H4,324.218,(r)) (Venus,84.288,(c)) (trine,4')", "(H5,356.339,(r)) (Uranus,356.183,(d)) (conjunction,9')", "(Sun,163.655,(r)) (H4,13.586,(d)) (150-quincunx,4')\n(Sun,163.655,(r)) (H5,43.682,(d)) (trine,2')\n(Mercury,190.280,(r)) (H1,190.430,(c)) (conjunction,9')", "(Uranus,316.707,(r)) (H7,106.707,(d)) (150-quincunx,0')\n(H7,54.314,(r)) (H5,54.487,(d)) (conjunction,10')", "(H1,234.314,(r)) (Neptune,189.223,(d)) (45-semisquare,5')\n(H4,324.218,(r)) (Neptune,189.223,(d)) (135-sesquisquare,0')", 296]
['1916-09-06 11:59:36', "(H3,253.464,(r)) (Venus,118.425,(d)) (135-sesquisquare,2')", '1', "(H8,43.809,(r)) (Pluto,103.837,(d)) (sextile,2')", "(H9,73.464,(r)) (Moon,283.456,(d)) (150-quincunx,0')\n(Moon,270.750,(r)) (H9,60.740,(c)) (150-quincunx,1')\n(H1,193.735,(r)) (Mean_Node,283.787,(c)) (square,3')", "(H10,102.801,(r)) (Pluto,72.841,(c)) (30-semisextile,2')", '5', "(H1,193.735,(r)) (Neptune,148.735,(d)) (45-semisquare,0')\n(Neptune,123.877,(r)) (H1,168.877,(c)) (45-semisquare,0')", '7', "(Mercury,190.151,(r)) (H5,340.221,(d)) (150-quincunx,4')\n(H4,282.801,(r)) (Mercury,162.784,(c)) (trine,1')\n(H5,312.807,(r)) (Mercury,162.784,(c)) (150-quincunx,1')", "(Sun,163.540,(r)) (H1,223.516,(d)) (sextile,1')\n(H4,282.801,(r)) (Venus,147.770,(d)) (135-sesquisquare,2')\n(H4,282.801,(r)) (Mars,237.852,(d)) (45-semisquare,3')\n(H5,312.807,(r)) (Mean_Node,267.893,(c)) (45-semisquare,5')", "(H1,193.735,(r)) (Venus,148.721,(d)) (45-semisquare,1')\n(H10,102.801,(r)) (H9,102.814,(d)) (conjunction,1')\n(H9,73.464,(r)) (H10,73.416,(c)) (conjunction,3')", '11', "(Uranus,316.711,(r)) (H4,316.568,(d)) (conjunction,9')\n(H1,193.735,(r)) (Mercury,223.745,(d)) (30-semisextile,1')\n(H1,193.735,(r)) (Uranus,283.719,(c)) (square,1')", "(Jupiter,35.164,(r)) (H5,350.252,(d)) (45-semisquare,5')", "(Venus,117.737,(r)) (H4,327.696,(d)) (150-quincunx,2')", "(Pluto,94.267,(r)) (H4,229.242,(c)) (135-sesquisquare,2')", "(H8,43.809,(r)) (Mean_Node,358.850,(d)) (45-semisquare,2')\n(H4,282.801,(r)) (Mars,147.734,(c)) (135-sesquisquare,4')", 262]
['1916-09-06 21:44:56', '0', '1', '2', "(Venus,118.111,(r)) (H9,238.171,(d)) (trine,4')", '4', "(Jupiter,35.147,(r)) (H10,275.078,(d)) (trine,4')", '6', "(Moon,276.548,(r)) (H10,276.480,(d)) (conjunction,4')\n(Mars,208.785,(r)) (H5,73.759,(c)) (135-sesquisquare,2')\n(Uranus,316.697,(r)) (H10,226.700,(c)) (square,0')", "(Moon,276.548,(r)) (H1,306.503,(c)) (30-semisextile,3')", "(Mercury,190.591,(r)) (H4,100.677,(d)) (square,5')", '10', '11', '12', "(Mean_Node,296.518,(r)) (H1,296.677,(c)) (conjunction,10')", "(H5,98.017,(r)) (Sun,218.105,(d)) (trine,5')\n(Mean_Node,296.518,(r)) (H4,26.598,(c)) (square,5')", '15', "(Uranus,316.697,(r)) (H8,256.700,(d)) (sextile,0')\n(Neptune,123.890,(r)) (H8,124.047,(c)) (conjunction,9')", 183]
['1916-09-07 00:03:12', "(H3,78.223,(r)) (Uranus,318.271,(d)) (trine,3')", '1', "(H4,104.094,(r)) (Pluto,104.076,(d)) (conjunction,1')\n(Pluto,94.272,(r)) (H4,94.268,(c)) (conjunction,0')", '3', "(H1,18.439,(r)) (Sun,138.379,(c)) (trine,4')", "(Uranus,316.693,(r)) (H1,46.723,(d)) (square,2')", '6', '7', "(Pluto,94.272,(r)) (H1,49.224,(d)) (45-semisquare,3')", '9', '10', "(Mars,208.848,(r)) (H4,73.905,(c)) (135-sesquisquare,3')", '12', "(Pluto,94.272,(r)) (H1,334.242,(c)) (trine,2')", '14', "(H5,131.449,(r)) (H7,131.536,(c)) (conjunction,5')\n(H7,198.439,(r)) (Mean_Node,243.440,(c)) (45-semisquare,0')\n(H8,230.637,(r)) (H4,50.623,(c)) (opposition,1')", "(H1,18.439,(r)) (Pluto,153.454,(d)) (135-sesquisquare,1')\n(Uranus,316.693,(r)) (H4,46.625,(c)) (square,4')\n(Mean_Node,296.513,(r)) (H8,161.596,(c)) (135-sesquisquare,5')", 202]
['1916-09-06 19:05:51', "(Pluto,94.270,(r)) (H4,34.242,(d)) (sextile,2')\n(H3,0.868,(r)) (Uranus,315.792,(c)) (45-semisquare,5')", "(Sun,163.827,(r)) (H10,223.886,(d)) (sextile,3')\n(Neptune,123.886,(r)) (H9,168.870,(c)) (45-semisquare,1')", "(Sun,163.827,(r)) (H4,43.886,(d)) (trine,3')", "(Mercury,190.472,(r)) (H1,280.473,(c)) (square,0')", "(Mean_Node,296.524,(r)) (H3,26.477,(d)) (square,3')\n(H1,293.647,(r)) (Uranus,293.572,(c)) (conjunction,4')", "(Venus,118.010,(r)) (H10,237.920,(d)) (trine,5')", "(Sun,163.827,(r)) (H3,28.848,(d)) (135-sesquisquare,1')\n(Moon,274.969,(r)) (H1,319.973,(d)) (45-semisquare,0')\n(Mars,208.712,(r)) (H3,28.848,(d)) (opposition,8')", "(Mars,208.712,(r)) (H7,88.655,(c)) (trine,3')\n(H5,61.236,(r)) (Mean_Node,271.329,(c)) (150-quincunx,6')", '8', "(Mean_Node,296.524,(r)) (H1,326.483,(d)) (30-semisextile,2')\n(H4,32.984,(r)) (Pluto,122.971,(d)) (square,1')", "(H9,180.868,(r)) (Venus,150.930,(d)) (30-semisextile,4')\n(H10,212.984,(r)) (Neptune,92.933,(c)) (trine,3')", '11', "(H5,61.236,(r)) (Pluto,61.140,(c)) (conjunction,6')", "(Jupiter,35.152,(r)) (H5,95.204,(d)) (sextile,3')", "(Sun,163.827,(r)) (H1,344.001,(d)) (opposition,10')", "(Venus,118.010,(r)) (H4,88.066,(d)) (30-semisextile,3')\n(H7,113.647,(r)) (Mercury,248.610,(d)) (135-sesquisquare,2')\n(Neptune,123.886,(r)) (H5,3.843,(c)) (trine,3')\n(Neptune,123.886,(r)) (H12,213.859,(c)) (square,2')", "(Uranus,316.700,(r)) (H4,91.760,(d)) (135-sesquisquare,4')\n(H4,32.984,(r)) (Uranus,257.999,(c)) (135-sesquisquare,1')", 341]
['1916-09-06 13:45:59', '0', "(Venus,117.805,(r)) (H10,117.839,(c)) (conjunction,2')", "(H8,68.735,(r)) (Mars,218.812,(d)) (150-quincunx,5')\n(Venus,117.805,(r)) (H4,297.839,(c)) (opposition,2')", '3', '4', '5', "(Moon,271.801,(r)) (H3,301.891,(d)) (30-semisextile,5')\n(Neptune,123.880,(r)) (H10,153.849,(d)) (30-semisextile,2')", "(Jupiter,35.161,(r)) (H10,155.168,(d)) (trine,0')\n(H5,339.650,(r)) (Jupiter,9.566,(c)) (30-semisextile,5')\n(H7,39.477,(r)) (Jupiter,9.566,(c)) (30-semisextile,5')\n(H7,39.477,(r)) (Pluto,69.410,(c)) (30-semisextile,4')", '8', "(H4,308.162,(r)) (Mercury,158.186,(c)) (150-quincunx,1')", "(H9,97.961,(r)) (H10,97.981,(c)) (conjunction,1')", '11', "(H1,219.477,(r)) (Venus,84.480,(c)) (135-sesquisquare,0')", "(H1,219.477,(r)) (Jupiter,69.437,(d)) (150-quincunx,2')", '14', "(Moon,271.801,(r)) (H7,91.731,(d)) (opposition,4')\n(Uranus,316.708,(r)) (H7,91.731,(d)) (135-sesquisquare,1')", "(H4,308.162,(r)) (Neptune,188.213,(d)) (trine,3')", 198]
