['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 21:43:04', "(Mercury,190.590,(r)) (H4,70.566,(c)) (trine,1.46')", '1', '2', "(H9,223.921,(r)) (Venus,103.962,(c)) (trine,2.47')", '4', '5', "(Moon,276.530,(r)) (H1,6.476,(d)) (square,3.21')", '7', "(H4,71.701,(r)) (Moon,251.779,(c)) (opposition,4.72')\n(H5,97.584,(r)) (Mercury,157.545,(c)) (sextile,2.37')", '9', '10', '11', "(Venus,118.110,(r)) (H1,297.931,(c)) (opposition,10.78')", '13', '14', "(Moon,276.530,(r)) (H7,96.681,(c)) (opposition,9.11')", "(H8,191.866,(r)) (Neptune,192.035,(d)) (conjunction,10.14')", 8]
['1916-09-07 04:28:23', '0', "(POF,204.164,(r)) (Jupiter,24.217,(c)) (opposition,3.21')", '2', "(H1,87.804,(r)) (Moon,267.882,(c)) (opposition,4.66')", '4', "(Mean_Node,296.503,(r)) (H3,116.575,(c)) (opposition,4.34')", "(H3,140.555,(r)) (Saturn,140.719,(d)) (conjunction,9.87')", '7', "(H4,171.060,(r)) (Uranus,290.969,(c)) (trine,5.41')", "(H1,87.804,(r)) (Venus,147.830,(d)) (sextile,1.55')", '10', "(Venus,118.370,(r)) (H5,238.407,(d)) (trine,2.23')\n(H1,87.804,(r)) (Mean_Node,327.726,(d)) (trine,4.71')\n(Uranus,316.687,(r)) (H4,136.566,(c)) (opposition,7.28')", "(H5,204.332,(r)) (Mean_Node,264.342,(c)) (sextile,0.60')", '13', '14', '15', '16', 10]
['1916-09-07 03:13:04', '0', '1', '2', "(H10,330.850,(r)) (Uranus,330.777,(d)) (conjunction,4.39')\n(Uranus,316.689,(r)) (H10,316.781,(c)) (conjunction,5.51')", '4', '5', '6', "(H5,183.274,(r)) (Jupiter,63.281,(d)) (trine,0.38')", '8', "(H5,183.274,(r)) (Pluto,123.316,(d)) (sextile,2.53')\n(Mars,208.936,(r)) (H5,148.854,(c)) (sextile,4.89')\n(H4,150.850,(r)) (POF,151.017,(c)) (conjunction,10.05')", "(Moon,279.814,(r)) (H1,99.670,(d)) (opposition,8.67')\n(H1,69.957,(r)) (Moon,250.079,(c)) (opposition,7.36')", '11', '12', "(Sun,164.156,(r)) (H1,104.133,(d)) (sextile,1.39')", '14', "(Neptune,123.896,(r)) (POF,123.853,(c)) (conjunction,2.61')", "(H8,276.202,(r)) (Neptune,186.182,(d)) (square,1.16')", 11]
['1916-09-07 03:20:56', '0', '1', '2', "(Venus,118.327,(r)) (H1,58.285,(c)) (sextile,2.49')", '4', "(Jupiter,35.137,(r)) (POF,215.016,(d)) (opposition,7.25')\n(Jupiter,35.137,(r)) (H1,95.102,(d)) (sextile,2.10')\n(POF,187.603,(r)) (Jupiter,7.776,(c)) (opposition,10.38')", '6', '7', "(Jupiter,35.137,(r)) (H5,155.056,(c)) (trine,4.86')\n(H4,152.924,(r)) (Venus,92.966,(c)) (sextile,2.55')", "(Moon,279.893,(r)) (H1,39.853,(c)) (trine,2.41')\n(H4,152.924,(r)) (POF,152.941,(c)) (conjunction,1.01')", '10', '11', "(Jupiter,35.137,(r)) (H1,35.215,(c)) (conjunction,4.66')", '13', '14', "(Neptune,123.897,(r)) (H5,123.867,(c)) (conjunction,1.76')", '16', 10]
['1916-09-06 05:33:44', "(H4,187.819,(r)) (Mercury,187.652,(c)) (conjunction,9.98')", "(H9,336.134,(r)) (Moon,276.072,(d)) (sextile,3.74')", '2', '3', '4', "(H1,101.827,(r)) (Mercury,161.917,(c)) (sextile,5.40')", '6', '7', "(Uranus,316.720,(r)) (H1,76.742,(c)) (trine,1.34')", '9', "(H10,7.819,(r)) (Jupiter,67.764,(d)) (sextile,3.29')", '11', '12', '13', '14', '15', "(Neptune,123.869,(r)) (H4,123.713,(c)) (conjunction,9.39')", 6]
['1916-09-06 16:37:27', '0', '1', '2', '3', '4', '5', "(Mars,208.644,(r)) (H12,208.692,(c)) (conjunction,2.92')", "(POF,8.620,(r)) (Jupiter,8.573,(c)) (conjunction,2.82')", "(H5,24.635,(r)) (Mean_Node,324.598,(d)) (sextile,2.21')", '9', '10', '11', '12', '13', "(H1,258.849,(r)) (Jupiter,78.990,(d)) (opposition,8.48')", '15', '16', 4]
['1916-09-06 19:03:59', '0', '1', "(Neptune,123.886,(r)) (H1,303.941,(d)) (opposition,3.30')\n(H1,293.184,(r)) (Neptune,113.081,(c)) (opposition,6.22')", '3', '4', "(H3,0.340,(r)) (Jupiter,60.344,(d)) (sextile,0.23')", '6', "(H5,60.796,(r)) (Moon,300.837,(d)) (trine,2.47')\n(Jupiter,35.152,(r)) (H5,35.125,(c)) (conjunction,1.58')", "(Pluto,94.270,(r)) (H5,34.311,(c)) (sextile,2.50')", '9', "(H1,293.184,(r)) (Uranus,353.258,(d)) (sextile,4.44')", "(Mars,208.711,(r)) (H5,28.697,(c)) (opposition,0.85')\n(H1,293.184,(r)) (Mars,173.149,(c)) (trine,2.15')\n(H5,60.796,(r)) (Jupiter,0.753,(c)) (sextile,2.55')", '12', "(Moon,274.950,(r)) (H5,94.773,(d)) (opposition,10.63')", '14', '15', '16', 11]
['1916-09-06 23:06:32', '0', '1', '2', '3', "(Mars,208.822,(r)) (H1,28.729,(d)) (opposition,5.61')", '5', "(H10,271.010,(r)) (POF,91.175,(c)) (opposition,9.92')", '7', "(H4,91.010,(r)) (Mean_Node,270.998,(c)) (opposition,0.68')", '9', '10', '11', "(Venus,118.164,(r)) (H4,58.239,(c)) (sextile,4.50')", "(Mean_Node,296.515,(r)) (H4,56.578,(c)) (trine,3.80')", '14', '15', "(H1,1.335,(r)) (Mean_Node,1.509,(d)) (conjunction,10.44')\n(H8,215.526,(r)) (Pluto,35.697,(c)) (opposition,10.26')", 7]
['1916-09-06 07:23:43', '0', "(Uranus,316.717,(r)) (H1,136.758,(d)) (opposition,2.46')\n(H1,126.865,(r)) (Uranus,306.812,(c)) (opposition,3.16')", '2', '3', "(POF,231.542,(r)) (Mars,231.559,(d)) (conjunction,1.02')", '5', '6', '7', "(POF,231.542,(r)) (Uranus,291.627,(c)) (sextile,5.09')", "(H4,217.101,(r)) (H5,217.244,(c)) (conjunction,8.55')", '10', "(Jupiter,35.171,(r)) (H5,215.340,(c)) (opposition,10.13')", '12', '13', '14', '15', '16', 6]
['1916-09-07 00:12:23', '0', '1', "(H4,106.237,(r)) (Mars,196.304,(c)) (square,4.03')", "(H9,260.367,(r)) (Jupiter,20.454,(c)) (trine,5.18')", '4', "(Mean_Node,296.512,(r)) (H3,56.605,(c)) (trine,5.53')", '6', "(H5,133.803,(r)) (Moon,253.734,(c)) (trine,4.14')", "(H5,133.803,(r)) (Sun,133.952,(c)) (conjunction,8.90')", '9', '10', '11', '12', "(H5,133.803,(r)) (Jupiter,73.877,(d)) (sextile,4.41')\n(Moon,278.015,(r)) (H5,98.146,(c)) (opposition,7.87')", "(H5,133.803,(r)) (Mean_Node,253.874,(c)) (trine,4.25')", '15', '16', 8]
['1916-09-07 00:45:04', '0', '1', '2', '3', '4', '5', '6', "(Venus,118.227,(r)) (POF,118.081,(c)) (conjunction,8.76')", "(Venus,118.227,(r)) (H1,358.276,(c)) (trine,2.98')", '9', "(H9,267.925,(r)) (Venus,87.945,(c)) (opposition,1.17')", '11', '12', "(H5,142.320,(r)) (Mean_Node,262.363,(c)) (trine,2.61')", "(H5,142.320,(r)) (Moon,322.241,(d)) (opposition,4.70')", '15', "(Venus,118.227,(r)) (H8,298.194,(d)) (opposition,1.96')", 6]
['1916-09-06 11:59:36', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', "(H10,102.801,(r)) (H9,102.814,(d)) (conjunction,0.75')\n(H9,73.464,(r)) (H10,73.416,(c)) (conjunction,2.83')", '11', "(Uranus,316.710,(r)) (H4,316.568,(d)) (conjunction,8.55')", '13', '14', '15', '16', 3]
['1916-09-06 21:44:56', '0', '1', '2', "(Venus,118.111,(r)) (H9,238.171,(d)) (trine,3.58')", '4', "(Jupiter,35.147,(r)) (H10,275.078,(d)) (trine,4.12')", '6', "(Moon,276.548,(r)) (H10,276.480,(d)) (conjunction,4.09')", '8', '9', '10', '11', '12', "(Mean_Node,296.518,(r)) (H1,296.677,(c)) (conjunction,9.57')", "(H5,98.017,(r)) (Sun,218.105,(d)) (trine,5.24')", '15', "(POF,89.391,(r)) (Mars,269.471,(d)) (opposition,4.78')\n(Neptune,123.890,(r)) (H8,124.047,(c)) (conjunction,9.44')", 7]
['1916-09-07 00:03:12', "(H3,78.223,(r)) (Uranus,318.271,(d)) (trine,2.89')", '1', "(H4,104.094,(r)) (Pluto,104.076,(d)) (conjunction,1.08')\n(Pluto,94.272,(r)) (H4,94.268,(c)) (conjunction,0.24')", '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', "(H5,131.449,(r)) (H7,131.536,(c)) (conjunction,5.22')", '16', 4]
['1916-09-06 13:45:59', '0', "(POF,327.667,(r)) (Uranus,327.764,(d)) (conjunction,5.85')\n(Venus,117.805,(r)) (H10,117.839,(c)) (conjunction,2.02')", "(Venus,117.805,(r)) (H4,297.839,(c)) (opposition,2.02')", '3', '4', '5', '6', "(Jupiter,35.161,(r)) (H10,155.168,(d)) (trine,0.42')", '8', "(POF,327.667,(r)) (Mean_Node,327.614,(d)) (conjunction,3.18')", "(H9,97.961,(r)) (H10,97.981,(c)) (conjunction,1.20')", '11', '12', '13', '14', "(Moon,271.801,(r)) (H7,91.731,(d)) (opposition,4.24')", '16', 7]
['1916-09-07 02:45:04', '0', '1', "(Moon,279.535,(r)) (H8,279.516,(d)) (conjunction,1.18')\n(H8,269.782,(r)) (Moon,269.681,(c)) (conjunction,6.05')", '3', '4', '5', '6', "(H10,323.555,(r)) (Venus,143.580,(d)) (opposition,1.51')\n(POF,178.419,(r)) (Mars,178.419,(c)) (conjunction,0.00')", "(Mean_Node,296.507,(r)) (H4,116.632,(c)) (opposition,7.52')", "(Mean_Node,296.507,(r)) (H4,176.568,(d)) (trine,3.68')", '10', "(POF,178.419,(r)) (H4,178.527,(d)) (conjunction,6.44')\n(POF,178.419,(r)) (Jupiter,358.277,(c)) (opposition,8.54')", "(Pluto,94.273,(r)) (H5,214.285,(d)) (trine,0.68')\n(H5,175.357,(r)) (Jupiter,355.516,(c)) (opposition,9.50')", '13', '14', "(H5,175.357,(r)) (Venus,175.377,(d)) (conjunction,1.16')\n(H4,143.555,(r)) (Mars,143.456,(c)) (conjunction,5.97')", "(Mars,208.923,(r)) (H4,209.082,(d)) (conjunction,9.53')\n(POF,178.419,(r)) (Saturn,178.385,(d)) (conjunction,2.10')", 14]
['1916-09-06 22:42:07', '0', "(Jupiter,35.145,(r)) (H10,275.176,(d)) (trine,1.85')\n(POF,107.063,(r)) (Moon,287.189,(d)) (opposition,7.58')\n(Moon,277.117,(r)) (POF,97.139,(c)) (opposition,1.33')\n(POF,107.063,(r)) (Venus,107.050,(c)) (conjunction,0.76')", "(POF,107.063,(r)) (Moon,287.189,(d)) (opposition,7.58')\n(Moon,277.117,(r)) (POF,97.139,(c)) (opposition,1.33')\n(POF,107.063,(r)) (Venus,107.050,(c)) (conjunction,0.76')", "(Mercury,190.634,(r)) (H1,10.471,(d)) (opposition,9.77')", "(Mean_Node,296.516,(r)) (H12,296.570,(c)) (conjunction,3.23')", '5', '6', '7', '8', '9', "(Uranus,316.695,(r)) (H1,316.841,(c)) (conjunction,8.75')", "(H1,353.919,(r)) (Uranus,353.789,(d)) (conjunction,7.84')", "(Venus,118.148,(r)) (H4,118.001,(d)) (conjunction,8.81')", "(Mars,208.811,(r)) (H5,148.723,(d)) (sextile,5.27')\n(H1,353.919,(r)) (Jupiter,354.040,(c)) (conjunction,7.21')", '14', '15', "(POF,107.063,(r)) (H1,286.884,(c)) (opposition,10.75')", 15]
['1916-09-06 13:34:39', "(Pluto,94.267,(r)) (H3,274.218,(c)) (opposition,2.97')", '1', "(H1,216.789,(r)) (Mean_Node,306.879,(d)) (square,5.37')\n(Mean_Node,296.536,(r)) (H1,206.584,(c)) (square,2.90')", '3', '4', '5', '6', "(Mercury,190.223,(r)) (H5,310.301,(c)) (trine,4.68')", '8', '9', "(H9,95.337,(r)) (H10,95.368,(c)) (conjunction,1.87')", '11', "(H4,305.380,(r)) (Moon,305.319,(d)) (conjunction,3.62')", '13', '14', '15', '16', 6]
['1916-09-06 05:57:52', '0', '1', "(Saturn,116.809,(r)) (H1,116.936,(d)) (conjunction,7.61')\n(H1,107.292,(r)) (Saturn,107.119,(c)) (conjunction,10.38')", '3', '4', "(Mercury,189.877,(r)) (H1,129.969,(d)) (sextile,5.55')", "(Uranus,316.719,(r)) (H3,136.871,(c)) (opposition,9.10')", '7', '8', '9', "(H9,342.397,(r)) (Mercury,222.480,(d)) (trine,4.96')", '11', '12', '13', "(Uranus,316.719,(r)) (POF,256.645,(d)) (sextile,4.42')\n(H4,194.374,(r)) (Mean_Node,254.337,(c)) (sextile,2.21')", "(H4,194.374,(r)) (Uranus,14.350,(d)) (opposition,1.41')", '16', 8]
['1916-09-06 05:24:47', '0', '1', '2', '3', '4', "(H3,153.834,(r)) (Mean_Node,273.884,(c)) (trine,2.99')", '6', '7', '8', "(H5,218.462,(r)) (H4,218.286,(d)) (conjunction,10.55')", '10', '11', '12', '13', '14', "(H5,218.462,(r)) (Mercury,128.484,(c)) (square,1.35')", "(POF,203.388,(r)) (Moon,203.358,(c)) (conjunction,1.80')", 4]
['1916-09-06 13:28:55', "(Jupiter,35.161,(r)) (H3,275.131,(d)) (trine,1.81')", '1', '2', '3', '4', "(H3,274.012,(r)) (Venus,93.916,(c)) (opposition,5.80')", '6', "(POF,323.456,(r)) (Venus,143.427,(d)) (opposition,1.77')\n(Venus,117.794,(r)) (POF,297.665,(c)) (opposition,7.75')", "(POF,323.456,(r)) (Mean_Node,323.608,(d)) (conjunction,9.12')", "(H4,303.981,(r)) (Jupiter,64.016,(d)) (trine,2.10')", "(H9,94.012,(r)) (Neptune,93.893,(c)) (conjunction,7.17')\n(H9,94.012,(r)) (H10,94.047,(c)) (conjunction,2.11')", '11', '12', '13', '14', "(H8,64.808,(r)) (Mercury,244.975,(d)) (opposition,10.01')\n(Mercury,190.219,(r)) (H5,280.188,(c)) (square,1.85')", "(Moon,271.633,(r)) (H1,271.499,(d)) (conjunction,8.03')", 11]
['1916-09-06 23:22:56', '0', '1', '2', '3', "(H10,274.783,(r)) (Mean_Node,274.927,(c)) (conjunction,8.62')", "(Venus,118.174,(r)) (H10,298.004,(d)) (opposition,10.22')\n(Sun,164.001,(r)) (H3,44.073,(c)) (trine,4.32')", '6', '7', '8', '9', "(H9,248.720,(r)) (Jupiter,68.770,(d)) (opposition,3.02')\n(H9,248.720,(r)) (Sun,128.639,(c)) (trine,4.82')", '11', '12', '13', "(Venus,118.174,(r)) (H1,58.261,(d)) (sextile,5.20')", '15', "(Saturn,116.883,(r)) (H1,296.925,(c)) (opposition,2.53')", 7]
['1916-09-06 11:45:28', '0', '1', '2', '3', '4', "(Uranus,316.711,(r)) (H10,76.633,(c)) (trine,4.67')", '6', "(H7,10.247,(r)) (Sun,190.329,(d)) (opposition,4.94')", '8', '9', "(H10,99.528,(r)) (H9,99.517,(d)) (conjunction,0.65')\n(Mercury,190.141,(r)) (H10,70.106,(c)) (trine,2.09')\n(H9,70.191,(r)) (H10,70.106,(c)) (conjunction,5.10')", '11', "(H5,309.373,(r)) (Sun,129.260,(c)) (opposition,6.74')", '13', '14', '15', '16', 6]
['1916-09-06 15:42:24', '0', "(Uranus,316.705,(r)) (H9,136.696,(d)) (opposition,0.55')", '2', "(Mercury,190.320,(r)) (POF,10.251,(d)) (opposition,4.13')", '4', '5', '6', '7', '8', '9', '10', "(Sun,163.690,(r)) (H5,43.711,(d)) (trine,1.22')\n(H1,246.374,(r)) (Jupiter,66.492,(d)) (opposition,7.11')", '12', "(H5,10.278,(r)) (Jupiter,70.224,(d)) (sextile,3.25')", "(Mean_Node,296.531,(r)) (H5,56.475,(d)) (trine,3.36')", '15', "(Neptune,123.882,(r)) (H1,303.896,(d)) (opposition,0.83')", 7]
['1916-09-06 11:47:36', '0', '1', '2', '3', '4', "(H1,190.774,(r)) (Jupiter,10.677,(c)) (opposition,5.83')\n(H3,250.686,(r)) (Jupiter,10.677,(c)) (trine,0.54')", "(Neptune,123.877,(r)) (H10,123.753,(d)) (conjunction,7.47')\n(H3,250.686,(r)) (Pluto,70.836,(c)) (opposition,9.02')", '7', '8', '9', "(H10,100.021,(r)) (H9,100.013,(d)) (conjunction,0.47')\n(H9,70.686,(r)) (H10,70.607,(c)) (conjunction,4.73')", '11', '12', "(H5,309.889,(r)) (Jupiter,69.963,(d)) (trine,4.41')", '14', "(H5,309.889,(r)) (Pluto,39.833,(c)) (square,3.38')", '16', 8]
['1916-09-06 10:19:04', '0', '1', '2', "(H1,168.843,(r)) (Jupiter,48.823,(d)) (trine,1.18')", "(Mean_Node,296.543,(r)) (POF,296.434,(d)) (conjunction,6.56')", '5', "(Sun,163.472,(r)) (H3,253.432,(d)) (square,2.45')\n(Sun,163.472,(r)) (H12,163.596,(d)) (conjunction,7.44')", '7', '8', '9', "(H10,79.620,(r)) (H9,79.615,(d)) (conjunction,0.33')", '11', "(Uranus,316.713,(r)) (H5,256.626,(c)) (sextile,5.24')", '13', "(Jupiter,35.167,(r)) (H4,215.020,(c)) (opposition,8.80')", '15', '16', 7]
['1916-09-06 05:19:04', '0', "(Sun,163.270,(r)) (H9,343.367,(d)) (opposition,5.78')", '2', "(H1,98.499,(r)) (Moon,278.636,(d)) (opposition,8.21')\n(H10,3.818,(r)) (Uranus,303.787,(c)) (sextile,1.84')", "(Mars,208.332,(r)) (H10,28.510,(d)) (opposition,10.69')", '5', "(H10,3.818,(r)) (Saturn,93.868,(c)) (square,3.00')", "(H5,216.946,(r)) (Mercury,217.102,(d)) (conjunction,9.37')\n(Jupiter,35.175,(r)) (H10,335.264,(c)) (sextile,5.37')", '8', "(H5,216.946,(r)) (H4,216.811,(d)) (conjunction,8.08')", '10', '11', '12', '13', '14', '15', "(H8,304.283,(r)) (Pluto,34.226,(c)) (square,3.44')", 9]
['1916-09-06 08:38:39', '0', "(H9,24.606,(r)) (Jupiter,24.662,(c)) (conjunction,3.35')", "(Pluto,94.265,(r)) (H8,4.284,(d)) (square,1.12')", '3', "(Uranus,316.715,(r)) (H12,136.608,(d)) (opposition,6.43')", '5', '6', '7', '8', "(H5,265.845,(r)) (Mean_Node,325.892,(d)) (sextile,2.82')", '10', '11', "(Moon,268.769,(r)) (H4,268.766,(d)) (conjunction,0.20')\n(H1,144.429,(r)) (Mean_Node,264.419,(c)) (trine,0.59')", '13', '14', "(Venus,117.609,(r)) (H8,297.700,(c)) (opposition,5.44')", "(H1,144.429,(r)) (Mars,144.598,(c)) (conjunction,10.16')", 8]
['1916-09-06 20:23:12', '0', "(Mercury,190.530,(r)) (H9,190.696,(c)) (conjunction,9.94')", '2', '3', "(H10,232.564,(r)) (Mars,232.527,(d)) (conjunction,2.20')", "(H3,22.541,(r)) (Mean_Node,322.498,(d)) (sextile,2.58')", "(Saturn,116.870,(r)) (H10,206.932,(c)) (square,3.71')", "(Sun,163.880,(r)) (H7,163.794,(d)) (conjunction,5.12')", '8', "(Jupiter,35.149,(r)) (POF,35.242,(c)) (conjunction,5.55')", '10', '11', '12', '13', "(Moon,275.736,(r)) (H4,95.625,(d)) (opposition,6.66')\n(H1,313.653,(r)) (Mean_Node,253.612,(c)) (sextile,2.47')", '15', '16', 8]
['1916-09-06 13:08:07', "(POF,318.283,(r)) (Uranus,318.112,(d)) (conjunction,10.22')\n(Venus,117.781,(r)) (H4,297.791,(c)) (opposition,0.59')\n(H7,30.442,(r)) (Moon,270.523,(c)) (trine,4.85')", "(H10,118.952,(r)) (Mercury,178.948,(c)) (sextile,0.25')", '2', "(Uranus,316.709,(r)) (H9,76.695,(c)) (trine,0.82')", '4', '5', "(Mean_Node,296.537,(r)) (H12,206.566,(d)) (square,1.73')\n(POF,318.283,(r)) (Sun,138.307,(c)) (opposition,1.46')", '7', '8', "(H5,329.905,(r)) (H4,329.967,(d)) (conjunction,3.73')", "(H9,89.223,(r)) (H10,89.263,(c)) (conjunction,2.40')", "(H5,329.905,(r)) (Venus,149.959,(d)) (opposition,3.21')\n(Venus,117.781,(r)) (H5,297.912,(c)) (opposition,7.83')\n(Mars,208.547,(r)) (H4,268.463,(c)) (sextile,5.07')", '12', '13', '14', "(H5,329.905,(r)) (Pluto,150.017,(d)) (opposition,6.69')\n(H8,59.993,(r)) (Pluto,150.017,(d)) (square,1.44')", "(Saturn,116.839,(r)) (H8,116.806,(d)) (conjunction,2.00')\n(H8,59.993,(r)) (Saturn,59.913,(c)) (conjunction,4.76')", 16]
['1916-09-07 01:23:04', '0', '1', '2', "(Uranus,316.691,(r)) (H10,316.537,(d)) (conjunction,9.27')", '4', '5', "(Pluto,94.273,(r)) (POF,184.320,(d)) (square,2.85')", "(Mercury,190.754,(r)) (H7,190.789,(c)) (conjunction,2.11')", '8', '9', '10', '11', "(Mean_Node,296.510,(r)) (H5,116.489,(c)) (opposition,1.24')", '13', '14', "(H8,250.551,(r)) (Mercury,250.516,(d)) (conjunction,2.09')\n(Moon,278.718,(r)) (POF,98.639,(c)) (opposition,4.78')\n(H8,250.551,(r)) (Neptune,70.622,(c)) (opposition,4.28')", '16', 7]
['1916-09-06 20:35:36', "(H4,55.600,(r)) (Venus,115.687,(c)) (sextile,5.21')", '1', '2', '3', '4', '5', '6', "(Mars,208.753,(r)) (H10,208.891,(c)) (conjunction,8.29')", '8', '9', '10', '11', "(Venus,118.067,(r)) (H1,358.032,(d)) (trine,2.13')", "(Mean_Node,296.520,(r)) (H5,116.372,(d)) (opposition,8.90')\n(H5,82.053,(r)) (Mean_Node,261.938,(c)) (opposition,6.91')", '14', "(Uranus,316.698,(r)) (H5,136.662,(d)) (opposition,2.15')\n(H4,55.600,(r)) (Mars,145.510,(c)) (square,5.41')", '16', 7]
['1916-09-06 21:35:51', '0', "(Moon,276.458,(r)) (POF,96.436,(d)) (opposition,1.31')", "(Moon,276.458,(r)) (POF,96.436,(d)) (opposition,1.31')", '3', "(Mercury,190.584,(r)) (H12,280.655,(c)) (square,4.21')", '5', "(Pluto,94.271,(r)) (H1,4.290,(d)) (square,1.17')", '7', "(Jupiter,35.147,(r)) (H4,95.135,(d)) (sextile,0.75')", '9', '10', '11', "(H1,334.119,(r)) (Venus,153.948,(d)) (opposition,10.26')", "(Sun,163.929,(r)) (H4,103.997,(d)) (sextile,4.12')\n(H5,95.917,(r)) (Venus,155.873,(d)) (sextile,2.65')", '14', "(H4,70.011,(r)) (Neptune,70.128,(c)) (conjunction,7.01')", '16', 9]
['1916-09-06 09:36:31', '0', '1', '2', '3', '4', '5', '6', "(H10,69.706,(r)) (Sun,189.658,(d)) (trine,2.85')", '8', '9', "(H10,69.706,(r)) (H9,69.796,(d)) (conjunction,5.40')", '11', "(Jupiter,35.168,(r)) (H4,215.223,(c)) (opposition,3.32')\n(POF,264.289,(r)) (Mean_Node,264.321,(c)) (conjunction,1.90')", '13', '14', "(POF,264.289,(r)) (Uranus,264.166,(c)) (conjunction,7.43')", '16', 5]
['1916-09-06 23:40:08', "(H4,98.750,(r)) (Moon,278.911,(d)) (opposition,9.68')\n(Moon,277.694,(r)) (H4,97.633,(c)) (opposition,3.66')", '1', "(H8,224.589,(r)) (Neptune,134.547,(d)) (square,2.56')", '3', '4', '5', '6', "(H5,125.627,(r)) (Jupiter,5.668,(c)) (trine,2.44')", '8', '9', '10', "(Pluto,94.272,(r)) (H5,94.430,(c)) (conjunction,9.48')", "(H5,125.627,(r)) (Sun,125.481,(c)) (conjunction,8.77')", "(Sun,164.012,(r)) (POF,164.174,(d)) (conjunction,9.70')", '14', '15', "(H1,11.522,(r)) (POF,191.501,(d)) (opposition,1.22')", 8]
['1916-09-06 06:27:43', '0', '1', "(Neptune,123.870,(r)) (H1,123.761,(d)) (conjunction,6.55')\n(H1,114.061,(r)) (Neptune,114.101,(c)) (conjunction,2.44')", '3', '4', '5', '6', "(Mercury,189.899,(r)) (POF,189.830,(c)) (conjunction,4.16')", '8', "(H5,234.612,(r)) (Mars,174.693,(c)) (sextile,4.81')", '10', '11', '12', '13', '14', '15', '16', 4]
['1916-09-06 08:28:47', '0', "(POF,247.356,(r)) (Venus,127.442,(d)) (trine,5.19')", '2', "(Jupiter,35.170,(r)) (H1,155.178,(d)) (trine,0.50')", '4', '5', "(H10,53.457,(r)) (Mars,233.392,(d)) (opposition,3.90')", "(Venus,117.603,(r)) (H7,297.630,(c)) (opposition,1.64')", "(H1,142.082,(r)) (Mean_Node,322.199,(d)) (opposition,7.03')\n(H4,233.457,(r)) (Moon,293.400,(d)) (sextile,3.39')", '9', '10', "(POF,247.356,(r)) (Jupiter,67.473,(d)) (opposition,7.02')", '12', "(Venus,117.603,(r)) (H5,297.511,(d)) (opposition,5.54')", '14', "(H7,322.082,(r)) (Moon,322.058,(d)) (conjunction,1.43')", "(POF,247.356,(r)) (Neptune,67.318,(c)) (opposition,2.27')", 10]
['1916-09-06 15:08:08', '0', "(H1,238.568,(r)) (Mercury,178.505,(c)) (sextile,3.78')", '2', '3', '4', '5', "(H3,297.417,(r)) (Pluto,117.245,(d)) (opposition,10.37')", "(Mars,208.602,(r)) (H5,28.749,(d)) (opposition,8.79')", "(H5,1.237,(r)) (Jupiter,61.175,(d)) (sextile,3.72')", "(H4,329.040,(r)) (H5,329.005,(c)) (conjunction,2.08')", '10', "(Jupiter,35.158,(r)) (H5,35.177,(d)) (conjunction,1.11')\n(Mean_Node,296.532,(r)) (H4,296.390,(c)) (conjunction,8.56')", "(H5,1.237,(r)) (Pluto,61.205,(c)) (sextile,1.92')", "(H1,238.568,(r)) (Jupiter,358.523,(c)) (trine,2.67')", '14', '15', '16', 9]
['1916-09-06 14:59:28', "(Mean_Node,296.533,(r)) (H3,296.489,(d)) (conjunction,2.62')\n(H3,295.317,(r)) (Mean_Node,295.361,(c)) (conjunction,2.69')", '1', '2', "(H9,115.317,(r)) (Mercury,175.399,(c)) (sextile,4.96')", "(Neptune,123.881,(r)) (H10,123.701,(c)) (conjunction,10.80')", '5', '6', '7', '8', "(H4,326.777,(r)) (H5,326.807,(c)) (conjunction,1.79')", "(H9,115.317,(r)) (H10,115.154,(c)) (conjunction,9.76')", '11', '12', '13', '14', '15', "(H4,326.777,(r)) (Mars,146.844,(c)) (opposition,4.01')", 7]
['1916-09-06 19:21:12', '0', "(H1,297.477,(r)) (Mercury,177.439,(c)) (trine,2.25')", '2', "(Jupiter,35.151,(r)) (POF,35.064,(c)) (conjunction,5.26')", '4', "(Mercury,190.484,(r)) (H10,190.581,(c)) (conjunction,5.83')", '6', '7', '8', "(H5,64.840,(r)) (Pluto,64.979,(c)) (conjunction,8.32')", '10', "(Moon,275.121,(r)) (H5,95.001,(d)) (opposition,7.17')\n(H5,64.840,(r)) (Pluto,124.805,(d)) (sextile,2.11')", '12', '13', '14', "(Venus,118.019,(r)) (H5,117.965,(d)) (conjunction,3.28')\n(H8,150.788,(r)) (Pluto,150.849,(d)) (conjunction,3.69')", "(Moon,275.121,(r)) (H4,95.290,(d)) (opposition,10.12')", 9]
