['Time', '0: 2017-01-31', '1: 2018-10-10', '2: 2018-04-15', '3: 2018-01-28', '4: 2016-10-05', '5: 2016-01-28', '6: 2015-11-04', '7: 2015-03-27', '8: 2015-03-16', '9: 2011-12-07', 'Count']
['2000-03-11 11:59:36', "(H10,18.852,(r)) (Uranus,18.871,(dp)) (conjunction,1.12')\n(H10,18.852,(r)) (Uranus,18.778,(dr)) (conjunction,4.47')", '1', '2', '3', "(H10,18.852,(r)) (Uranus,18.854,(dp)) (conjunction,0.09')\n(H10,18.852,(r)) (Uranus,18.794,(dr)) (conjunction,3.48')", '5', '6', '7', '8', "(H1,94.718,(r)) (Moon,34.775,(cr)) (sextile,3.41')", 5]
['2000-03-11 12:58:31', '0', '1', "(H1,109.090,(r)) (Moon,289.554,(dr)) (opposition,27.81')", '3', '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 14:36:56', '0', "(POF,204.304,(r)) (Moon,204.403,(cp)) (conjunction,5.92')", '2', '3', '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 15:16:47', "(H3,221.852,(r)) (Moon,42.074,(dp)) (opposition,13.29')", "(H10,68.561,(r)) (Mercury,8.548,(dr)) (sextile,0.78')", '2', '3', "(POF,217.094,(r)) (Moon,37.254,(dp)) (opposition,9.59')\n(H3,221.852,(r)) (Mercury,341.802,(dp)) (trine,3.00')", "(H10,68.561,(r)) (Moon,248.354,(cp)) (opposition,12.45')", '6', '7', '8', "(POF,217.094,(r)) (Moon,36.794,(cr)) (opposition,18.03')", 6]
['2000-03-11 09:29:20', '0', '1', "(POF,126.526,(r)) (Venus,306.562,(cp)) (opposition,2.17')\n(POF,126.526,(r)) (Venus,306.416,(cr)) (opposition,6.62')", '3', '4', '5', "(H1,61.305,(r)) (Moon,241.774,(cp)) (opposition,28.13')", "(H3,124.124,(r)) (Moon,243.872,(dp)) (trine,15.08')", '8', '9', 4]
['2000-03-11 15:20:47', '0', '1', "(H10,69.503,(r)) (Mercury,9.461,(dp)) (sextile,2.53')", '3', "(H1,150.023,(r)) (Venus,329.853,(dp)) (opposition,10.21')", "(H3,222.925,(r)) (Moon,223.306,(cr)) (conjunction,22.87')", "(H1,150.023,(r)) (Mercury,329.975,(dp)) (opposition,2.92')", '7', '8', '9', 4]
['2000-03-11 15:00:31', '0', "(H10,64.709,(r)) (Uranus,244.622,(cp)) (opposition,5.21')\n(H10,64.709,(r)) (Uranus,244.625,(cr)) (opposition,5.07')", "(H10,64.709,(r)) (Uranus,244.623,(cp)) (opposition,5.15')\n(H10,64.709,(r)) (Uranus,244.624,(cr)) (opposition,5.12')", '3', "(H3,217.445,(r)) (Moon,37.088,(dp)) (opposition,21.42')", '5', "(H10,64.709,(r)) (Moon,244.995,(cp)) (opposition,17.16')", '7', '8', '9', 6]
['2000-03-11 14:01:28', '0', "(H1,125.946,(r)) (Venus,5.770,(dr)) (trine,10.58')", '2', '3', '4', '5', '6', '7', "(H1,125.946,(r)) (Moon,245.890,(dp)) (trine,3.37')", '9', 2]
['2000-03-11 10:47:11', '0', '1', '2', '3', '4', "(H3,144.739,(r)) (Venus,24.876,(dp)) (trine,8.19')", "(H3,144.739,(r)) (Venus,24.590,(dp)) (trine,8.97')", '7', '8', '9', 2]
['2000-03-11 10:15:11', '0', '1', "(H10,350.448,(r)) (Moon,290.439,(dp)) (sextile,0.50')\n(H3,136.068,(r)) (Moon,195.928,(cp)) (sextile,8.45')", '3', '4', '5', '6', '7', '8', "(H1,71.248,(r)) (Venus,311.140,(dr)) (trine,6.48')", 3]
['2000-03-11 07:27:51', "(POF,99.074,(r)) (Jupiter,279.224,(cr)) (opposition,9.00')", "(H10,306.881,(r)) (Venus,6.876,(dp)) (sextile,0.31')\n(H10,306.881,(r)) (Venus,306.871,(cp)) (conjunction,0.58')", '2', '3', "(POF,99.074,(r)) (Jupiter,279.270,(cr)) (opposition,11.72')", "(H10,306.881,(r)) (Jupiter,306.943,(cr)) (conjunction,3.73')", "(H10,306.881,(r)) (Jupiter,306.990,(cr)) (conjunction,6.58')", '7', '8', "(H1,34.950,(r)) (Uranus,274.993,(cp)) (trine,2.58')\n(H1,34.950,(r)) (Uranus,274.957,(cr)) (trine,0.40')\n(H9,274.790,(r)) (Uranus,274.957,(cr)) (conjunction,9.99')", 9]
['2000-03-11 13:22:31', "(H10,40.604,(r)) (Moon,40.912,(dp)) (conjunction,18.51')\n(H1,115.307,(r)) (Mercury,355.341,(cp)) (trine,2.01')", '1', '2', '3', '4', '5', '6', "(H1,115.307,(r)) (Moon,235.576,(cp)) (trine,16.12')", "(H1,115.307,(r)) (Moon,235.153,(cp)) (trine,9.26')", '9', 4]
['2000-03-11 12:32:15', '0', '1', "(H10,27.557,(r)) (Mercury,327.405,(cp)) (sextile,9.07')", '3', "(H3,174.821,(r)) (Mercury,354.646,(cp)) (opposition,10.50')", "(H10,27.557,(r)) (Mercury,327.562,(dr)) (sextile,0.33')", '6', "(H3,174.821,(r)) (Moon,235.080,(cp)) (sextile,15.52')", "(H3,174.821,(r)) (Moon,234.656,(cp)) (sextile,9.89')", '9', 5]
['2000-03-11 09:30:56', "(H10,338.496,(r)) (Moon,38.553,(dp)) (sextile,3.40')", "(POF,126.886,(r)) (Venus,306.938,(cp)) (opposition,3.11')\n(H3,124.531,(r)) (Uranus,244.623,(cp)) (trine,5.51')\n(H3,124.531,(r)) (Uranus,244.625,(cr)) (trine,5.63')", "(H3,124.531,(r)) (Uranus,244.624,(cp)) (trine,5.57')\n(H3,124.531,(r)) (Uranus,244.624,(cr)) (trine,5.59')", '3', '4', "(POF,126.886,(r)) (Jupiter,306.960,(cr)) (opposition,4.45')", "(POF,126.886,(r)) (Jupiter,307.008,(cr)) (opposition,7.30')\n(H1,61.651,(r)) (Moon,241.790,(cp)) (opposition,8.34')", '7', '8', '9', 9]
['2000-03-11 09:39:19', '0', "(H3,126.680,(r)) (Moon,186.715,(cr)) (sextile,2.11')", "(H3,126.680,(r)) (Venus,306.567,(cp)) (opposition,6.76')", '3', '4', '5', "(H3,126.680,(r)) (Mercury,6.617,(cr)) (trine,3.82')", "(H1,63.466,(r)) (Moon,243.961,(dp)) (opposition,29.69')", "(H1,63.466,(r)) (Moon,243.571,(dp)) (opposition,6.34')\n(H1,63.466,(r)) (Moon,243.275,(dr)) (opposition,11.45')", "(H1,63.466,(r)) (Moon,63.128,(dr)) (conjunction,20.26')", 7]
['2000-03-11 08:00:24', '0', '1', "(H10,314.967,(r)) (Moon,194.721,(cp)) (trine,14.77')", '3', '4', "(H10,314.967,(r)) (Uranus,15.082,(dp)) (sextile,6.90')\n(H10,314.967,(r)) (Uranus,14.987,(dr)) (sextile,1.24')", "(H10,314.967,(r)) (Uranus,15.069,(dp)) (sextile,6.14')\n(H10,314.967,(r)) (Uranus,15.000,(dr)) (sextile,1.97')\n(H1,42.061,(r)) (Moon,222.275,(cr)) (opposition,12.89')\n(H3,102.394,(r)) (Moon,222.275,(cr)) (trine,7.12')", "(H10,314.967,(r)) (Uranus,15.036,(dp)) (sextile,4.16')\n(H10,314.967,(r)) (Uranus,15.032,(dr)) (sextile,3.89')", "(H10,314.967,(r)) (Uranus,15.034,(dp)) (sextile,4.06')\n(H10,314.967,(r)) (Uranus,15.033,(dr)) (sextile,3.98')", '9', 11]
['2000-03-11 14:43:52', "(H1,138.406,(r)) (Moon,78.157,(cr)) (sextile,14.93')", "(POF,206.469,(r)) (Uranus,26.472,(dp)) (opposition,0.16')\n(POF,206.469,(r)) (Uranus,26.415,(dr)) (opposition,3.28')", "(POF,206.469,(r)) (Uranus,26.448,(dp)) (opposition,1.30')\n(POF,206.469,(r)) (Uranus,26.438,(dr)) (opposition,1.86')\n(H1,138.406,(r)) (Moon,198.325,(cp)) (sextile,4.82')", '3', '4', '5', '6', '7', '8', "(H9,32.856,(r)) (Mercury,332.760,(cp)) (sextile,5.73')", 7]
['2000-03-11 12:17:04', "(H1,98.863,(r)) (Mercury,339.010,(dr)) (trine,8.85')", "(H10,23.526,(r)) (Moon,203.170,(cp)) (opposition,21.33')", '2', '3', '4', '5', '6', '7', '8', '9', 2]
['2000-03-11 12:29:28', '0', '1', '2', "(H3,173.999,(r)) (Moon,174.201,(dp)) (conjunction,12.10')", "(H10,26.817,(r)) (Venus,326.851,(cp)) (sextile,2.07')", "(H3,173.999,(r)) (Moon,233.937,(dr)) (sextile,3.69')\n(H1,101.860,(r)) (Moon,221.568,(cr)) (trine,17.49')", '6', "(H3,173.999,(r)) (Moon,233.870,(cr)) (sextile,7.75')", '8', '9', 5]
['2000-03-11 13:34:39', '0', "(H3,193.128,(r)) (Mean_Node,133.149,(dp)) (sextile,1.26')\n(H3,193.128,(r)) (Mean_Node,133.211,(dr)) (sextile,4.95')", "(H3,193.128,(r)) (Mean_Node,133.175,(dp)) (sextile,2.83')\n(H3,193.128,(r)) (Mean_Node,133.185,(dr)) (sextile,3.43')", '3', '4', '5', '6', '7', '8', "(H9,13.128,(r)) (Venus,313.066,(dp)) (sextile,3.74')", 5]
['2000-03-11 07:48:31', "(H1,39.473,(r)) (Jupiter,279.471,(cp)) (trine,0.13')\n(H3,99.605,(r)) (Jupiter,279.471,(cp)) (opposition,8.02')", '1', "(H10,311.995,(r)) (Moon,192.160,(cr)) (trine,9.95')", "(H1,39.473,(r)) (Mercury,339.578,(cp)) (sextile,6.28')\n(H3,99.605,(r)) (Mercury,339.578,(cp)) (trine,1.61')", "(H1,39.473,(r)) (Jupiter,279.428,(cp)) (trine,2.72')\n(H3,99.605,(r)) (Jupiter,279.428,(cp)) (opposition,10.61')", '5', '6', '7', '8', "(POF,103.784,(r)) (Venus,343.782,(cr)) (trine,0.15')", 8]
